year,eez_id,eez_ter_iso3,lat_cen,lon_cen,flag_iso3,fishing_hours,fishing_KWh,bad_subs_per_fishing_KWh,ugly_subs_per_fishing_KWh,bad_subs,ugly_subs
2018,8373,SYR,36.05,35.15,CYP,0.38,83.6,1.92754,0.00827,161.14234399999998,0.6913719999999999
2018,8373,SYR,36.05,35.25,CYP,1.806111111111111,397.34444444444443,1.92754,0.00827,765.8973104444444,3.2860385555555554
2018,8373,SYR,35.949999999999996,35.35,CYP,3.364166666666667,740.1166666666668,1.92754,0.00827,1426.604479666667,6.120764833333334
2018,8373,SYR,35.949999999999996,35.25,CYP,2.6358333333333333,579.8833333333333,1.92754,0.00827,1117.7483203333334,4.795635166666666
2018,8373,SYR,35.949999999999996,35.15,CYP,7.891666666666667,1736.1666666666667,1.92754,0.00827,3346.5306966666667,14.358098333333333
2018,8373,SYR,36.05,35.25,MAR,1.8988888888888888,1290.2689290662947,2.30805,0,2978.005201731462,0
2018,8373,SYR,36.05,35.449999999999996,TUR,67.33833333333334,18114.148778578827,1.21845,0.19441,22071.18457925937,3521.57166404351
2018,8373,SYR,36.05,35.55,TUR,8.6475,3436.2569983295807,1.21845,0.19441,4186.907339614678,668.0427230452538
2018,8373,SYR,36.05,35.65,TUR,18.885555555555555,4837.857567564261,1.21845,0.19441,5894.687553198674,940.5278897101681
2018,8373,SYR,35.449999999999996,35.25,TUR,9.1275,6660.715017830969,1.21845,0.19441,8115.748213476145,1294.9096066165187
2018,8373,SYR,35.35,35.25,TUR,7.349444444444444,6171.708363407603,1.21845,0.19441,7519.918055393995,1199.841822930072
2018,8373,SYR,35.949999999999996,35.55,TUR,1.5569444444444445,370.9716223349605,1.21845,0.19441,452.0103732340326,72.12059309813966
2018,8373,SYR,36.05,35.35,TUR,4.463055555555556,1078.5410218018571,1.21845,0.19441,1314.1483080144728,209.67916004849906
2018,8373,SYR,35.25,35.25,TUR,7.855277777777777,6717.456307734436,1.21845,0.19441,8184.884638159025,1305.9406807866517
2018,8373,SYR,35.55,35.25,TUR,7.212777777777777,4256.980709305511,1.21845,0.19441,5186.918145253299,827.5996196960843
2018,8373,SYR,35.15,35.15,TUR,1.1594444444444445,722.1325041154155,1.21845,0.19441,879.8823496394281,140.38978012507792
2018,8373,SYR,35.449999999999996,35.15,TUR,17.91361111111111,7763.256220487741,1.21845,0.19441,9459.139541853288,1509.2546418250217
2018,8373,SYR,35.949999999999996,35.65,TUR,1.9313888888888888,460.19013204192333,1.21845,0.19441,560.7186663864815,89.46556357027032
2018,8373,SYR,36.05,35.25,TUR,16.780555555555555,9903.8821785853,1.21845,0.19441,12067.385240497259,1925.413734338768
