year,eez_id,eez_ter_iso3,lat_cen,lon_cen,flag_iso3,fishing_hours,fishing_KWh,bad_subs_per_fishing_KWh,ugly_subs_per_fishing_KWh,bad_subs,ugly_subs
2018,8310,NFK,-27.75,164.45000000000002,CHN,3.8116666666666665,2858.235425,1.08571,0.15938,3103.2147832767496,455.5455620365
2018,8310,NFK,-28.650000000000002,165.95000000000002,CHN,0.7194444444444444,328.06666666666666,1.08571,0.15938,356.18526066666664,52.28726533333333
2018,8310,NFK,-30.55,164.95000000000002,CHN,0.6491666666666667,296.02,1.08571,0.15938,321.39187419999996,47.179667599999995
2018,8310,NFK,-28.650000000000002,165.85000000000002,CHN,0.9869444444444447,450.0466666666668,1.08571,0.15938,488.6201664666668,71.72843773333335
2018,8310,NFK,-28.75,164.75000000000003,CHN,0.3244444444444444,147.94666666666666,1.08571,0.15938,160.62717546666664,23.57973973333333
2018,8310,NFK,-30.85,164.85000000000002,CHN,0.5458333333333333,248.89999999999998,1.08571,0.15938,270.23321899999996,39.669681999999995
2018,8310,NFK,-30.75,164.65000000000003,CHN,0.21,95.75999999999999,1.08571,0.15938,103.96758959999998,15.262228799999997
2018,8310,NFK,-28.650000000000002,166.05,CHN,0.7844444444444444,357.70666666666665,1.08571,0.15938,388.36570506666664,57.01128853333333
2018,8310,NFK,-28.75,164.65000000000003,CHN,0.0761111111111111,34.70666666666666,1.08571,0.15938,37.68137506666666,5.531548533333333
2018,8310,NFK,-30.95,164.85000000000002,CHN,0.5980555555555555,272.7133333333333,1.08571,0.15938,296.0875931333333,43.46505106666666
2018,8310,NFK,-30.650000000000002,164.75000000000003,CHN,0.6766666666666666,308.56,1.08571,0.15938,335.0066776,49.1782928
2018,8310,NFK,-27.650000000000002,164.45000000000002,CHN,3.8655555555555554,2898.6448166666664,1.08571,0.15938,3147.0876639031662,461.98601088033325
2018,8310,NFK,-30.95,164.75000000000003,CHN,1.0972222222222223,500.33333333333337,1.08571,0.15938,543.2169033333333,79.74312666666667
2018,8310,NFK,-30.85,164.65000000000003,CHN,0.1438888888888889,65.61333333333334,1.08571,0.15938,71.23705213333334,10.457453066666668
2018,8310,NFK,-30.650000000000002,164.85000000000002,CHN,1.7977777777777775,819.7866666666665,1.08571,0.15938,890.0505818666664,130.6575989333333
2018,8310,NFK,-27.75,164.35000000000002,CHN,0.1663888888888889,124.76920416666667,1.08571,0.15938,135.46317265579165,19.885715760083333
2018,8310,NFK,-26.95,164.95000000000002,FJI,1.1580555555555554,655.5965895040821,0.19036999999999998,0,124.8059227438921,0
2018,8310,NFK,-26.85,165.05,FJI,1.2155555555555555,688.1483990572951,0.19036999999999998,0,131.00281072853727,0
2018,8310,NFK,-29.85,171.45000000000002,TWN,6.867222222222222,5724.729303389674,0.29685,0.00415,1699.3858937112248,23.75762660906715
2018,8310,NFK,-30.05,170.95000000000002,TWN,3.0669444444444447,2556.6999530266726,0.29685,0.00415,758.9563810559678,10.610304805060691
2018,8310,NFK,-30.05,170.85000000000002,TWN,0.3913888888888889,326.2739094117001,0.29685,0.00415,96.85441000886318,1.3540367240585556
2018,8310,NFK,-30.150000000000002,170.75000000000003,TWN,0.55,458.4970480022472,0.29685,0.00415,136.10484869946708,1.902762749209326
2018,8310,NFK,-30.150000000000002,170.65000000000003,TWN,0.6422222222222221,535.3763510006037,0.29685,0.00415,158.9264697945292,2.221811856652505
2018,8310,NFK,-32.35,168.15000000000003,VUT,0.08333333333333333,68.38333333333333,0.05733,0,3.9204164999999995,0
2018,8310,NFK,-30.650000000000002,170.45000000000002,VUT,0.8083333333333333,663.3183333333334,0.05733,0,38.02804005,0
2018,8310,NFK,-30.55,170.55,VUT,1.2158333333333333,997.7128333333334,0.05733,0,57.198876735,0
2018,8310,NFK,-32.45,168.15000000000003,VUT,0.19777777777777777,162.29644444444443,0.05733,0,9.30445516,0
