year,eez_id,eez_ter_iso3,lat_cen,lon_cen,flag_iso3,fishing_hours,fishing_KWh,bad_subs_per_fishing_KWh,ugly_subs_per_fishing_KWh,bad_subs,ugly_subs
2018,5670,ALB,39.95,19.650000000000002,GRC,21.466666666666665,4838.583500000001,1.3731900000000001,0.09896,6644.294476365001,478.8262231600001
2018,5670,ALB,39.95,19.85,GRC,0.2891666666666667,51.0784,1.3731900000000001,0.09896,70.14034809600001,5.0547184640000005
2018,5670,ALB,39.85,19.950000000000003,GRC,47.04777777777777,10338.582899999998,1.3731900000000001,0.09896,14196.838652450999,1023.1061637839998
2018,5670,ALB,39.85,19.85,GRC,32.344722222222224,8088.9445,1.3731900000000001,0.09896,11107.657697955001,800.48194772
2018,5670,ALB,39.65,19.950000000000003,GRC,300.20888888888896,70572.64451666668,1.3731900000000001,0.09896,96909.64972384153,6983.868901369336
2018,5670,ALB,40.05,19.650000000000002,GRC,7.202499999999999,1945.1725277777775,1.3731900000000001,0.09896,2671.0914634191668,192.49427334888887
2018,5670,ALB,39.75,19.950000000000003,GRC,26.373888888888896,4706.780194444445,1.3731900000000001,0.09896,6463.303495209168,465.78296804222236
2018,5670,ALB,39.95,19.750000000000004,GRC,66.61250000000001,14289.4817,1.3731900000000001,0.09896,19622.173375623002,1414.0871090320002
2018,5670,ALB,40.05,19.55,GRC,0.8858333333333333,253.19917222222222,1.3731900000000001,0.09896,347.69057130383334,25.05659008311111
2018,5670,ALB,39.85,19.750000000000004,GRC,0.2775,28.582500000000003,1.3731900000000001,0.09896,39.249203175000005,2.8285242000000004
2018,5670,ALB,40.75,18.950000000000003,ITA,40.8575,8287.894666666667,0.23186,0.09654,1921.6312574133335,800.1133511200001
2018,5670,ALB,41.35,18.85,ITA,14.328055555555554,2889.996388888889,0.23186,0.09654,670.0745627277779,279.00025138333336
2018,5670,ALB,41.05,18.75,ITA,55.86277777777778,13540.159944444446,0.23186,0.09654,3139.421484718889,1307.167041036667
2018,5670,ALB,41.35,18.75,ITA,42.56416666666668,9087.159607052652,0.23186,0.09654,2106.948826491228,877.274388464863
2018,5670,ALB,40.15,18.950000000000003,ITA,7.3372222222222225,1760.9333333333334,0.23186,0.09654,408.2900026666667,170.000504
2018,5670,ALB,40.75,18.75,ITA,16.608333333333334,4882.85,0.23186,0.09654,1132.1376010000001,471.39033900000004
2018,5670,ALB,40.65,19.150000000000002,ITA,1.527777777777778,539.3055555555555,0.23186,0.09654,125.04338611111112,52.06455833333333
2018,5670,ALB,41.45,18.75,ITA,81.88999999999999,21627.757952867843,0.23186,0.09654,5014.6119589519385,2087.9437527698615
2018,5670,ALB,40.85,19.150000000000002,ITA,1.3852777777777778,489.0030555555556,0.23186,0.09654,113.38024846111112,47.20835498333334
2018,5670,ALB,41.35,18.650000000000002,ITA,2.9891666666666667,878.815,0.23186,0.09654,203.76204590000003,84.84080010000001
2018,5670,ALB,41.15,19.35,ITA,1.9236111111111112,679.0347222222223,0.23186,0.09654,157.44099069444448,65.55401208333333
2018,5670,ALB,41.45,18.950000000000003,ITA,13.855555555555554,2883.5663888888885,0.23186,0.09654,668.5837029277777,278.3794991833333
2018,5670,ALB,41.25,18.85,ITA,4.805833333333334,1440.2036111111113,0.23186,0.09654,333.9256092722223,139.0372566166667
2018,5670,ALB,40.35,18.950000000000003,ITA,3.725277777777778,1095.2316666666668,0.23186,0.09654,253.94041423333337,105.73366510000001
2018,5670,ALB,41.25,18.75,ITA,44.7625,13438.573144444445,0.23186,0.09654,3115.867569270889,1297.3598513646666
2018,5670,ALB,40.85,18.85,ITA,15.691111111111109,3322.566722222222,0.23186,0.09654,770.3703202144444,320.7605913633333
2018,5670,ALB,41.55,19.35,ITA,0.5466666666666666,192.97333333333333,0.23186,0.09654,44.74279706666667,18.6296456
2018,5670,ALB,41.15,18.75,ITA,84.32166666666667,17549.78498888889,0.23186,0.09654,4069.093147523778,1694.2562428273334
2018,5670,ALB,41.45,18.85,ITA,46.435833333333335,7681.669972222222,0.23186,0.09654,1781.0719997594445,741.5884191183333
2018,5670,ALB,41.15,18.950000000000003,ITA,32.56583333333334,5561.592416666667,0.23186,0.09654,1289.5108177283334,536.916131905
2018,5670,ALB,41.55,18.75,ITA,6.139999999999999,1332.108429637652,0.23186,0.09654,308.86266049578603,128.60174779721893
2018,5670,ALB,41.05,18.85,ITA,41.515,8884.287777777778,0.23186,0.09654,2059.9109641555556,857.6891420666667
2018,5670,ALB,40.45,19.250000000000004,ITA,1.5611111111111111,551.0722222222222,0.23186,0.09654,127.77160544444445,53.20051233333333
2018,5670,ALB,41.05,18.650000000000002,ITA,25.78361111111111,7580.381666666666,0.23186,0.09654,1757.5872932333334,731.8100460999999
2018,5670,ALB,41.05,18.950000000000003,ITA,59.89583333333333,10833.838416666667,0.23186,0.09654,2511.9337752883334,1045.8987607450001
2018,5670,ALB,40.75,18.85,ITA,19.058055555555555,5603.068333333333,0.23186,0.09654,1299.1274237666667,540.9202168999999
2018,5670,ALB,40.95,18.85,ITA,108.735,23592.781944444447,0.23186,0.09654,5470.2224216388895,2277.647168916667
2018,5670,ALB,41.25,19.35,ITA,0.5583333333333333,197.09166666666667,0.23186,0.09654,45.69767383333333,19.0272295
2018,5670,ALB,41.55,18.950000000000003,ITA,6.038333333333333,950.6814722222222,0.23186,0.09654,220.42500614944444,91.77878932833333
2018,5670,ALB,41.25,18.950000000000003,ITA,0.5366666666666666,189.44333333333333,0.23186,0.09654,43.92433126666667,18.2888594
