year,eez_id,eez_ter_iso3,lat_cen,lon_cen,flag_iso3,fishing_hours,fishing_KWh,bad_subs_per_fishing_KWh,ugly_subs_per_fishing_KWh,bad_subs,ugly_subs
2018,8449,TKL,-7.95,-175.75,CHN,0.8572222222222222,646.0369555555556,1.08571,0.15938,701.4087830162222,102.96536997644444
2018,8449,TKL,-7.8500000000000005,-175.85,CHN,0.06583333333333334,41.15430438826137,1.08571,0.15938,44.681639817379256,6.559173033401097
2018,8449,TKL,-8.549999999999999,-168.65,CHN,1.8058333333333332,1600.4292618010388,1.08571,0.15938,1737.6020538300058,255.07641574584954
2018,8449,TKL,-7.250000000000001,-168.75,CHN,0.4330555555555555,302.2727777777778,1.08571,0.15938,328.1805775611111,48.17623532222222
2018,8449,TKL,-7.250000000000001,-168.85,CHN,0.6833333333333333,476.9666666666667,1.08571,0.15938,517.8474796666667,76.01894733333333
2018,8449,TKL,-7.3500000000000005,-169.55,CHN,0.6247222222222222,436.0561111111111,1.08571,0.15938,473.4304803944444,69.49862298888888
2018,8449,TKL,-7.15,-169.15,CHN,0.7024999999999999,524.0649999999999,1.08571,0.15938,568.9826111499999,83.52547969999999
2018,8449,TKL,-7.3500000000000005,-168.75,CHN,0.24222222222222223,169.07111111111112,1.08571,0.15938,183.56219604444445,26.94655368888889
2018,8449,TKL,-7.95,-175.85,CHN,0.29583333333333334,222.95183333333333,1.08571,0.15938,242.0610349683333,35.534063196666665
2018,8449,TKL,-7.15,-169.25,CHN,0.33,246.18,1.08571,0.15938,267.2800878,39.2361684
2018,8449,TKL,-7.95,-175.65,CHN,0.11694444444444446,88.13401111111112,1.08571,0.15938,95.68797720344445,14.04679869088889
2018,8449,TKL,-8.35,-168.35,CHN,0.25277777777777777,224.02563117042692,1.08571,0.15938,243.2268680180442,35.70520509594264
2018,8449,TKL,-8.45,-168.45,CHN,0.5113888888888889,453.22108459863296,1.08571,0.15938,492.0666637595818,72.23437646333012
2018,8449,TKL,-8.75,-168.95,CHN,0.3325,294.67986869340774,1.08571,0.15938,319.9368802391197,46.96607747235532
2018,8449,TKL,-8.45,-168.35,CHN,0.6002777777777778,531.9993285266952,1.08571,0.15938,577.5969909747182,84.79005298058468
2018,8449,TKL,-7.3500000000000005,-168.65,CHN,0.29083333333333333,203.00166666666667,1.08571,0.15938,220.40093951666665,32.35440563333333
2018,8449,TKL,-8.65,-168.75,CHN,0.3738888888888889,331.3609885224117,1.08571,0.15938,359.76193884866757,52.81231435070197
2018,8449,TKL,-8.65,-168.85,CHN,0.8761111111111111,776.4580667159632,1.08571,0.15938,843.0082876141884,123.75188667319021
2018,8449,TKL,-9.65,-169.25,COK,6.282222222222222,3841.078786516056,NA,NA,NA,NA
2018,8449,TKL,-9.95,-171.85,COK,10.815277777777778,6531.228638766173,NA,NA,NA,NA
2018,8449,TKL,-9.85,-173.15,COK,1.0363888888888888,632.076784003133,NA,NA,NA,NA
2018,8449,TKL,-10.35,-173.85,COK,6.425833333333333,3163.883020110573,NA,NA,NA,NA
2018,8449,TKL,-9.85,-170.85,COK,10.710277777777776,5664.539322068748,NA,NA,NA,NA
2018,8449,TKL,-9.95,-170.65,COK,25.534444444444446,15079.039585800208,NA,NA,NA,NA
2018,8449,TKL,-9.55,-168.55,COK,14.615277777777779,8564.023519246406,NA,NA,NA,NA
2018,8449,TKL,-9.85,-170.15,COK,4.2725,2555.6952918009183,NA,NA,NA,NA
2018,8449,TKL,-9.85,-172.55,COK,19.536388888888894,12134.663448978308,NA,NA,NA,NA
2018,8449,TKL,-9.95,-172.95,COK,11.536944444444446,7482.5732007208035,NA,NA,NA,NA
2018,8449,TKL,-9.85,-171.35,COK,2.899722222222222,1427.734182636678,NA,NA,NA,NA
2018,8449,TKL,-9.45,-169.05,COK,5.859166666666666,3579.7533638270743,NA,NA,NA,NA
2018,8449,TKL,-10.15,-172.15,COK,17.736666666666668,11199.040333685964,NA,NA,NA,NA
2018,8449,TKL,-8.45,-171.35,COK,4.199166666666666,2578.2732984595846,NA,NA,NA,NA
2018,8449,TKL,-9.35,-169.45,COK,1.1594444444444445,711.8947375650134,NA,NA,NA,NA
2018,8449,TKL,-9.75,-168.65,COK,9.194166666666666,5513.768459306515,NA,NA,NA,NA
2018,8449,TKL,-10.05,-170.35,COK,48.45555555555555,29075.351319255635,NA,NA,NA,NA
2018,8449,TKL,-10.85,-173.75,COK,15.983055555555556,8491.341828631324,NA,NA,NA,NA
2018,8449,TKL,-7.95,-170.55,COK,2.526111111111111,1705.441155693143,NA,NA,NA,NA
2018,8449,TKL,-10.25,-172.15,COK,23.46194444444445,14508.760051739057,NA,NA,NA,NA
2018,8449,TKL,-10.05,-171.35,COK,17.405833333333334,10816.419162136264,NA,NA,NA,NA
2018,8449,TKL,-9.85,-169.85,COK,20.246111111111112,12738.250960460817,NA,NA,NA,NA
2018,8449,TKL,-9.95,-173.05,COK,1.4733333333333334,898.5621180253598,NA,NA,NA,NA
2018,8449,TKL,-9.85,-169.55,COK,29.652222222222225,18171.003747300652,NA,NA,NA,NA
2018,8449,TKL,-10.15,-172.35,COK,19.123611111111114,12554.956544669714,NA,NA,NA,NA
2018,8449,TKL,-9.95,-169.75,COK,49.01083333333334,29587.00128291342,NA,NA,NA,NA
2018,8449,TKL,-10.15,-172.75,COK,16.05833333333333,10577.59711555474,NA,NA,NA,NA
2018,8449,TKL,-9.65,-169.45,COK,23.131388888888893,13453.062592952403,NA,NA,NA,NA
