year,eez_code,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8314,NA,-5.95,160.25000000000003,2.3079166666666664,NA,NA
2018,8314,NA,-11.65,160.25000000000003,3.5059722222222223,NA,NA
2018,8314,NA,-11.75,160.25000000000003,6.426111111111112,NA,NA
2018,8314,NA,-6.050000000000001,160.25000000000003,2.8265277777777778,NA,NA
2018,8314,NA,-9.45,160.75000000000003,2.8579166666666667,NA,NA
2018,8314,NA,-8.65,161.75000000000003,1.5833333333333335,NA,NA
2018,8314,NA,-12.75,161.75000000000003,8.627916666666666,NA,NA
2018,8314,NA,-12.55,161.75000000000003,9.868333333333334,NA,NA
2018,8314,NA,-8.75,161.75000000000003,3.1772222222222224,NA,NA
2018,8314,NA,-6.050000000000001,162.25000000000003,11.535138888888888,NA,NA
2018,8314,NA,-12.65,162.25000000000003,3.469027777777778,NA,NA
2018,8314,NA,-5.95,162.25000000000003,3.8338888888888887,NA,NA
2018,8314,NA,-6.65,162.75000000000003,9.8341666666666665,NA,NA
2018,8314,NA,-8.049999999999999,156.75000000000003,9.348611111111111,NA,NA
2018,8314,NA,-10.65,173.25000000000003,3.9840277777777784,2643.2604664092996,NA
2018,8314,NA,-8.15,157.75000000000003,1.3876388888888889,NA,NA
2018,8314,NA,-8.25,157.75000000000003,2.8925,NA,NA
2018,8314,NA,-9.049999999999999,158.25000000000003,6.669722222222222,NA,NA
2018,8314,NA,-8.35,158.25000000000003,1.5663888888888888,NA,NA
2018,8314,NA,-8.549999999999999,158.25000000000003,2.1172222222222223,NA,NA
2018,8314,NA,-12.55,158.75000000000003,2.1551388888888887,NA,NA
2018,8314,NA,-9.45,158.75000000000003,2.0166666666666666,NA,NA
2018,8314,NA,-14.45,158.75000000000003,1.0208333333333333,NA,NA
2018,8314,NA,-15.25,158.75000000000003,4.324861111111112,NA,NA
2018,8314,NA,-10.15,158.75000000000003,2.486944444444444,NA,NA
2018,8314,NA,-8.65,158.75000000000003,1.7402777777777776,NA,NA
2018,8314,NA,-14.25,158.75000000000003,1.8813888888888888,NA,NA
2018,8314,NA,-15.15,158.75000000000003,1.0183333333333335,NA,NA
2018,8314,NA,-12.85,158.75000000000003,2.2906944444444446,NA,NA
2018,8314,NA,-14.35,158.75000000000003,5.195694444444446,NA,NA
2018,8314,NA,-12.65,158.75000000000003,1.9790277777777776,NA,NA
2018,8314,NA,-12.95,159.25000000000003,1.7038888888888888,NA,NA
2018,8314,NA,-15.55,159.25000000000003,3.1981944444444443,NA,NA
2018,8314,NA,-12.85,159.25000000000003,5.2098611111111115,NA,NA
2018,8314,NA,-10.55,159.75000000000003,1.2727777777777776,NA,NA
2018,8314,NA,-10.45,159.75000000000003,1.902916666666667,NA,NA
2018,8314,NA,-15.45,159.75000000000003,5.310416666666667,NA,NA
2018,8314,NA,-15.25,159.75000000000003,1.853888888888889,NA,NA
2018,8314,NA,-10.25,159.75000000000003,1.7066666666666666,NA,NA
2018,8314,NA,-10.35,159.75000000000003,1.7618055555555552,NA,NA
2018,8314,NA,-11.65,160.35000000000002,2.032777777777778,NA,NA
2018,8314,NA,-5.550000000000001,160.85000000000002,9.888055555555555,NA,NA
2018,8314,NA,-5.3500000000000005,160.85000000000002,2.3941666666666666,NA,NA
2018,8314,NA,-13.25,160.85000000000002,1.2454166666666666,NA,NA
2018,8314,NA,-12.65,161.35000000000002,3.050277777777778,NA,NA
2018,8314,NA,-8.549999999999999,169.35000000000002,6.083750000000004,NA,NA
2018,8314,NA,-12.25,161.85000000000002,3.308472222222222,NA,NA
2018,8314,NA,-12.35,161.85000000000002,6.128333333333334,NA,NA
2018,8314,NA,-12.65,161.85000000000002,1.6970833333333335,NA,NA
2018,8314,NA,-12.55,161.85000000000002,3.194583333333333,NA,NA
2018,8314,NA,-8.85,161.85000000000002,1.5751388888888889,NA,NA
2018,8314,NA,-9.25,162.35000000000002,2.530972222222222,NA,NA
2018,8314,NA,-12.45,162.35000000000002,2.1575,NA,NA
2018,8314,NA,-12.65,162.35000000000002,1.4637499999999999,NA,NA
2018,8314,NA,-9.25,162.85000000000002,4.526527777777778,NA,NA
2018,8314,NA,-7.050000000000001,157.85000000000002,3.5209722222222224,NA,NA
2018,8314,NA,-8.15,157.85000000000002,1.781388888888889,NA,NA
2018,8314,NA,-13.65,158.35000000000002,2.280972222222222,NA,NA
2018,8314,NA,-8.65,158.35000000000002,1.4193055555555556,NA,NA
2018,8314,NA,-13.45,158.35000000000002,2.6911111111111112,NA,NA
2018,8314,NA,-8.75,158.35000000000002,1.9827777777777775,NA,NA
2018,8314,NA,-6.65,166.35000000000002,4.7975,NA,NA
2018,8314,NA,-15.25,158.85000000000002,8.748888888888887,NA,NA
2018,8314,NA,-14.65,158.85000000000002,1.9441666666666666,NA,NA
2018,8314,NA,-10.95,158.85000000000002,1.2819444444444446,NA,NA
2018,8314,NA,-9.55,158.85000000000002,1.4304166666666667,NA,NA
2018,8314,NA,-8.65,158.85000000000002,1.6868055555555554,NA,NA
2018,8314,NA,-15.35,158.85000000000002,2.239305555555556,NA,NA
2018,8314,NA,-12.65,158.85000000000002,2.7423611111111112,NA,NA
2018,8314,NA,-9.65,158.85000000000002,1.4102777777777775,NA,NA
2018,8314,NA,-10.05,158.85000000000002,1.4505555555555556,NA,NA
2018,8314,NA,-15.05,158.85000000000002,3.797638888888889,NA,NA
2018,8314,NA,-12.95,159.35000000000002,3.2033333333333336,NA,NA
2018,8314,NA,-11.75,159.35000000000002,2.075833333333333,NA,NA
