year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_days,fishing_KWh,subs
2018,8392,TGO,CHN,3.95,2.15,4.6125,1,3619.620768375,2673.198526067989
2018,8392,TGO,CHN,4.65,1.7500000000000002,1.5490277777777777,1,1215.586583248611,897.7471593265967
2018,8392,TGO,GHA,4.25,1.7500000000000002,7.670138888888889,2,5401.529100590278,7925.609634005109
2018,8392,TGO,GHA,4.65,1.85,1.0173611111111112,1,904.2783613541667,1326.8385968313553
2018,8392,TGO,GHA,4.55,1.9500000000000002,1.0248611111111112,1,910.9447137791668,1336.6200690810338
2018,8392,TGO,GHA,5.25,1.85,1.2149999999999999,2,1079.94909285,1584.5985044478764
2018,8392,TGO,GHA,5.25,1.6500000000000001,1.5019444444444445,2,1334.9987985916669,1958.830387185567
2018,8392,TGO,GHA,5.25,1.7500000000000002,1.447222222222222,1,1286.3591160833332,1887.461867437914
2018,8392,TGO,GHA,3.45,2.05,4.521527777777777,1,5637.624045638888,8272.029385925483
2018,8392,TGO,GHA,5.05,1.55,1.1294444444444445,1,1057.8682859055557,1552.1995572263627
2018,8392,TGO,GHA,4.45,2.05,1.0054166666666666,1,1336.3289112416667,1960.7820481757851
2018,8392,TGO,GHA,4.45,1.9500000000000002,1.3480555555555556,1,1011.2776437916667,1483.8375739590747
2018,8392,TGO,GHA,3.05,2.35,1.1718055555555555,1,2407.2766779569442,3532.1729967994447
2018,8392,TGO,GHA,4.65,1.7500000000000002,1.0544444444444445,2,2166.1780892555557,3178.4114485837845
2018,8392,TGO,TWN,3.25,2.15,15.825555555555557,1,8671.459184011113,2350.312297234372
2018,8392,TGO,UNK,6.15,1.4500000000000002,69.45180555555555,32,22218.782024604163,NA
2018,8392,TGO,UNK,6.05,1.2500000000000002,31.469027777777775,16,10067.462798520832,NA
2018,8392,TGO,UNK,6.15,1.2500000000000002,22.58347222222222,3,7224.826520354165,NA
2018,8392,TGO,UNK,6.15,1.6500000000000001,39.896111111111104,18,12763.426225083329,NA
2018,8392,TGO,UNK,6.05,1.4500000000000002,1030.215,143,329582.8285582499,NA
2018,8392,TGO,UNK,6.05,1.35,486.38486111111115,111,155602.56673889584,NA
2018,8392,TGO,UNK,6.05,1.6500000000000001,8.995972222222221,5,2877.960397229166,NA
2018,8392,TGO,UNK,6.25,1.6500000000000001,40.68986111111112,26,13017.359986645835,NA
2018,8392,TGO,UNK,6.15,1.35,4.175416666666667,6,1335.7848948125,NA
2018,8392,TGO,UNK,6.05,1.55,430.16888888888894,103,137618.14685066667,NA
2018,8392,TGO,UNK,6.25,1.55,158.3311111111111,52,50652.74282433333,NA
2018,8392,TGO,UNK,6.15,1.55,729.8622222222223,97,233495.00410866668,NA
2018,8392,TGO,USA,6.15,1.2500000000000002,1.4843055555555553,4,4761.355361111111,4984.615313993611
2018,8392,TGO,USA,6.05,1.2500000000000002,20.347777777777775,3,65271.60155555555,68332.18695249555
