year,eez_code,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8396,NA,-29.25,31.650000000000002,17.620833333333334,NA,NA
2018,8396,NA,-29.25,31.950000000000003,1.0766666666666667,NA,NA
2018,8396,NA,-29.25,31.55,2.4941666666666666,NA,NA
2018,8396,NA,-30.25,30.85,22.079027777777775,NA,NA
2018,8396,NA,-30.25,30.950000000000003,5.671666666666668,NA,NA
2018,8396,NA,-30.25,14.350000000000001,1.1101388888888888,NA,NA
2018,8396,NA,-30.25,14.450000000000001,1.225,NA,NA
2018,8396,NA,-31.25,30.150000000000002,2.500972222222222,NA,NA
2018,8396,NA,-28.75,16.55,2.0133333333333336,NA,NA
2018,8396,NA,-29.75,31.250000000000004,17.65333333333333,204.7650423719977,NA
2018,8396,NA,-29.75,31.35,1.3170833333333332,572.6451873790631,NA
2018,8396,NA,-29.75,31.05,11.730972222222222,NA,NA
2018,8396,NA,-29.75,31.150000000000002,52.87416666666665,428.11491841147,NA
2018,8396,NA,-30.75,14.05,1.1580555555555556,NA,NA
2018,8396,NA,-30.75,13.650000000000002,1.8766666666666663,NA,NA
2018,8396,NA,-30.75,15.250000000000002,4.9037500000000005,NA,NA
2018,8396,NA,-30.75,15.450000000000001,2.5095833333333335,NA,NA
2018,8396,NA,-31.75,14.450000000000001,5.605833333333334,NA,NA
2018,8396,NA,-31.75,16.35,10.76375,NA,NA
2018,8396,NA,-32.25000000000001,16.55,5.876111111111112,NA,NA
2018,8396,NA,-32.25000000000001,16.450000000000003,5.4655555555555555,NA,NA
2018,8396,NA,-34.25000000000001,17.85,27.10777777777778,NA,NA
2018,8396,NA,-34.25000000000001,24.450000000000003,4.905555555555556,NA,NA
2018,8396,NA,-34.25000000000001,25.250000000000004,1.3834722222222222,NA,NA
2018,8396,NA,-34.25000000000001,18.05,3.0894444444444433,NA,NA
2018,8396,NA,-34.25000000000001,17.75,1.9369444444444446,NA,NA
2018,8396,NA,-34.25000000000001,24.55,2.232361111111111,NA,NA
2018,8396,NA,-34.25000000000001,24.85,49.64597222222222,NA,NA
2018,8396,NA,-34.25000000000001,24.250000000000004,2.0970833333333334,NA,NA
2018,8396,NA,-34.25000000000001,18.25,1.5558333333333336,NA,NA
2018,8396,NA,-34.25000000000001,24.650000000000002,49.773472222222225,NA,NA
2018,8396,NA,-34.25000000000001,17.450000000000003,10.450555555555557,NA,NA
2018,8396,NA,-34.25000000000001,17.55,25.666249999999998,NA,NA
2018,8396,NA,-34.25000000000001,24.750000000000004,77.93944444444445,NA,NA
2018,8396,NA,-36.25000000000001,21.650000000000002,1.0005555555555559,NA,NA
2018,8396,NA,-34.75000000000001,20.05,9.999722222222221,NA,NA
2018,8396,NA,-34.75000000000001,18.150000000000002,75.74902777777778,NA,NA
2018,8396,NA,-34.75000000000001,17.650000000000002,4.664583333333334,NA,NA
2018,8396,NA,-34.75000000000001,19.250000000000004,1.8141666666666665,NA,NA
2018,8396,NA,-34.75000000000001,18.55,3.694722222222223,NA,NA
2018,8396,NA,-34.75000000000001,18.450000000000003,1.873888888888889,NA,NA
2018,8396,NA,-34.75000000000001,17.950000000000003,79.24777777777778,NA,NA
2018,8396,NA,-34.75000000000001,19.05,1.72125,NA,NA
2018,8396,NA,-34.75000000000001,18.35,5.9745833333333325,NA,NA
2018,8396,NA,-34.75000000000001,17.75,10.58125,NA,NA
2018,8396,NA,-34.75000000000001,22.150000000000002,1.9379166666666663,NA,NA
2018,8396,NA,-34.75000000000001,18.950000000000003,6.87902777777778,NA,NA
2018,8396,NA,-34.75000000000001,19.150000000000002,3.48125,NA,NA
2018,8396,NA,-34.75000000000001,17.55,5.2325,NA,NA
2018,8396,NA,-34.75000000000001,18.05,55.406111111111116,NA,NA
2018,8396,NA,-34.75000000000001,21.35,1.4349999999999996,NA,NA
2018,8396,NA,-34.75000000000001,17.85,35.954166666666666,NA,NA
2018,8396,NA,-34.75000000000001,20.150000000000002,7.753333333333332,NA,NA
2018,8396,NA,-36.75000000000001,20.85,2.349861111111111,NA,NA
2018,8396,NA,-33.25000000000001,14.850000000000001,3.9379166666666667,NA,NA
2018,8396,NA,-33.25000000000001,27.750000000000004,1.1379166666666667,NA,NA
2018,8396,NA,-33.25000000000001,14.750000000000002,2.3198611111111114,NA,NA
2018,8396,NA,-33.25000000000001,29.05,4.303611111111112,NA,NA
2018,8396,NA,-33.25000000000001,27.950000000000003,1.011111111111111,NA,NA
2018,8396,NA,-33.25000000000001,28.950000000000003,2.7543055555555553,NA,NA
2018,8396,NA,-35.25000000000001,20.950000000000003,1.0862500000000004,NA,NA
2018,8396,NA,-35.25000000000001,20.85,1.9074999999999993,NA,NA
2018,8396,NA,-35.25000000000001,22.250000000000004,2.0216666666666665,NA,NA
2018,8396,NA,-35.25000000000001,20.450000000000003,1.18875,NA,NA
2018,8396,NA,-35.25000000000001,20.55,2.0875000000000004,NA,NA
2018,8396,NA,-35.25000000000001,20.650000000000002,1.2470833333333333,NA,NA
2018,8396,NA,-35.25000000000001,20.750000000000004,1.3384722222222223,NA,NA
2018,8396,NA,-33.75000000000001,26.250000000000004,2.6781944444444443,NA,NA
2018,8396,NA,-33.75000000000001,17.950000000000003,7.372638888888888,NA,NA
2018,8396,NA,-33.75000000000001,18.05,3.967361111111111,NA,NA
2018,8396,NA,-33.75000000000001,25.950000000000003,68.97305555555556,NA,NA
2018,8396,NA,-33.75000000000001,18.35,7.773472222222224,NA,NA
2018,8396,NA,-33.75000000000001,25.85,1.39125,NA,NA
