year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8343,MUS,ATF,-20.150000000000002,57.45,4.191111111111111,11132.661269422222,NA
2018,8343,MUS,AUS,-20.25,57.35,50.05722222222225,60068.66666666668,9220.54033333333
2018,8343,MUS,AUS,-20.25,57.25,28.195555555555536,33834.66666666666,5193.621333333333
2018,8343,MUS,AUS,-20.45,57.25,20.247499999999995,24296.999999999996,3729.5894999999996
2018,8343,MUS,AUS,-20.150000000000002,57.45,179.97416666666678,215969.00000000003,33151.24150000001
2018,8343,MUS,AUS,-20.150000000000002,57.35,93.76611111111112,154424.13277777773,23704.10438138889
2018,8343,MUS,AUS,-22.150000000000002,57.85,26.195000000000007,31434.000000000004,4825.119000000002
2018,8343,MUS,AUS,-20.35,57.25,207.13694444444454,248564.33333333326,38154.62516666668
2018,8343,MUS,CHN,-16.25,58.35,131.92472222222216,93135.16527365554,5641.985027408401
2018,8343,MUS,CHN,-16.25,62.35,59.019999999999975,58543.29664040005,3546.4628438652144
2018,8343,MUS,CHN,-16.25,57.65,83.04111111111118,82370.38971748891,4989.871485408989
2018,8343,MUS,CHN,-16.25,62.45,17.210555555555548,17071.546242544442,1034.168007456046
2018,8343,MUS,CHN,-16.25,61.95,92.55458333333338,70668.2875671499,4280.9761403755365
2018,8343,MUS,CHN,-16.25,61.45,73.69555555555554,88238.28790891114,5345.339730309668
2018,8343,MUS,CHN,-16.25,57.35,57.28666666666667,41745.18125786667,2528.8588572457807
2018,8343,MUS,CHN,-16.25,62.15,69.34958333333331,48340.4432966,2928.389684995264
2018,8343,MUS,CHN,-16.25,57.55,42.76277777777777,40116.0861737278,2430.1707833487767
2018,8343,MUS,CHN,-16.25,57.85,103.16583333333334,72832.19381663333,4412.062251882698
2018,8343,MUS,CHN,-16.25,62.05,33.366666666666646,39413.796421999956,2387.62715063488
2018,8343,MUS,CHN,-16.25,61.55,94.5461111111111,113203.39347467234,6857.687417628756
2018,8343,MUS,CHN,-16.25,61.65,30.560833333333306,36099.45445015,2186.849412967856
2018,8343,MUS,CHN,-16.25,61.85,13.319583333333325,15733.526850925005,953.1128512031119
2018,8343,MUS,CHN,-16.25,57.45,44.34444444444439,32314.096435111147,1957.5382480445155
2018,8343,MUS,CHN,-17.25,62.05,146.12000000000006,174954.6296524,10598.482303373692
2018,8343,MUS,CHN,-17.25,57.15,25.935000000000016,18899.009820600008,1144.8729395322239
2018,8343,MUS,CHN,-17.25,58.15,168.6605555555556,119069.63647308886,7213.0553934836125
2018,8343,MUS,CHN,-17.25,62.65,117.91722222222208,141186.44910709444,8552.857876986078
2018,8343,MUS,CHN,-17.25,62.25,204.6344444444444,245016.03779018906,14842.694621579194
2018,8343,MUS,CHN,-17.25,57.05,78.98222222222226,57554.87925315552,3486.5860391880824
2018,8343,MUS,CHN,-17.25,57.25,14.141111111111126,10304.723260577768,624.2442817054009
2018,8343,MUS,CHN,-17.25,58.35,122.1783333333334,86254.4872271333,5225.164137008619
2018,8343,MUS,CHN,-17.25,62.45,86.2261111111112,103241.56402827229,6254.2151156573045
2018,8343,MUS,CHN,-17.25,56.95,80.25333333333343,58481.146512533356,3542.6978847346336
2018,8343,MUS,CHN,-17.25,61.45,60.195416666666624,71104.79214897502,4307.418916396983
2018,8343,MUS,CHN,-17.25,62.35,195.4838888888889,234059.7548834281,14178.979858907469
2018,8343,MUS,CHN,-17.25,61.55,74.945,88527.48170369997,5362.858645484446
2018,8343,MUS,CHN,-17.25,61.95,90.22722222222215,108032.23548079457,6544.426621987325
2018,8343,MUS,CHN,-17.25,57.95,40.42277777777781,37910.24181619995,2296.544125776448
2018,8343,MUS,CHN,-17.25,58.25,420.38388888888875,296779.2716220223,17978.4316913673
2018,8343,MUS,CHN,-18.25,57.65,15.112500000000008,10669.0024545,646.31175484368
2018,8343,MUS,CHN,-18.25,57.55,24.490555555555567,17289.64746628889,1047.3802440501404
2018,8343,MUS,CHN,-18.25,57.25,36.27,25605.605890799983,1551.148211624832
2018,8343,MUS,CHN,-18.25,59.55,30.333333333333353,28285.347999999984,1713.4828659200002
2018,8343,MUS,CHN,-18.25,58.65,188.78166666666652,187256.8809206335,11343.733758662856
2018,8343,MUS,CHN,-18.25,60.55,205.41083333333324,213356.54802843364,12924.811438719373
2018,8343,MUS,CHN,-18.25,60.95,171.61083333333323,186754.44955970815,11313.297239789346
2018,8343,MUS,CHN,-18.25,59.05,145.4338888888888,144259.222277011,8739.001748276289
2018,8343,MUS,CHN,-18.25,57.15,49.75388888888885,35124.85443682223,2127.8096435450952
2018,8343,MUS,CHN,-18.25,55.95,65.62833333333333,51495.168057233335,3119.4980575717227
2018,8343,MUS,CHN,-18.25,59.25,20.865,20696.473812300013,1253.7605428201919
2018,8343,MUS,CHN,-18.25,60.85,210.58916666666693,228277.87224244163,13828.722303720591
2018,8343,MUS,CHN,-18.25,61.15,20.382916666666652,23082.615023054175,1398.3093063812012
2018,8343,MUS,CHN,-18.25,58.25,108.67638888888885,76722.49196372223,4647.730528559273
2018,8343,MUS,CHN,-18.25,58.95,35.80055555555559,35511.395184344416,2151.225687351919
2018,8343,MUS,CHN,-18.25,61.05,165.73194444444434,252929.41275387508,15322.074702456282
2018,8343,MUS,CHN,-18.25,58.75,25.5088888888889,25302.85410351111,1532.807974122851
2018,8343,MUS,CHN,-18.25,60.75,144.9012500000001,153227.0533980874,9282.259160927835
2018,8343,MUS,CHN,-18.25,58.35,140.24111111111134,130143.75111111112,7883.908221155558
