year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8334,COM,ESP,-14.35,43.15,7.5133333333333345,6758.3502480666675,549.3243401213987
2018,8334,COM,ESP,-14.45,43.15,8.993333333333332,8089.631308466668,657.5319741115944
2018,8334,COM,JPN,-14.45,43.45,13.269999999999998,9766.720000000001,1863.8482890666667
2018,8334,COM,JPN,-14.45,43.35,18.581666666666674,13676.106666666668,2609.902609244444
2018,8334,COM,KOR,-13.95,42.75,25.755277777777778,19315.64910250555,3989.5595237175107
2018,8334,COM,KOR,-14.05,42.75,46.306944444444426,34728.753369138874,7173.066150425776
2018,8334,COM,KOR,-14.05,42.85,6.109583333333335,4581.995536891666,946.3903508925333
2018,8334,COM,KOR,-13.95,42.65,37.68111111111111,28259.649392822215,5836.902129135642
2018,8334,COM,TWN,-10.65,45.05,39.04861111111111,27049.450871666664,800.4473501943598
2018,8334,COM,TWN,-11.85,41.85,55.925000000000004,57091.45456899999,1689.4503236058476
2018,8334,COM,TWN,-10.35,44.75,31.97638888888889,22150.435974333337,655.4757013524719
2018,8334,COM,TWN,-10.65,45.15,7.0680555555555555,4896.128596333332,144.88623742269596
2018,8334,COM,TWN,-11.75,41.85,10.897222222222224,11124.510816777782,329.196524090088
