year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8416,LCA,UNK,13.850000000000001,-62.050000000000004,9.556249999999999,2386.6377926874998,NA
2018,8416,LCA,UNK,13.950000000000001,-62.050000000000004,2.853472222222222,712.644044048611,NA
2018,8416,LCA,UNK,13.950000000000001,-61.95,2.322083333333333,579.9316511291667,NA
