year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_days,fishing_KWh,subs
2018,8325,FJI,AUS,-19.45,178.75000000000003,6.458888888888889,2,2050.2475543777778,358.4447799318669
2018,8325,FJI,AUS,-16.55,-178.95,1.7916666666666665,1,568.7294308333334,99.43096639259169
2018,8325,FJI,AUS,-16.15,177.85000000000002,2.3805555555555555,1,755.6606546111111,132.11215224566055
2018,8325,FJI,AUS,-18.25,178.35000000000002,1.6454166666666667,1,522.3052377583334,91.31462471728943
2018,8325,FJI,AUS,-18.85,178.65000000000003,2.2465277777777777,1,713.1161661805555,124.67409933334653
2018,8325,FJI,AUS,-16.55,177.55,9.359583333333335,2,2971.0160941416675,519.4227437387877
2018,8325,FJI,AUS,-20.25,-178.95,3.06,1,971.3369628,169.818841206324
2018,8325,FJI,AUS,-19.75,179.65000000000003,2.737638888888889,2,869.0097528027779,151.92897508250968
2018,8325,FJI,AUS,-18.05,177.05,5.0969444444444445,3,1617.925011838889,282.861829819793
2018,8325,FJI,AUS,-18.65,177.95000000000002,5.2155555555555555,1,1655.575781911111,289.4443139515196
2018,8325,FJI,AUS,-16.45,-178.55,6.240694444444444,2,1980.986008963889,346.33578394715676
2018,8325,FJI,AUS,-18.75,178.95000000000002,2.0408333333333335,1,647.8225005166668,113.25880776532885
2018,8325,FJI,AUS,-20.25,-179.45,6.016944444444444,1,1909.960961438889,333.918474888361
2018,8325,FJI,AUS,-17.05,176.75000000000003,7.872916666666668,1,2499.1029292083335,436.918165113493
2018,8325,FJI,AUS,-16.85,-179.55,6.512083333333333,3,2067.1330870916668,361.3968776162361
2018,8325,FJI,AUS,-16.15,178.95000000000002,3.0801388888888885,2,977.7296579527778,170.93647609988415
2018,8325,FJI,AUS,-16.75,176.75000000000003,5.878333333333333,1,1865.9615837666665,326.2260636899263
2018,8325,FJI,AUS,-16.45,-178.75,1.6243055555555554,1,515.6039297361111,90.14303503576431
2018,8325,FJI,AUS,-16.35,177.95000000000002,6.509305555555556,1,2066.2513360361113,361.24272107919336
2018,8325,FJI,AUS,-18.35,177.05,2.024861111111111,1,642.7524319472222,112.37240767733287
2018,8325,FJI,AUS,-17.25,176.65000000000003,3.7644444444444445,1,1194.9490304888889,208.91293900037246
2018,8325,FJI,AUS,-16.85,-178.45,5.733055555555556,1,1819.8460035611113,318.1636768025891
2018,8325,FJI,AUS,-18.45,177.15000000000003,4.305,2,1366.5377859,238.911801108897
2018,8325,FJI,AUS,-17.85,177.05,12.263333333333334,4,3892.7545600666667,680.5702797364554
2018,8325,FJI,AUS,-19.45,179.55,4.55375,2,1445.4985929250001,252.71651900107778
2018,8325,FJI,AUS,-16.95,179.25000000000003,3.5370833333333334,1,1122.7777065916666,196.2952264434211
2018,8325,FJI,AUS,-17.15,176.75000000000003,7.390555555555555,2,2345.986858411111,410.1488824560146
2018,8325,FJI,AUS,-16.15,178.55,5.835555555555556,1,1852.3826175111112,323.8520530194676
2018,8325,FJI,AUS,-19.85,-179.15,2.495972222222222,1,792.2974109694444,138.51735635978798
2018,8325,FJI,AUS,-16.85,-179.65,4.465833333333333,3,1417.5911720166666,247.83746460367385
2018,8325,FJI,AUS,-18.25,177.45000000000002,7.0855555555555565,2,2249.1705925111114,393.22249468871763
2018,8325,FJI,AUS,-19.35,-179.95,2.598055555555556,1,824.7017622611112,144.18260909611007
2018,8325,FJI,AUS,-16.95,-179.45,3.315972222222222,2,1052.5903225694444,184.02436609481597
2018,8325,FJI,AUS,-16.15,-178.65,5.37125,1,1704.997928575,298.0847878527673
2018,8325,FJI,AUS,-19.95,-179.05,1.1995833333333334,1,380.7841933416667,66.5725005219236
2018,8325,FJI,AUS,-15.65,179.85000000000002,5.286944444444444,2,1678.2367840388888,293.40613695351897
2018,8325,FJI,AUS,-17.05,-179.35,5.445,3,1728.4084191000002,302.17764391125303
2018,8325,FJI,AUS,-17.85,177.15000000000003,5.716805555555556,3,1814.6877598861113,317.26186106088886
2018,8325,FJI,AUS,-16.85,-179.75,12.620277777777778,3,4006.059570705556,700.3793947464524
2018,8325,FJI,AUS,-15.85,179.55,2.5605555555555553,1,812.7981230111111,142.10149584603258
2018,8325,FJI,AUS,-16.15,179.05,2.8949999999999996,2,918.9609500999999,160.66194290598298
2018,8325,FJI,AUS,-18.95,177.75000000000003,5.059722222222221,1,1606.109547694444,280.79613222341965
2018,8325,FJI,AUS,-20.05,-179.05,3.7252777777777775,2,1182.5163406055556,206.73933182806928
2018,8325,FJI,AUS,-19.650000000000002,179.65000000000003,10.85513888888889,3,3445.750862452778,602.4206232826192
2018,8325,FJI,AUS,-16.65,177.15000000000003,3.1837500000000003,1,1010.6189723250002,176.6865149315798
2018,8325,FJI,AUS,-18.35,178.35000000000002,8.830694444444443,3,2803.1306931638887,490.0713390858427
2018,8325,FJI,AUS,-17.05,-179.45,4.256388888888889,2,1351.107142427778,236.21406171064842
2018,8325,FJI,AUS,-15.95,-178.75,2.8956944444444446,1,919.181387863889,160.7004820402437
2018,8325,FJI,AUS,-19.25,179.65000000000003,1.7279166666666665,1,548.4932441083333,95.89307386745992
2018,8325,FJI,AUS,-18.35,179.65000000000003,8.395138888888889,1,2664.872127652778,465.89959407753526
2018,8325,FJI,AUS,-18.65,179.45000000000002,5.431805555555556,1,1724.2201015861112,301.44540036029986
2018,8325,FJI,AUS,-18.55,177.15000000000003,4.709027777777778,1,1494.7884769305556,261.33386942176907
