year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8362,CPV,BLZ,18.75,-28.05,6.019722222222224,3293.389365608333,392.473210699545
2018,8362,CPV,BLZ,18.75,-28.25,9.883611111111112,5407.322551691666,644.3906284850958
2018,8362,CPV,BLZ,18.75,-28.150000000000002,7.2113888888888855,3945.3500678583323,470.16736758667747
2018,8362,CPV,BLZ,18.650000000000002,-28.05,4.140138888888889,2265.0695306958332,269.9283359730225
2018,8362,CPV,BLZ,16.85,-25.05,13.30694444444444,7280.227841791664,867.5847519063128
2018,8362,CPV,BLZ,18.85,-28.25,8.610694444444444,4710.909983379166,561.3991427192952
2018,8362,CPV,BLZ,18.85,-28.35,5.497916666666667,3007.9096035624993,358.45258745654314
2018,8362,CPV,CHN,16.75,-25.35,28.87263888888889,29709.945416666666,1799.7827857333332
2018,8362,CPV,CHN,16.75,-25.25,39.31777777777779,40457.993333333354,2450.8829930666675
2018,8362,CPV,CHN,16.75,-25.55,10.670833333333329,7843.062500000005,475.12066
2018,8362,CPV,CHN,16.450000000000003,-25.75,122.42208333333333,95984.66263349167,5814.60319362518
2018,8362,CPV,CHN,16.450000000000003,-25.650000000000002,7.734999999999998,5685.224999999998,344.4021839999999
2018,8362,CPV,CHN,16.450000000000003,-25.95,404.9879166666663,356491.16900204145,21595.686570191378
2018,8362,CPV,CHN,16.450000000000003,-26.05,3.213888888888887,3410.6572113611123,206.61236669931554
2018,8362,CPV,CHN,16.450000000000003,-25.85,220.57569444444434,170418.83991000574,10323.711138917506
2018,8362,CPV,CHN,16.950000000000003,-25.05,263.22472222222245,228081.94216516963,13816.853161070327
2018,8362,CPV,CHN,16.650000000000002,-25.45,161.61708333333337,124273.47532426665,7528.295945182037
2018,8362,CPV,CHN,16.85,-25.150000000000002,3.499166666666668,3713.400941358334,224.95211610296266
2018,8362,CPV,CHN,16.85,-25.05,162.2237500000001,170461.1972174584,10326.277079437907
2018,8362,CPV,CHN,16.85,-24.95,8.406666666666666,8921.35953713333,540.4422355910186
2018,8362,CPV,CHN,16.55,-25.650000000000002,500.7148611111112,410962.3495530223,24895.46688615354
2018,8362,CPV,CHN,16.55,-25.45,165.379861111111,126103.75922783904,7639.171728239053
2018,8362,CPV,CHN,16.55,-25.55,291.16749999999996,242955.90382559138,14717.894875440765
2018,8362,CPV,CHN,16.55,-25.95,20.843333333333316,15319.84999999998,928.0529439999997
2018,8362,CPV,CHN,16.55,-25.75,141.1655555555557,118870.83963119434,7201.012586642943
2018,8362,CPV,CIV,12.250000000000002,-22.95,612.4588888888877,781831.1669527681,528684.4590394903
2018,8362,CPV,CIV,12.750000000000002,-26.85,625.4444444444458,798407.8094633333,539893.8014766147
2018,8362,CPV,CIV,12.750000000000002,-25.35,451.23000000000036,576015.2785179005,389509.0638412924
2018,8362,CPV,CIV,11.850000000000001,-23.25,40.155555555555665,51260.36282466677,34662.92766986116
2018,8362,CPV,CIV,11.850000000000001,-23.150000000000002,140.93444444444438,179909.12233103326,121656.90117799836
2018,8362,CPV,CIV,12.350000000000001,-23.95,52.56333333333339,67099.4461579001,45373.52294626788
2018,8362,CPV,CIV,12.350000000000001,-23.75,549.4811111111106,701437.216623432,474321.0185212906
2018,8362,CPV,CIV,12.850000000000001,-26.85,1149.3733333333323,1467226.4714692002,992157.7268151777
2018,8362,CPV,CIV,12.850000000000001,-26.75,621.226666666668,793023.6274687991,536252.9472033771
2018,8362,CPV,CIV,12.850000000000001,-25.25,1145.6755555555528,1462506.0927342635,988965.7449865852
2018,8362,CPV,CIV,13.850000000000001,-24.85,514.9155555555561,657312.7388394655,444483.4696313704
2018,8362,CPV,CIV,13.850000000000001,-22.25,396.4711111111107,506113.1074861341,342240.3016842982
2018,8362,CPV,CIV,14.850000000000001,-26.25,60.49333333333319,77222.4458668001,52218.82772711458
2018,8362,CPV,CIV,12.450000000000001,-24.150000000000002,100.2300000000001,127948.07828789981,86520.1637054556
2018,8362,CPV,CIV,12.450000000000001,-21.25,518.5555555555544,661959.3616566667,447625.5767438904
2018,8362,CPV,CIV,12.450000000000001,-23.75,57.79222222222208,73774.35671276673,49887.184750760614
2018,8362,CPV,CIV,12.450000000000001,-25.75,513.9622222222226,656095.7661968673,443660.53681618685
2018,8362,CPV,CIV,12.450000000000001,-21.150000000000002,41.46999999999998,52938.30995309987,35797.5774604933
2018,8362,CPV,CIV,12.450000000000001,-22.650000000000002,246.36444444444382,314495.23321493383,212665.78932991077
2018,8362,CPV,CIV,12.450000000000001,-24.95,335.61666666666605,428429.68713349954,289709.75698173523
2018,8362,CPV,CIV,13.450000000000001,-26.85,306.8722222222223,391736.1180611667,264897.08573604346
2018,8362,CPV,CIV,13.950000000000001,-24.25,20.944444444444475,26736.520178333296,18079.584576006717
2018,8362,CPV,CIV,13.950000000000001,-22.25,88.70333333333343,113233.77270009989,76570.15784914295
2018,8362,CPV,CIV,12.05,-22.95,525.6911111111103,671068.2174967316,453785.1041787507
2018,8362,CPV,CIV,12.55,-26.650000000000002,961.0611111111123,1226837.4965968346,829603.5584583502
2018,8362,CPV,CIV,12.55,-25.05,60.897777777777875,77738.73729093345,52567.95073961681
2018,8362,CPV,CIV,12.55,-24.35,308.5188888888891,393838.1617165668,266318.51514408796
2018,8362,CPV,CIV,12.55,-22.35,125.52222222222233,160234.73127566656,108352.82066586096
2018,8362,CPV,CIV,12.55,-26.55,447.4888888888901,571239.5828446657,386279.6759756468
