year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8421,VCT,CAN,12.850000000000001,-61.25000000000001,14.850000000000001,684.9771884999997,99.34566653409748
2018,8421,VCT,CAN,12.650000000000002,-61.35000000000001,1.9433333333333334,89.63899009999999,13.0007909291535
2018,8421,VCT,PRT,13.250000000000002,-62.25000000000001,50.46555555555558,10071.791432511112,487.0443651541488
2018,8421,VCT,PRT,12.950000000000001,-62.25000000000001,34.23291666666667,6832.1212953583345,330.38275278545075
2018,8421,VCT,PRT,13.750000000000002,-62.25000000000001,200.97458333333336,40110.01294419166,1939.6108350367158
2018,8421,VCT,PRT,13.05,-62.25000000000001,96.61361111111108,19281.90683607222,932.4204275738086
2018,8421,VCT,PRT,12.850000000000001,-62.25000000000001,15.175416666666663,3028.6723268083333,146.45833370901425
2018,8421,VCT,PRT,13.350000000000001,-62.25000000000001,80.03875000000001,15973.936829674996,772.4560198008203
2018,8421,VCT,PRT,13.450000000000001,-62.25000000000001,440.0137500000001,87816.861791175,4246.583935689066
2018,8421,VCT,PRT,13.650000000000002,-62.25000000000001,199.49874999999997,39815.46975807501,1925.3675298557123
2018,8421,VCT,PRT,13.55,-62.25000000000001,72.01944444444445,14373.463554388889,695.0614971350984
2018,8421,VCT,PRT,13.150000000000002,-62.25000000000001,6.213472222222222,1240.0695009694446,59.966379059152416
2018,8421,VCT,PRT,13.250000000000002,-62.75000000000001,13.837083333333332,2761.5710524416663,133.54204453866322
2018,8421,VCT,PRT,13.150000000000002,-62.75000000000001,141.5333333333334,28246.874494666663,1365.94181363164
2018,8421,VCT,PRT,13.450000000000001,-63.25000000000001,20.73347222222222,4137.935381769445,200.09926978405642
2018,8421,VCT,PRT,13.350000000000001,-63.25000000000001,112.97916666666671,22548.104154583343,1090.3648220861378
2018,8421,VCT,PRT,12.850000000000001,-61.75000000000001,37.02111111111111,7388.582283622221,357.2916885570154
2018,8421,VCT,PRT,13.250000000000002,-61.75000000000001,51.230972222222235,10224.551407919444,494.431420946781
2018,8421,VCT,PRT,13.05,-61.75000000000001,119.36986111111113,23823.543230697225,1152.0415773367977
2018,8421,VCT,PRT,12.750000000000002,-61.75000000000001,34.17180555555556,6819.924890136113,329.79296789182746
2018,8421,VCT,PRT,12.950000000000001,-61.75000000000001,16.102777777777778,3213.752776055555,155.40831946974833
2018,8421,VCT,PRT,13.150000000000002,-61.75000000000001,153.83499999999995,30702.01086589999,1484.6655127180168
2018,8421,VCT,PRT,13.55,-62.150000000000006,142.83194444444442,28506.048105638878,1378.4747426211356
2018,8421,VCT,PRT,13.350000000000001,-62.150000000000006,132.495,26443.026162300008,1278.712627864749
2018,8421,VCT,PRT,13.250000000000002,-62.150000000000006,93.90180555555555,18740.69135433611,906.2487229192735
2018,8421,VCT,PRT,12.950000000000001,-62.150000000000006,46.22138888888888,9224.751089827774,446.08380429200815
2018,8421,VCT,PRT,13.05,-62.150000000000006,57.29777777777777,11435.349536355552,552.9823162612373
2018,8421,VCT,PRT,13.750000000000002,-62.150000000000006,19.350833333333334,3861.991713616666,186.7553865658285
2018,8421,VCT,PRT,13.450000000000001,-62.150000000000006,329.9862500000001,65857.844008825,3184.7057239649357
2018,8421,VCT,PRT,12.850000000000001,-62.150000000000006,6.713055555555557,1339.7751136611112,64.78787056452317
2018,8421,VCT,PRT,13.150000000000002,-62.150000000000006,40.232499999999995,8029.5033780500025,388.28488471692157
2018,8421,VCT,PRT,13.650000000000002,-62.150000000000006,97.58680555555553,19476.134589236113,941.8127520047602
2018,8421,VCT,PRT,13.350000000000001,-62.650000000000006,8.486805555555557,1693.7757752361115,81.90637710194042
2018,8421,VCT,PRT,13.250000000000002,-62.650000000000006,115.27388888888888,23006.07917067777,1112.5112448416937
2018,8421,VCT,PRT,13.150000000000002,-62.650000000000006,190.11208333333332,37942.10191594166,1834.776570195168
2018,8421,VCT,PRT,13.350000000000001,-63.150000000000006,174.845,34895.134981300005,1687.4335591457193
2018,8421,VCT,PRT,13.250000000000002,-63.150000000000006,31.89999999999999,6366.523525999998,307.86771447137994
2018,8421,VCT,PRT,12.950000000000001,-61.650000000000006,35.39402777777779,7063.852994580555,341.58866576429415
2018,8421,VCT,PRT,12.750000000000002,-61.650000000000006,31.826666666666675,6351.887839733336,307.159972599032
2018,8421,VCT,PRT,12.850000000000001,-61.650000000000006,87.36902777777779,17436.895636080557,843.2007177909392
2018,8421,VCT,PRT,13.55,-62.050000000000004,7.60222222222222,1517.2328096444444,73.36924076674266
2018,8421,VCT,PRT,13.450000000000001,-62.050000000000004,56.18097222222222,11212.460230919447,542.203997330271
2018,8421,VCT,PRT,13.05,-62.050000000000004,126.88499999999998,25323.396162899997,1224.5703746301272
2018,8421,VCT,PRT,13.350000000000001,-62.050000000000004,81.21513888888887,16208.717630202776,783.8093790030695
2018,8421,VCT,PRT,12.950000000000001,-62.050000000000004,49.310555555555545,9841.279373811109,475.8974306646676
2018,8421,VCT,PRT,13.250000000000002,-62.050000000000004,34.445277777777775,6874.503803505556,332.4322552907919
2018,8421,VCT,PRT,12.850000000000001,-62.050000000000004,21.170416666666675,4225.139679108334,204.31623177346327
2018,8421,VCT,PRT,13.150000000000002,-62.050000000000004,13.650694444444444,2724.3720165138884,131.7432006131121
2018,8421,VCT,PRT,13.450000000000001,-62.550000000000004,41.488333333333344,8280.139505366666,400.404964280881
2018,8421,VCT,PRT,13.350000000000001,-62.550000000000004,59.021111111111125,11779.288163622226,569.6142502614155
