year,eez_code,eez_territory_iso3,flag,lat_cen,lon_cen,fishing_hours,fishing_days,fishing_KWh,subs
2018,8472,GIN,CHN,10.250000000000002,-14.85,102.94777777777779,39,60238.70012983472,44488.087206886834
2018,8472,GIN,CHN,9.450000000000001,-14.65,438.40749999999997,116,296183.4062810096,218740.33104071405
2018,8472,GIN,CHN,9.250000000000002,-14.25,115.55097222222223,31,83432.60420616252,61617.48118437721
2018,8472,GIN,CHN,9.750000000000002,-14.95,239.4322222222222,85,168144.7840029028,124179.9673296638
2018,8472,GIN,CHN,10.05,-15.25,772.0906944444446,208,502242.3027165097,370921.00782522396
2018,8472,GIN,CHN,10.05,-15.15,445.06652777777776,140,274631.26422047924,202823.4275647505
2018,8472,GIN,CHN,9.450000000000001,-14.85,378.07750000000004,114,278860.7897332555,205947.0590417012
2018,8472,GIN,CHN,9.55,-14.55,261.64361111111117,87,193828.7217126236,143148.32584642395
2018,8472,GIN,CHN,9.55,-15.05,296.09097222222226,88,224115.09214330558,165515.71900059545
2018,8472,GIN,CHN,10.250000000000002,-15.05,2106.734166666667,316,1436433.1902835483,1060849.0040201093
2018,8472,GIN,CHN,9.650000000000002,-14.55,114.95055555555554,38,86714.76528287915,64041.455604364746
2018,8472,GIN,CHN,10.05,-15.35,1648.534722222222,272,1122354.3012796356,828892.3221240495
2018,8472,GIN,CHN,9.650000000000002,-15.25,349.45888888888885,108,265357.14035133744,195974.20886367324
2018,8472,GIN,CHN,9.650000000000002,-14.85,253.04722222222225,97,182165.36713188887,134534.58858791392
2018,8472,GIN,CHN,9.750000000000002,-15.15,381.79625,105,269407.70230785554,198965.67038542056
2018,8472,GIN,CHN,9.55,-15.35,66.62666666666667,19,43299.108657609715,31977.69071690451
2018,8472,GIN,CHN,10.150000000000002,-14.95,210.40305555555557,67,146581.98402314723,108255.19266061495
2018,8472,GIN,CHN,9.350000000000001,-14.85,157.0404166666667,41,108011.56187865278,79769.77879424144
2018,8472,GIN,CHN,10.05,-15.75,228.7556944444445,73,168416.16531043057,124380.39056671229
2018,8472,GIN,CHN,9.950000000000001,-15.55,225.69638888888886,69,164284.2170508653,121328.82281857554
2018,8472,GIN,CHN,10.450000000000001,-15.75,259.95694444444456,79,190660.9066418959,140808.79938223938
2018,8472,GIN,CHN,9.15,-14.25,75.55055555555556,24,51430.53509773333,37982.993085728995
2018,8472,GIN,CHN,10.150000000000002,-15.05,747.8452777777777,179,480882.79529826256,355146.3708116258
2018,8472,GIN,CHN,9.650000000000002,-15.15,185.99652777777777,57,146141.88182719998,107930.16398584201
2018,8472,GIN,CHN,10.350000000000001,-15.75,790.2423611111112,144,559284.4639124237,413048.3551332422
2018,8472,GIN,CHN,9.650000000000002,-14.45,95.42791666666666,39,67073.13763514027,49535.52433768015
2018,8472,GIN,CHN,9.850000000000001,-15.65,253.3393055555556,86,190682.33917836804,140824.62795340017
2018,8472,GIN,CHN,10.250000000000002,-15.95,132.8540277777778,51,99150.57276834859,73225.67250660849
2018,8472,GIN,CHN,10.350000000000001,-15.85,257.27222222222224,77,177906.6743870736,131389.4162350855
2018,8472,GIN,CHN,9.950000000000001,-15.65,276.39986111111114,76,200218.68942802085,147867.50870327628
2018,8472,GIN,CHN,10.150000000000002,-15.45,554.8927777777778,158,321531.72934781393,237460.828075241
2018,8472,GIN,CHN,9.850000000000001,-15.05,392.6893055555556,115,281165.3828059764,207649.07016369782
2018,8472,GIN,CHN,9.950000000000001,-15.95,494.55861111111125,124,350036.30950262083,258512.31565697058
2018,8472,GIN,CHN,10.150000000000002,-16.15,73.72055555555555,26,50152.16097142777,37038.87544222856
2018,8472,GIN,CHN,9.250000000000002,-13.95,18.483194444444443,5,11325.715419218055,8364.380608555111
2018,8472,GIN,CHN,10.05,-16.05,156.45708333333334,52,115754.90509081946,85488.47005672289
2018,8472,GIN,CHN,9.950000000000001,-14.75,57.01236111111111,25,38047.25627551528,28099.040177156297
2018,8472,GIN,CHN,9.55,-14.75,411.99083333333334,132,285555.99035166245,210891.66555441334
2018,8472,GIN,CHN,9.750000000000002,-14.75,59.57055555555556,38,44739.021060601386,33041.10922388595
2018,8472,GIN,CHN,9.950000000000001,-15.35,304.4127777777778,74,231254.78690422085,170788.59777237423
2018,8472,GIN,CHN,9.750000000000002,-15.35,309.9711111111111,96,232590.74144670693,171775.24028063647
2018,8472,GIN,CHN,9.750000000000002,-15.25,348.8133333333334,104,254784.32958006245,188165.87092476359
2018,8472,GIN,CHN,9.450000000000001,-13.75,326.24055555555526,104,250903.16721659832,185299.51608447434
2018,8472,GIN,CHN,9.55,-14.65,285.1198611111111,113,203391.08259739025,150210.41623065065
2018,8472,GIN,CHN,9.55,-15.15,150.23125000000002,50,112179.25263987084,82847.7434521238
2018,8472,GIN,CHN,9.650000000000002,-14.65,184.8454166666667,78,134494.31497902086,99328.08644145624
2018,8472,GIN,CHN,9.05,-14.05,19.856805555555553,5,11155.834054462499,8238.91812424219
2018,8472,GIN,CHN,9.650000000000002,-15.45,77.64625000000001,30,54108.41919118472,39960.69082526565
2018,8472,GIN,CHN,9.850000000000001,-14.95,255.0608333333333,96,188801.25903985833,139435.3938387066
2018,8472,GIN,CHN,9.250000000000002,-14.55,159.30361111111108,54,113123.76267580973,83545.29244896576
2018,8472,GIN,CHN,10.05,-16.25,59.58319444444444,20,41402.854974255555,30577.250484136955
2018,8472,GIN,CHN,10.05,-15.65,259.11555555555555,88,180784.2308801597,133514.57803192438
