eez_code,eez_territory_iso3,flag,eez_name,eez_lon,eez_lat,eez,eez_lon_edit,eez_lat_edit,flag_lon,flag_lat,flag_lon_edit,flag_lat_edit,geometry
8318,MHL,SVK,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,19.479052181064134,48.70547528132304,NA,NA,"c(19.4790521810641, 20.2705804694234, 21.0859764348936, 21.9264081011326, 22.7930984459041, 23.6873264568362, 24.6104277829654, 25.5637948711211, 26.5488764561316, 27.5671762513022, 28.6202506606788, 29.7097053074841, 30.837190144259, 32.0043928804283, 33.2130304334403, 34.4648380820648, 35.7615559772855, 37.1049126507619, 38.4966051572469, 39.9382755008567, 41.4314830319786, 42.9776725690581, 44.578138105338, 46.2339821126878, 47.9460706599032, 49.7149848260395, 51.5409692112694, 53.4238787232052, 
55.3631252321392, 57.3576261204838, 59.4057571645685, 61.5053125341839, 63.6534749211283, 65.8467988527356, 68.0812100541805, 70.3520232529075, 72.653980054279, 74.9813074799958, 77.3277965125046, 79.6868986331768, 82.0518370150045, 84.4157278815323, 86.7717067131471, 89.1130535765909, 91.4333119272944, 93.7263957770265, 95.9866810599755, 98.20907824925, 100.389084627039, 102.522815947712, 104.60701842661, 106.639062946441, 108.616924048506, 110.539146658869, 112.404803614541, 114.213446948705, 115.965055625036, 
117.659982038432, 119.298899176392, 120.882749905254, 122.412699440113, 123.890091697079, 125.316409922221, 126.693241746238, 128.022248625491, 129.305139492756, 130.543648347778, 131.739515460301, 132.894471829211, 134.010226533725, 135.08845662024, 136.13079918668, 137.138845350951, 138.114135818516, 139.058157793912, 139.972343010645, 140.858066682296, 141.716647204197, 142.549346459188, 143.357370602843, 144.141871222798, 144.903946783856, 145.644644285264, 146.364961069315, 147.065846731323, 
147.748205090304, 148.41289618756, 149.060738286943, 149.692509856152, 150.308951512969, 150.910767924197, 151.498629648185, 152.073174914401, 152.635011335623, 153.184717549994, 153.722844791575, 154.249918389077, 154.766439193341, 155.272884934757, 155.76971151236, 156.257354216656, 156.736228888574, 157.206733017044, 157.669246777901, 158.124134016798, 158.571743178884, 159.012408187979, 159.446449277905, 159.874173778614, 160.295876859648, 160.711842233397, 161.122342820521, 161.527641379791, 
161.927991104543, 162.323636187788, 162.714812357965, 163.101747387196, 163.48466157383, 163.86376820095, 164.239273972447, 164.611379428167, 164.980279339576, 165.346163087277, 165.70921502169, 166.0696148081, 166.427537757221, 166.783155142397, 167.136634504459, 167.488139945239, 48.705475281323, 49.4367056050783, 50.1623708577615, 50.8821524479886, 51.5957108202314, 52.3026839928258, 53.0026860164016, 53.6953053556182, 54.3801031994488, 55.0566117082128, 55.7243322092327, 56.3827333574928, 57.0312492831362, 
57.6692777541652, 58.2961783904286, 58.9112709739717, 59.5138339111363, 60.1031029134134, 60.6782699768415, 61.2384827534665, 61.7828444225728, 62.3104141834038, 62.8202085039341, 63.3112032706603, 63.7823369906844, 64.2325151975973, 64.6606162045567, 65.065498329071, 65.4460086820275, 65.8009935665033, 66.129310468798, 66.429841545177, 66.7015084151118, 66.9432879696772, 67.1542287989826, 67.3334677440878, 67.4802459974215, 67.5939241224114, 67.6739953479052, 67.7200965232657, 67.7320161985652, 
67.7096994183226, 67.6532489781401, 67.5629230777482, 67.4391294943762, 67.2824165791474, 67.0934615301342, 66.8730565065619, 66.6220932125554, 66.3415465948004, 66.0324582708273, 65.6959202416307, 65.3330593545582, 64.9450228809796, 64.53296546841, 64.0980376268988, 63.6413758206169, 63.1640941613166, 62.6672776421729, 62.1519768082424, 61.6192037320079, 61.0699291471255, 60.5050805881623, 59.9255413864221, 59.3321503797019, 58.7257022051282, 58.106948057537, 57.4765968100143, 56.8353164073295, 
56.1837354564622, 55.5224449508838, 54.8520000764789, 54.1729220569005, 53.4857000047522, 52.7907927523352, 52.0886306418923, 51.3796172604314, 50.6641311084537, 49.9425271953542, 49.2151385570274, 48.4822776934051, 47.7442379253621, 47.0012946717399, 46.2537066482292, 45.5017169905715, 44.745554305054, 43.985433649608, 43.2215574490298, 42.4541163479423, 41.6832900051371, 40.9092478328935, 40.1321496847893, 39.3521464953962, 38.5693808751141, 37.7839876632418, 36.9960944422189, 36.205822015806, 
35.413284853803, 34.6185915057392, 33.8218449858114, 33.0231431311887, 32.2225789356584, 31.420240860446, 30.6162131239101, 29.8105759716915, 29.0034059287755, 28.1947760348228, 27.38475606402, 26.5734127306081, 25.7608098811615, 24.9470086746077, 24.1320677509045, 23.316043389223, 22.4989896564215, 21.6809585465351, 20.8620001119551, 20.0421625869201, 19.221492503897, 18.4000348033866, 17.5778329376526, 16.7549289688345, 15.9313636618754, 15.1071765726637, 14.2824061317628, 13.457089724076, 12.6312637647727, 
11.8049637717804, 10.9782244351288, 10.151079683414)"
8318,MHL,USA,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,-112.46167369956703,45.679547202551,NA,NA,"list(c(-112.461673699567, -113.738350196916, -115.014439224245, -116.289294654421, -117.562275295566, -118.83274742228, -120.100087235536, -121.363683228609, -122.622938438124, -123.877272561245, -125.126123922299, -126.36895127465, -127.605235426214, -128.834480679813, -130.056216082263, -131.269996478841, -132.475403372413, -133.672045588962, -134.859559753579, -136.037610583061, -137.205891003059, -138.364122099331, -139.512052913913, -140.649460098059, -141.776147434541, -142.891945242394, -143.996709677442, 
-145.090321941962, -146.172687416694, -147.24373472803, -148.303414762767, -149.351699642154, -150.388581666307, -151.414072239237, -152.42820078396, -153.431013656247, -154.422573064761, -155.402956004408, -156.37225320893, -157.330568127913, -158.278015932633, -159.214722554399, -160.140823758375, -161.056464255253, -161.96179685251, -162.856981646521, -163.742185256279, -164.617580099085, -165.483343708186, -166.339658092019, -167.186709134463, -168.024686035254, -168.85378078952, -169.674187705257, 
-170.486102957419, -171.289724177222, -172.085250075172, -172.872880096292, -173.652814105986, -174.425252104984, -175.190393971799, -175.948439231147, -176.699586846822, -177.444035037543, -178.181981114326, -178.913621337997, -179.639150795518, -180, 45.679547202551, 45.6737742978174, 45.6537870671172, 45.6196055594026, 45.5712639795599, 45.5088105258634, 45.4323071623776, 45.3418293288341, 45.2374655911687, 45.1193172364987, 44.9874978168401, 44.8421326463086, 44.6833582569019, 44.5113218182287, 
44.3261805267238, 44.1281009699755, 43.9172584717943, 43.6938364235685, 43.4580256073012, 43.2100235155021, 42.9500336728316, 42.6782649640686, 42.3949309726111, 42.1002493333299, 41.7944411031817, 41.47773015257, 41.1503425800196, 40.812506152311, 40.4644497718166, 40.1064029723912, 39.7385954447995, 39.3612565923226, 38.9746151168675, 38.5788986356159, 38.174333327995, 37.7611436125211, 37.3395518528726, 36.9097780923797, 36.4720398159773, 36.0265517385531, 35.5735256185322, 35.1131700954723, 34.645690550395, 
34.1712889875512, 33.6901639363027, 33.2025103718066, 32.7085196531988, 32.2083794780001, 31.7022738514978, 31.1903830698984, 30.6728837160885, 30.1499486668949, 29.6217471107841, 29.088444574999, 28.550202961186, 28.0071805886225, 27.4595322442125, 26.9074092384731, 26.3509594667915, 25.7903274752831, 25.2256545306359, 24.6570786933736, 24.0847348940202, 23.5087550116907, 22.9292679546785, 22.3463997426493, 21.7602735900887, 21.4647877535091), c(180, 179.64123670618, 178.927348730048, 178.218994283652, 
177.515983879863, 176.818129584575, 176.125245052414, 175.437145551393, 174.753647977357, 174.07457085906, 173.399734354628, 172.728960240121, 172.062071890862, 171.398894256156, 170.739253827968, 170.082978604101, 169.429898046357, 168.779843034151, 168.132645813995, 167.488139945239, 21.4647877535091, 21.1710099906879, 20.5787268023837, 19.9835393328015, 19.3855604248772, 18.784900542463, 18.1816678557436, 17.5759683263154, 16.9679057918001, 16.3575820498836, 15.7450969416903, 15.1305484344162, 
14.5140327031626, 13.8956442119217, 13.2754757936807, 12.6536187296205, 12.0301628273949, 11.4051964984873, 10.7788068346464, 10.151079683414))"
8318,MHL,CHN,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,103.81907314582409,36.56176537925268,NA,NA,"c(103.819073145824, 104.91035135527, 105.998039467162, 107.081892521037, 108.161674601806, 109.237159248311, 110.30812981507, 111.374379786783, 112.435713045579, 113.491944091343, 114.54289821581, 115.588411631462, 116.628331556528, 117.662516257675, 118.690835052205, 119.713168271771, 120.729407189804, 121.739453914961, 122.743221253033, 123.740632539798, 124.731621447365, 125.716131766585, 126.694117168055, 127.665540944254, 128.630375735288, 129.588603240627, 130.540213919166, 131.485206679831, 
132.423588564835, 133.355374427588, 134.28058660712, 135.199254600785, 136.111414736834, 137.017109848359, 137.916388949956, 138.809306918326, 139.695924177915, 140.576306392565, 141.450524164041, 142.318652738161, 143.180771719189, 144.036964793002, 144.887319459496, 145.731926774564, 146.570881101933, 147.40427987505, 148.232223369139, 149.054814483511, 149.87215853411, 150.684363056284, 151.491537617668, 152.293793641064, 153.091244237158, 153.884004046875, 154.672189093162, 155.45591664195, 156.235305072049, 
157.010473753693, 157.781542935449, 158.548633639211, 159.311867562964, 160.071366991012, 160.82725471138, 161.579653940063, 162.328688251824, 163.074481517245, 163.817157845706, 164.556841534023, 165.29365702043, 166.027728843639, 166.759181606674, 167.488139945239, 36.5617653792527, 36.4388463036667, 36.3060277192346, 36.1633911378536, 36.0110232469279, 35.849015688822, 35.6774648323612, 35.4964715376739, 35.3061409156679, 35.1065820834148, 34.897907916692, 34.6802348008921, 34.4536823814699, 34.2183733150385, 
33.974433022171, 33.7219894428975, 33.4611727958197, 33.1921153416895, 32.914951152227, 32.6298158848754, 32.3368465641121, 32.0361813698634, 31.7279594334896, 31.4123206417402, 31.0894054490025, 30.7593546981038, 30.422309449861, 30.0784108215099, 29.7277998340926, 29.3706172688259, 29.0070035324283, 28.6370985313363, 28.2610415547034, 27.8789711660392, 27.4910251033143, 27.0973401873293, 26.698052238124, 26.2932959991825, 25.8832050691732, 25.4679118409496, 25.0475474475304, 24.6222417147648, 24.19212312039, 
23.7573187591815, 23.3179543138984, 22.8741540317254, 22.4260407059195, 21.9737356623708, 21.5173587507941, 21.0570283402744, 20.5928613188986, 20.1249730972108, 19.6534776152425, 19.1784873528731, 18.7001133432915, 18.2184651893349, 17.733651082495, 17.2457778243897, 16.7549508505092, 16.2612742560576, 15.7648508237185, 15.2657820531841, 14.764168192298, 14.260108269671, 13.7537001286361, 13.245040462422, 12.7342248504289, 12.2213477955012, 11.7065027620988, 11.1897822152757, 10.6712776603822, 10.151079683414
)"
8318,MHL,TWN,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,120.95427281363104,23.753992794953852,NA,NA,"c(120.954272813631, 121.914580582385, 122.872792508172, 123.828842652683, 124.782668105126, 125.734209034085, 126.683408732237, 127.630213654023, 128.574573446394, 129.516440972775, 130.455772330405, 131.392526861246, 132.326667156665, 133.258159056097, 134.186971639942, 135.113077216927, 136.0364513062, 136.957072614421, 137.874923008125, 138.789987481625, 139.702254120754, 140.611714062717, 141.51836145234, 142.422193394999, 143.323209906507, 144.221413860244, 145.116810931777, 146.009409541268, 
146.899220793901, 147.786258418582, 148.670538705171, 149.552080440455, 150.430904843096, 151.307035497765, 152.180498288666, 153.051321332632, 153.91953491198, 154.785171407296, 155.648265230303, 156.508852756958, 157.366972260913, 158.22266384748, 159.075969388188, 159.926932456058, 160.77559826168, 161.622013590176, 162.466226739129, 163.308287457531, 164.148246885818, 164.986157497035, 165.822073039168, 166.656048478675, 167.488139945239, 23.7539927949539, 23.6137612041406, 23.4676350954211, 
23.3156683722592, 23.1579166792902, 22.994437339243, 22.8252892892568, 22.6505330167687, 22.4702304951402, 22.2844451191903, 22.0932416407959, 21.896686104713, 21.6948457847692, 21.4877891205689, 21.2755856548452, 21.0583059715884, 20.8360216350695, 20.6088051298729, 20.3767298020419, 20.1398698014339, 19.8983000253755, 19.6520960636981, 19.4013341452258, 19.1460910857841, 18.8864442377849, 18.6224714414401, 18.3542509776459, 18.081861522576, 17.8053821040119, 17.524892059435, 17.2404709958964, 16.9521987516777, 
16.6601553597461, 16.3644210130074, 16.0650760313495, 15.7622008304707, 15.4558758924765, 15.1461817382304, 14.8331989014363, 14.5170079044295, 14.1976892356476, 13.8753233287535, 13.5499905433765, 13.2217711474369, 12.8907453010189, 12.5569930417517, 12.220594271661, 11.8816287454474, 11.5401760601524, 11.1963156461663, 10.8501267595368, 10.5016884755318, 10.151079683414)"
8318,MHL,JPN,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,138.0308955769173,37.59230135301556,NA,NA,"c(138.030895576917, 138.901813853358, 139.760054400201, 140.605917362346, 141.439704192363, 142.26171685952, 143.072257139762, 143.871625981551, 144.660122942579, 145.438045692396, 146.205689576203, 146.963347235165, 147.711308278838, 148.449859005475, 149.179282166226, 149.899856769447, 150.611857921574, 151.315556701235, 152.011220063521, 152.699110771502, 153.379487352355, 154.052604075611, 154.718710951254, 155.378053745589, 156.030874012951, 156.677409141517, 157.3178924116, 157.952553064996, 
158.581616384038, 159.205303779181, 159.823832884017, 160.437417656759, 161.046268487313, 161.650592309152, 162.250592715282, 162.846470077698, 163.43842166974, 164.026641790892, 164.611321893563, 165.19265071149, 165.770814389421, 166.345996613797, 166.918378744184, 167.488139945239, 37.5923013530156, 37.0387565115242, 36.4789389892614, 35.9130643780086, 35.3413420465767, 34.7639752479634, 34.1811612377334, 33.5930914018264, 32.9999513921636, 32.4019212685801, 31.7991756457584, 31.191883843978, 
30.5802100426255, 29.9643134355271, 29.3443483872816, 28.7204645898672, 28.0928072188939, 27.4615170889559, 26.8267308076158, 26.1885809276225, 25.5471960970289, 24.9027012069302, 24.2552175365957, 23.6048628958131, 22.9517517643036, 22.2959954281021, 21.6377021128299, 20.9769771138132, 20.3139229230285, 19.648639352873, 18.9812236567823, 18.3117706467293, 17.6403728076548, 16.967120408892, 16.2921016126569, 15.6154025796862, 14.9371075721105, 14.257299053658, 13.5760577872879, 12.8934629303586, 
12.2095921274361, 11.524521600855, 10.8383262391414, 10.151079683414)"
8318,MHL,KOR,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,127.83916086401786,36.385239834652,NA,NA,"c(127.839160864018, 128.824315489006, 129.799566123892, 130.764965813975, 131.7205795508, 132.666483493993, 133.602764208922, 134.529517923276, 135.446849805195, 136.354873265117, 137.253709283141, 138.143485763286, 139.024336915695, 139.896402667525, 140.759828102971, 141.614762932605, 142.461360992027, 143.29977976958, 144.130179962751, 144.952725062713, 145.767580966348, 146.574915614997, 147.374898659082, 148.167701147706, 148.953495242269, 149.732453953111, 150.504750898166, 151.27056008261, 
152.03005569847, 152.783411943171, 153.530802856017, 154.272402171614, 155.008383189262, 155.738918657381, 156.464180672061, 157.184340588848, 157.899568946933, 158.610035404923, 159.315908687437, 160.017356541772, 160.714545703954, 161.407641873498, 162.096809696263, 162.782212754788, 163.464013565573, 164.142373582759, 164.817453207722, 165.489411804109, 166.158407717891, 166.824598302008, 167.488139945239, 36.385239834652, 35.9906709863625, 35.5881288084665, 35.1778096811482, 34.7599081929342, 
34.3346169500866, 33.9021264055836, 33.4626247069139, 33.0162975618652, 32.5633281214473, 32.1038968790672, 31.6381815850581, 31.1663571756591, 30.688595715546, 30.2050663530231, 29.715935287004, 29.2213657449284, 28.72151797079, 28.2165492224797, 27.706613777678, 27.1918629475685, 26.6724450976757, 26.1485056751705, 25.6201872420202, 25.0876295133991, 24.5509694008122, 24.0103410594196, 23.4658759390837, 22.9177028386993, 22.3659479633948, 21.8107349842292, 21.2521851000357, 20.6904171010959, 20.1255474343536, 
19.5576902699043, 18.9869575685202, 18.4134591499965, 17.8373027621225, 17.2585941501056, 16.6774371262915, 16.0939336400457, 15.508183847674, 14.9202861822779, 14.3303374234534, 13.738432766756, 13.1446658928656, 12.5491290363964, 11.9519130543089, 11.3531074938866, 10.752800660254, 10.151079683414)"
8318,MHL,FSM,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,153.23943792202934,7.452468136589759,NA,NA,"c(153.239437922029, 154.12399529475, 155.009309702269, 155.895392332492, 156.782253674935, 157.669903507331, 158.558350882738, 159.447604117148, 160.337670777649, 161.228557671146, 162.120270833674, 163.012815520322, 163.906196195799, 164.800416525664, 165.695479368245, 166.59138676727, 167.488139945239, 7.45246813658976, 7.63616871528653, 7.8180692171411, 7.99812464347626, 8.1762903014282, 8.35252181593341, 8.52677514195028, 8.69900657691154, 8.86917277340366, 9.03723075206793, 9.20313791471757, 
9.3668520576647, 9.5283313852495, 9.68753452356412, 9.84442053436226, 9.99894892914521, 10.151079683414)"
8318,MHL,KIR,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,-157.397967,1.907358,-157.397967,1.907358,"list(c(-157.397967, -158.265005647637, -159.132301735388, -159.999882201117, -160.867773757045, -161.736002867991, -162.604595729651, -163.473578246929, -164.342976012331, -165.212814284413, -166.083117966313, -166.953911584356, -167.825219266752, -168.697064722401, -169.569471219801, -170.442461566086, -171.316058086199, -172.190282602215, -173.065156412831, -173.940700273029, -174.816934373947, -175.693878322949, -176.571551123941, -177.449971157925, -178.329156163833, -179.209123219644, -180, 
1.907358, 2.13567183097582, 2.36349691446918, 2.59078088749825, 2.81747144308966, 3.04351633621481, 3.2688633898632, 3.49346050126394, 3.71725564826635, 3.94019689589069, 4.16223240305946, 4.38331042951951, 4.60337934296498, 4.82238762637078, 5.04028388554573, 5.25701685691449, 5.47253541553673, 5.68678858337162, 5.89972553779563, 6.1112956203803, 6.32144834593743, 6.53013341183737, 6.73730070760652, 6.94290032480887, 7.14688256721639, 7.34919796127217, 7.52932460358924), c(180, 179.910111276176, 
179.028531622908, 178.146122835447, 177.26287066179, 176.378761600109, 175.493782915395, 174.607922655633, 173.721169667493, 172.833513611497, 171.944944976642, 171.055455094444, 170.16503615238, 169.273681206685, 168.381384194486, 167.488139945239, 7.52932460358924, 7.54979726684955, 7.74863148831008, 7.94565188586218, 8.14080998722181, 8.33405759957586, 8.52534682184776, 8.71463005726478, 8.90186002622497, 9.08698977946105, 9.26997271149853, 9.45076257440277, 9.62931349181099, 9.80557997324229, 
9.97951692867937, 10.151079683414))"
8318,MHL,PNG,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,145.2074475235512,-6.464166460829718,NA,NA,"c(145.207447523551, 145.928747247816, 146.648649866286, 147.367282507121, 148.0847722136, 148.801245947367, 149.516830593349, 150.231652966144, 150.945839817682, 151.659517845985, 152.372813704825, 153.085854014103, 153.798765370767, 154.511674360091, 155.224707567135, 155.937991588206, 156.651653042147, 157.365818581272, 158.080614901769, 158.796168753388, 159.512606948238, 160.23005636849, 160.948643972822, 161.668496801391, 162.389741979143, 163.112506717267, 163.836918312575, 164.5631041446, 
165.291191670196, 166.021308415414, 166.753581964423, 167.488139945239, -6.46416646082972, -5.92988607751133, -5.39467441579589, -4.85861762021216, -4.32180137204008, -3.78431093520827, -3.24623120230959, -2.70764674071617, -2.16864183877641, -1.62930055207896, -1.0897067497703, -0.549944160913455, -0.0100964208766925, 0.529752882258023, 1.06952016127686, 1.60912178341576, 2.14847402395151, 2.68749301981207, 3.22609472321646, 3.76419485535564, 4.30170886012611, 4.83855185793017, 5.37463859955761, 
5.909883420166, 6.44420019337848, 6.97750228552077, 7.5097025100214, 8.04071308200271, 8.57044557309304, 9.09881086649447, 9.62571911234453, 10.151079683414)"
8318,MHL,VUT,Marshall Islands Exclusive Economic Zone,167.48813994523874,10.151079683414006,NA,NA,NA,167.68644635705098,-16.226409088434313,NA,NA,"c(167.686446357051, 167.679454908041, 167.672522108526, 167.665643997898, 167.658816728933, 167.652036558639, 167.645299839579, 167.638603011607, 167.631942593993, 167.625315177883, 167.618717419076, 167.612146031057, 167.60559777829, 167.59906946971, 167.5925579524, 167.586060105426, 167.579572833803, 167.573093062565, 167.56661773091, 167.560143786413, 167.553668179262, 167.547187856511, 167.54069975632, 167.534200802155, 167.527687896931, 167.521157917077, 167.514607706486, 167.508034070337, 167.50143376876, 
167.494803510311, 167.488139945239, -16.2264090884343, -15.3471608662029, -14.4679124280564, -13.5886637885756, -12.709414961924, -11.8301659618811, -10.9509168018749, -10.071667495012, -9.19241805410627, -8.31316849170742, -7.43391882012692, -6.55466905146386, -5.67541919762974, -4.79616927037223, -3.91691928129866, -3.03766924189856, -2.15841916356592, -1.27916905762106, -0.399918935332138, 0.479331192063526, 1.35858131333822, 2.23783141725272, 3.11708149253504, 3.99633152785908, 4.87558151182314, 
5.75483143292793, 6.63408127955445, 7.51333103994114, 8.39258070216059, 9.27183025409552, 10.151079683414)"
