eez_code,eez_territory_iso3,flag,eez_name,eez_lon,eez_lat,eez,eez_lon_edit,eez_lat_edit,flag_lon,flag_lat,flag_lon_edit,flag_lat_edit,geometry
8326,TUV,USA,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,-112.46167369956703,45.679547202551,NA,NA,"list(c(-112.461673699567, -113.647578769366, -114.819949256066, -115.978606660596, -117.123408405645, -118.254246332409, -119.371045099751, -120.473760509162, -121.562377777321, -122.636909776421, -123.697395260569, -124.743897094705, -125.776500500607, -126.795311332652, -127.800454394225, -128.792071803912, -129.77032141899, -130.735375322227, -131.687418376596, -132.626646851276, -133.553267121155, -134.467494441082, -135.369551795232, -136.259668821195, -137.138080807768, -138.005027764898, -138.86075356377, 
-139.705505144705, -140.539531790257, -141.363084460661, -142.176415188705, -142.979776530943, -143.773421072166, -144.557600980024, -145.332567606717, -146.098571134747, -146.855860263765, -147.604681935666, -148.345281095181, -149.077900483342, -149.802780461284, -150.52015886203, -151.230270867985, -151.933348912019, -152.62962260015, -153.319318653956, -154.002660870965, -154.679870101417, -155.351164239873, -156.016758230278, -156.676864083199, -157.331690904033, -157.981444931095, -158.626329582578, 
-159.266545511474, -159.902290667594, -160.533760365937, -161.161147360696, -161.784641924272, -162.404431930713, -163.020702943071, -163.63363830418, -164.243419230465, -164.850224908378, -165.454232593129, -166.055617709405, -166.654553953821, -167.25121339884, -167.845766597968, -168.438382692034, -169.029229516383, -169.618473708849, -170.20628081838, -170.792815414201, -171.378241195426, -171.962721101044, -172.546417420193, -173.129491902683, -173.712105869692, -174.294420324614, -174.876596063994, 
-175.458793788539, -176.041174214148, -176.623898182937, -177.207126774235, -177.7910214155, -178.375743993126, -178.9614569631, -179.548323461461, -180, 45.679547202551, 45.3608794034469, 45.0300788626664, 44.6874234449479, 44.3331926377326, 43.9676667868353, 43.5911263805488, 43.203851383406, 42.8061206201871, 42.398211210188, 41.9803980512573, 41.5529533526709, 41.1161462155368, 40.6702422591134, 40.2155032911684, 39.7521870203113, 39.2805468080848, 38.8008314584999, 38.3132850426381, 37.818146755923, 
37.315650805667, 36.8060263265334, 36.2894973216069, 35.7662826268405, 35.2365958967284, 34.7006456091578, 34.1586350874893, 33.6107625380332, 33.0572211011961, 32.4981989146899, 31.9338791873062, 31.3644402818739, 30.790055806123, 30.2108947102867, 29.6271213903736, 29.0388957961358, 28.4463735428549, 27.8497060261495, 27.2490405390904, 26.644520390986, 26.0362850272676, 25.4244701499731, 24.809207838383, 24.1906266694234, 23.5688518374943, 22.9440052734348, 22.3162057623731, 21.6855690602526, 21.0522080088541, 
20.4162326491727, 19.7777503330296, 19.1368658328291, 18.4936814493915, 17.8482971178135, 17.200810511328, 16.5513171431464, 15.8999104662872, 15.2466819714032, 14.5917212826307, 13.935116251498, 13.2769530489339, 12.6173162554282, 11.9562889494022, 11.2939527938505, 10.6303881213243, 9.9656740173276, 9.29988840220183, 8.63310811157915, 7.96540897548562, 7.29686589617836, 6.62755292480271, 5.95754333695687, 5.28690970725282, 4.61572398296343, 3.9440575568465, 3.27198133923719, 2.5995658295008, 1.92688118693873, 
1.25399730123991, 0.580983862571401, -0.0920895685989791, -0.765153491854235, -1.43813839726062, -2.11097469578718, -2.78359264961907, -3.45592230227075, -4.12789340840604, -4.79943536327143, -5.47047713164982, -5.98534257021028), c(180, 179.8634925855, 179.273826351347, 178.682512, -5.98534257021028, -6.14094717624182, -6.81077338538226, -7.479883))"
8326,TUV,CHN,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,103.81907314582409,36.56176537925268,NA,NA,"c(103.819073145824, 104.893605889384, 105.961440139912, 107.022421835213, 108.076411004711, 109.123281634567, 110.162921485695, 111.19523186856, 112.220127378695, 113.237535596934, 114.247396758332, 115.249663393706, 116.244299947631, 117.231282376618, 118.210597731047, 119.182243724271, 120.146228292119, 121.102569145821, 122.05129332118, 122.992436726594, 123.926043692323, 124.852166523163, 125.770865056489, 126.682206227412, 127.586263642588, 128.483117164028, 129.372852504062, 130.255560832439, 
131.131338396383, 132.000286154252, 132.862509423332, 133.71811754213, 134.567223547452, 135.409943866397, 136.246398023338, 137.076708361857, 137.900999781511, 138.719399489266, 139.532036765348, 140.339042743233, 141.140550203435, 141.936693380728, 142.727607784396, 143.513430031106, 144.294297689939, 145.070349139146, 145.841723434156, 146.608560186365, 147.370999452245, 148.129181632291, 148.883247379352, 149.633337515875, 150.379592959618, 151.122154657381, 151.861163526327, 152.596760402465, 
153.329085995895, 154.058280852402, 154.78448532104, 155.507839527301, 156.228483351545, 156.946556412324, 157.662198054286, 158.375547340326, 159.086743047686, 159.795923667719, 160.503227409018, 161.208792203658, 161.912755716279, 162.615255355765, 163.316428289286, 164.016411458456, 164.715341597402, 165.413355252512, 166.110588803665, 166.807178486733, 167.503260417162, 168.198970614426, 168.894445027183, 169.589819558928, 170.285230093968, 170.980812523531, 171.676702771824, 172.373036821865, 
173.069950740891, 173.76758070517, 174.466063024011, 175.165534162805, 175.86613076487, 176.567989671924, 177.271247942975, 177.976042871397, 178.682512, 36.5617653792527, 36.3228582596016, 36.0743934912936, 35.8165175501206, 35.5493797726975, 35.2731320420939, 34.987928480527, 34.6939251501845, 34.391279763124, 34.0801514010763, 33.7607002458569, 33.4330873209766, 33.097474244926, 32.7540229965055, 32.402895692467, 32.0442543776401, 31.6782608276292, 31.3050763640818, 30.9248616824611, 30.5377766921829, 
30.1439803689222, 29.7436306188414, 29.3368841544456, 28.9238963817336, 28.5048212982805, 28.0798114018594, 27.6490176091927, 27.2125891844039, 26.7706736767309, 26.3234168670573, 25.8709627228099, 25.4134533607766, 24.951029017399, 24.4838280260994, 24.0119868012138, 23.5356398281086, 23.0549196590735, 22.5699569145946, 22.0808802896269, 21.5878165645007, 21.0908906201114, 20.5902254570585, 20.0859422184172, 19.5781602158409, 19.0669969587108, 18.5525681860646, 18.0349879010519, 17.5143684076817, 
16.9908203496394, 16.4644527509706, 15.9353730584372, 15.4036871853723, 14.8694995568672, 14.3329131561411, 13.7940295719552, 13.252949046943, 12.7097705267413, 12.1645917098169, 11.6175090978926, 11.0686180468861, 10.5180128182852, 9.96578663088764, 9.41203171284637, 8.85683935396342, 8.30029995818515, 7.74250309625687, 7.18353755850042, 6.62349140768374, 6.06245203195624, 5.500506197828, 4.9377401031753, 4.37423943025807, 3.81008939873858, 3.24537481869324, 2.68018014361232, 2.11458952338444, 1.54868685726466, 
0.982555846826784, 0.416280048901612, -0.150057071495866, -0.716372088246587, -1.2825815612109, -1.84860198331074, -2.41434972760638, -2.97974099436381, -3.54469175810934, -4.10911771466905, -4.67293422819203, -5.23605627815752, -5.79839840636831, -6.35987466393438, -6.92039855825381, -7.479883)"
8326,TUV,TWN,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,120.95427281363104,23.753992794953852,NA,NA,"c(120.954272813631, 121.860388149711, 122.761926516271, 123.658915536597, 124.5513870637, 125.439377017821, 126.322925224577, 127.202075254278, 128.076874262865, 128.947372834919, 129.81362482912, 130.675687226503, 131.533619981818, 132.387485878272, 133.237350385878, 134.083281523621, 134.925349725597, 135.763627711283, 136.598190360024, 137.429114589841, 138.256479240604, 139.080364961615, 139.900854103603, 140.718030615145, 141.531979943474, 142.342788939638, 143.150545767961, 143.955339819744, 
144.757261631112, 145.556402804932, 146.352855936702, 147.146714544296, 147.938073001472, 148.72702647499, 149.513670865259, 150.298102750339, 151.080419333205, 151.860718392107, 152.639098233906, 153.41565765024, 154.190495876373, 154.963712552596, 155.735407688026, 156.505681626659, 157.274635015548, 158.042368774936, 158.808984070226, 159.574582285629, 160.339264999344, 161.103133960148, 161.866291065226, 162.628838339124, 163.390877913662, 164.152512008689, 164.91384291352, 165.674972968928, 
166.436004549548, 167.197040046548, 167.958181850441, 168.719532333884, 169.48119383434, 170.243268636454, 171.005858954003, 171.769066911292, 172.532994523844, 173.297743678248, 174.06341611103, 174.830113386395, 175.597936872711, 176.366987717576, 177.137366821351, 177.909174808982, 178.682512, 23.7539927949539, 23.4216877248996, 23.0841823123505, 22.741586160139, 22.3940086857842, 22.0415590585452, 21.6843461407918, 21.3224784336193, 20.9560640266248, 20.5852105517507, 20.2100251410962, 19.8306143885889, 
19.4470843154046, 19.0595403390166, 18.6680872457556, 18.2728291667546, 17.8738695571554, 17.4713111784483, 17.065256083819, 16.6558056063757, 16.2430603501302, 15.8271201836079, 15.4080842359646, 14.986050895487, 14.5611178103603, 14.1333818915861, 13.7029393179371, 13.2698855428393, 12.8343153030757, 12.3963226292069, 11.9560008576105, 11.5134426440428, 11.06873997863, 10.6219842022013, 10.1732660238778, 9.72267553983605, 9.27030225316871, 8.81623509476738, 8.3605624451566, 7.90337215721134, 7.44475157969312, 
6.98478758154339, 6.52356657687525, 6.06117455060775, 5.59769708468941, 5.13321938486034, 4.66782630790428, 4.20160238934449, 3.73463187153922, 3.26699873213428, 2.79878671283223, 2.3300793484387, 1.86095999614848, 1.39151186503432, 0.921818045703262, 0.451961540085392, -0.0179747086786932, -0.487907786285533, -0.957754777284691, -1.42743273509573, -1.89685865205973, -2.3659494295582, -2.83462184823317, -3.30279253834253, -3.77037795028536, -4.23729432533304, -4.70345766660255, -5.16878371031031, 
-5.63318789734535, -6.09658534520291, -6.55889082032097, -7.02001871086392, -7.479883)"
8326,TUV,JPN,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,138.0308955769173,37.59230135301556,NA,NA,"c(138.030895576917, 138.87381984477, 139.703724681578, 140.520962483133, 141.325883492264, 142.118835158616, 142.900161582587, 143.670203036562, 144.429295556904, 145.177770600496, 145.915954760005, 146.64416953238, 147.362731135469, 148.071950368015, 148.772132508611, 149.463577249562, 150.146578661902, 150.821425188148, 151.488399659649, 152.147779335662, 152.799835961565, 153.444835843844, 154.083039939701, 154.71470395939, 155.340078479508, 155.959409065717, 156.57293640348, 157.180896435581, 
157.783520505315, 158.381035504377, 158.973664024559, 159.561624512528, 160.145131426978, 160.724395397598, 161.299623385345, 161.871018843573, 162.438781879665, 163.003109416836, 163.56419535585, 164.122230736436, 164.677403898216, 165.229900641012, 165.779904384428, 166.327596326623, 166.873155602226, 167.416759439368, 167.95858331583, 168.498801114299, 169.037585276787, 169.575106958236, 170.111536179363, 170.64704197883, 171.181792564783, 171.715955465874, 172.249697681822, 172.783185833638, 
173.31658631358, 173.850065434965, 174.383789581923, 174.917925359195, 175.452639742085, 175.988100226665, 176.524474980318, 177.061932992726, 177.600644227389, 178.140779773749, 178.682512, 37.5923013530156, 37.0035477214696, 36.408925546376, 35.8086487405862, 35.2029242774001, 34.5919523737616, 33.9759266794512, 33.3550344706455, 32.7294568464077, 32.099368926847, 31.4649400518484, 30.8263339794168, 30.1837090828197, 29.5372185458261, 28.8870105554525, 28.2332284917231, 27.5760111140372, 26.9154927438152, 
26.2518034431634, 25.5850691893572, 24.9154120449975, 24.2429503237397, 23.5677987515376, 22.8900686233774, 22.2098679555114, 21.5273016332222, 20.8424715541765, 20.1554767674411, 19.4664136082546, 18.7753758286587, 18.0824547241047, 17.3877392561622, 16.6913161714604, 15.9932701170016, 15.2936837519896, 14.5926378563191, 13.8902114358742, 13.1864818247867, 12.4815247848051, 11.7754146019246, 11.0682241804308, 10.3600251345051, 9.6508878775436, 8.94088170933662, 8.23007490125585, 7.51853477959531, 
6.80632780721002, 6.09351966359499, 5.38017532354584, 4.66635913454067, 3.95213489298146, 3.2375659194323, 2.52271513298982, 1.80764512492117, 1.09241823170289, 0.377096607594169, -0.33825770312319, -1.05358269410613, -1.76881632498092, -2.48389644931164, -3.19876074237459, -3.91334662860646, -4.6275912085942, -5.34143118547293, -6.05480279059881, -6.76764170836134, -7.479883)"
8326,TUV,KOR,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,127.83916086401786,36.385239834652,NA,NA,"c(127.839160864018, 128.770027614433, 129.689803249926, 130.598651991199, 131.49674583276, 132.384263682046, 133.261390547662, 134.128316776552, 134.985237339594, 135.832351164749, 136.669860516675, 137.497970421437, 138.316888134843, 139.126822652731, 139.927984261486, 140.720584126948, 141.504833919868, 142.280945476028, 143.04913048913, 143.809600234607, 144.562565322501, 145.308235477624, 146.046819345262, 146.778524320716, 147.503556401084, 148.222120057714, 148.934418127848, 149.640651724053, 
150.341020160095, 151.035720892004, 151.724949473129, 152.408899522072, 153.087762702453, 153.761728713517, 154.430985290681, 155.095718215156, 155.756111331859, 156.412346574876, 157.064603999796, 157.713061822287, 158.357896462334, 158.999282593596, 159.637393197402, 160.272399620921, 160.904471639101, 161.533777519985, 162.160484093074, 162.784756820398, 163.40675987002, 164.026656191704, 164.644607594506, 165.260774826063, 165.875317653393, 166.488394945011, 167.100164754196, 167.710784403268, 
168.320410568722, 168.9291993671, 169.537306441477, 170.14488704846, 170.75209614558, 171.359088479004, 171.966018671448, 172.573041310223, 173.180311035311, 173.787982627389, 174.396211095715, 175.005151765777, 175.614960366627, 176.225793117775, 176.837806815574, 177.451158918951, 178.066007634386, 178.682512, 36.385239834652, 35.9146741092881, 35.4370091621365, 34.9524518171006, 34.4612049944392, 33.9634676471392, 33.4594347152656, 32.949297096845, 32.4332416338891, 31.9114511122202, 31.3841042738243, 
30.8513758405183, 30.3134365477899, 29.7704531877324, 29.2225886600674, 28.6700020303163, 28.1128485942467, 27.5512799477871, 26.9854440616641, 26.4154853600779, 25.8415448027907, 25.2637599700559, 24.6822651498696, 24.0971914270749, 23.5086667738946, 22.9168161415143, 22.3217615523739, 21.723622192867, 21.1225145061802, 20.5185522850383, 19.9118467641487, 19.302506712168, 18.6906385230389, 18.0763463065649, 17.4597319781171, 16.8408953473811, 16.219934206073, 15.596944414567, 14.9720199873941, 14.3452531775801, 
13.716734559808, 13.0865531123961, 12.4547962980947, 11.8215501437119, 11.1868993185883, 10.5509272119435, 9.91371600912804, 9.27534676681552, 8.63589948717768, 7.99545319108717, 7.35408599039738, 6.7118751593524, 6.06889720518205, 5.42522793794009, 4.78094253964579, 4.13611563279085, 3.49082134827519, 2.84513339283683, 2.19912511604184, 1.55286957690181, 0.906439610186453, 0.259907892500266, -0.386652991807864, -1.03317048483267, -1.67957198932839, -2.32578480288328, -2.97173605198253, -3.61735262589089, 
-4.26256111028567, -4.9072877205716, -5.55145823480987, -6.19499792619426, -6.83783149500854, -7.479883)"
8326,TUV,FSM,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,153.23943792202934,7.452468136589759,NA,NA,"c(153.239437922029, 154.018383086579, 154.795838020395, 155.571897386985, 156.346656207946, 157.120209830253, 157.892653895256, 158.664084309271, 159.434597215616, 160.204288967986, 160.973256105025, 161.741595325975, 162.509403467268, 163.276777479945, 164.043814407759, 164.810611365856, 165.57726551988, 166.343874065402, 167.110534207534, 167.877343140594, 168.644398027712, 169.411795980244, 170.179634036853, 170.948009142158, 171.717018124802, 172.486757674818, 173.25732432017, 174.02881440234, 
174.80132405083, 175.574949156452, 176.349785343291, 177.125927939189, 177.903471944645, 178.682512, 7.45246813658976, 7.00673944024338, 6.55973104396479, 6.11152755089262, 5.66221319453359, 5.21187186197399, 4.76058711761401, 4.30844222737797, 3.85552018335564, 3.40190372883164, 2.94767538366087, 2.49291746994994, 2.03771213800549, 1.58214139251136, 1.12628711889765, 0.670231109865526, 0.214055092032226, -0.242159247338833, -0.698330233557314, -1.15437617770921, -1.61021534987817, -2.06576595241967, 
-2.52094609332237, -2.97567375969192, -3.42986679139261, -3.88344285488324, -4.33631941728414, -4.78841372071349, -5.23964275693191, -5.68992324233589, -6.13917159334166, -6.58730390220298, -7.0342359133077, -7.479883)"
8326,TUV,NZL,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,171.48492346601404,-41.81113556895434,NA,NA,"c(171.484923466014, 171.742129746955, 171.99261398627, 172.236744773352, 172.474867101291, 172.707304287671, 172.934359716233, 173.156318418496, 173.373448512195, 173.586002511405, 173.794218521538, 173.998321330876, 174.198523409015, 174.395025821437, 174.588019068423, 174.777683855627, 174.964191802867, 175.147706096974, 175.328382093961, 175.506367875208, 175.681804761917, 175.854827791623, 176.025566160216, 176.194143632568, 176.360678924579, 176.525286059166, 176.688074698519, 176.849150454714, 
177.008615180579, 177.166567242567, 177.323101777213, 177.47831093264, 177.632284096433, 177.785108111123, 177.936867478396, 178.087644553086, 178.237519727896, 178.38657160977, 178.534877188735, 178.682512, -41.8111355689543, -40.9368400662279, -40.0619879834979, -39.1866101651038, -38.3107354489661, -37.4343908328438, -36.5576016247359, -35.680391579165, -34.8027830208637, -33.9247969572061, -33.0464531805662, -32.1677703616469, -31.2887661347043, -30.4094571754853, -29.5298592726072, -28.649987393025, 
-27.769855742164, -26.889477819231, -26.0088664681647, -25.1280339246369, -24.2469918594742, -23.3657514188306, -22.4843232614112, -21.6027175930145, -20.7209441986367, -19.8390124723576, -18.9569314452059, -18.0747098111858, -17.1923559516263, -16.3098779580055, -15.4272836533828, -14.5445806125653, -13.661776181122, -12.7788774933494, -11.8958914892859, -11.0128249308627, -10.129684417274, -9.24647639964235, -8.36320719504945, -7.479883)"
8326,TUV,KIR,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,-157.397967,1.907358,-157.397967,1.907358,"list(c(-157.397967, -158.219668435564, -159.041110606072, -159.862347236895, -160.683432168567, -161.50441932647, -162.325362690604, -163.14631626542, -163.967334049666, -164.78847000624, -165.609778032, -166.431311927503, -167.253125366651, -168.0752718662, -168.897804755109, -169.720777143708, -170.544241892632, -171.368251581522, -172.192858477443, -173.01811450301, -173.844071204183, -174.670779717716, -175.498290738244, -176.326654484968, -177.155920667948, -177.98613845396, -178.817356431919, 
-179.649622577858, -180, 1.907358, 1.57969683166752, 1.25171103082823, 0.923468096576286, 0.595035513397903, 0.266480754919812, -0.0621287122656184, -0.390725424725687, -0.719241918290493, -1.04761072416129, -1.37576436505131, -1.7036353513864, -2.03115617759278, -2.35825931849953, -2.68487722588286, -3.01094232517978, -3.3363870123989, -3.66114365125534, -3.98514457055788, -4.30832206187561, -4.630608377512, -4.95193572881387, -5.27223628484313, -5.59144217143923, -5.90948547069955, -6.22629822090632, 
-6.54181241692694, -6.85596001111618, -6.98743659412397), c(180, 179.517015780562, 178.682512, -6.98743659412397, -7.16867291474729, -7.479883))"
8326,TUV,MHL,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,170.3397612235853,7.003763583152638,NA,NA,"c(170.339761223585, 170.782398405277, 171.223750437253, 171.663977712214, 172.103239280951, 172.541693043753, 172.97949593969, 173.416804134147, 173.853773204929, 174.290558327281, 174.727314458172, 175.164196520176, 175.601359585286, 176.038959059005, 176.477150865055, 176.916091631034, 177.355938875374, 177.796851195932, 178.23898846056, 178.682512, 7.00376358315263, 6.24248236528692, 5.48083259373433, 4.71886041201722, 3.95661152066356, 3.19413124093836, 2.43146457762937, 1.66865628104482, 0.905750908378451, 
0.142792884594897, -0.620173437013221, -1.38310371444587, -2.14595355664429, -2.90867846301799, -3.67123376269987, -4.43357455337856, -5.1956556395556, -5.9574314700729, -6.71885607475416, -7.479883)"
8326,TUV,PNG,Tuvaluan Exclusive Economic Zone,178.682512,-7.479883,Tuvalu,178.682512,-7.479883,145.2074475235512,-6.464166460829718,NA,NA,"c(145.207447523551, 146.109575442333, 147.011911484179, 147.914451679413, 148.817191852073, 149.72012762387, 150.623254418356, 151.526567465317, 152.430061805379, 153.333732294824, 154.23757361061, 155.141580255594, 156.045746563949, 156.950066706775, 157.854534697887, 158.759144399794, 159.663889529835, 160.5687636665, 161.47376025589, 162.378872618348, 163.284093955223, 164.189417355779, 165.094835804227, 166.000342186889, 166.905929299466, 167.811589854421, 168.717316488451, 169.623101770058, 
170.528938207187, 171.43481825495, 172.340734323402, 173.246678785369, 174.152643984333, 175.058622242334, 175.964605867912, 176.870587164056, 177.776558436165, 178.682512, -6.46416646082972, -6.52276731302037, -6.57976471365558, -6.63514415845719, -6.68889154236223, -6.74099316409402, -6.7914357306293, -6.84020636155775, -6.88729259333026, -6.93268238339252, -6.97636411420044, -7.01832659711387, -7.05855907616544, -7.09705123170099, -7.13379318388868, -7.16877549609333, -7.20198917811321, -7.23342568927615, 
-7.2630769413923, -7.29093530156062, -7.31699359482671, -7.34124510668924, -7.36368358545278, -7.38430324442477, -7.40309876395445, -7.42006529331186, -7.43519845240505, -7.44849433333384, -7.45994950177871, -7.46956099822322, -7.47732633900901, -7.48324351722223, -7.48731100341054, -7.48952774612987, -7.48989317232061, -7.48840718751272, -7.48507017585946, -7.479883)"
