year,eez_id,fao_region,lat_cen,lon_cen,flag_iso3,fishing_hours,fishing_KWh,bad_subs_per_fishing_KWh,ugly_subs_per_fishing_KWh,bad_subs,ugly_subs
2018,0000,37,44.45,33.65,RUS,1.716388888888889,363.24937509166,0.37927,0.01799,137.7695904910139,6.534856257898963
