year,ssvid,flag,eez_iso3,vessel_class,length_m,length_class,tonnage_gt,engine_power_kw,fishing_hours_year_tot,fishing_hours_year_eez_fao,kwhr,kwhr_in_eez
2018,412205130,CHN,KIR,drifting_longlines,48.6,"[45,50)",626,888.6,4310.125833333335,3.634722222222222,3829977.815500002,3229.8141666666666
2018,412209076,CHN,KIR,drifting_longlines,53.755688206912495,"[50,55)",577,902.3037282665625,6287.77291666667,4.155277777777778,5673480.945201855,3749.322630872086
2018,412209077,CHN,KIR,drifting_longlines,52.632269753275,"[50,55)",619,950.7563940805375,5965.9954166666685,2.537916666666667,5672208.289451015,2412.9404984768976
2018,412217989,CHN,KIR,tuna_purse_seines,61.016,"[60,65)",1095,1985.66666667,947.161527777778,721.7912499999994,1880747.073660565,1433236.8254190716
2018,412217989,CHN,KIR,tuna_purse_seines,61.016,"[60,65)",1095,1985.66666667,947.161527777778,2.3293055555555555,1880747.073660565,4625.224398155912
2018,412217991,CHN,KIR,tuna_purse_seines,60.745,"[60,65)",1091,2205.66666667,1293.116388888889,874.4234722222209,2852183.715096903,1928686.705234393
2018,412217991,CHN,KIR,tuna_purse_seines,60.745,"[60,65)",1091,2205.66666667,1293.116388888889,99.05833333333324,2852183.715096903,218489.66388921885
2018,412270001,CHN,KIR,drifting_longlines,50.9425,"[50,55)",602,738.673530864,4426.274861111115,1.002916666666667,3269572.0802315082,740.8279953290202
2018,412270024,CHN,KIR,tuna_purse_seines,70.59,"[70,75)",1284,2352.071168,1973.8044444444447,1096.1548611111054,4642528.525048036,2578234.2444824753
2018,412326876,CHN,KIR,drifting_longlines,39.9,"[35,40)",231.74849724234,698,5092.731805555556,6.144722222222221,3554726.800277778,4289.01611111111
2018,412328797,CHN,KIR,drifting_longlines,41.0028918522,"[40,45)",318.66825845,606.0011048392,2058.4262499999995,0.13916666666666666,1247408.5817300112,84.33515375678867
2018,412329423,CHN,KIR,drifting_longlines,42.5,"[40,45)",276,599.75131006815,5715.4375,3.31,3427841.128237632,1985.1768363255767
2018,412329425,CHN,KIR,drifting_longlines,39.884989941925,"[35,40)",276,709.0381240192,923.9209722222223,0.8825000000000002,655095.19288644,625.7261444469442
2018,412329426,CHN,KIR,drifting_longlines,40.0071304452125,"[40,45)",255,780.2262774278,4401.522222222224,5.356944444444443,3434183.2984601837,4179.628822276422
2018,412331031,CHN,KIR,drifting_longlines,53.3,"[50,55)",698,1181.618,6644.375138888894,0.37069444444444444,7851113.262863616,438.0192280555555
2018,412331064,CHN,KIR,drifting_longlines,38.02025976198333,"[35,40)",276,748.8219147540334,4933.793750000001,1.0133333333333332,3694532.8828764833,758.8062069507538
2018,412333792,CHN,KIR,drifting_longlines,47.9687904621,"[45,50)",432,882.9567821585499,3976.9262500000027,12.836388888888889,3511454.004581871,11333.976627869097
2018,412333795,CHN,KIR,drifting_longlines,46.64857495365,"[45,50)",432,836.0753394104499,4259.51819444444,2.1141666666666663,3561278.1201451225,1767.6026134035926
2018,412371181,CHN,KIR,tuna_purse_seines,69.896,"[65,70)",1640,2214.24,973.0268055555557,411.7776388888899,2154514.8739333334,911774.5191333354
2018,412371182,CHN,KIR,tuna_purse_seines,70.825,"[70,75)",1792,2880,929.7493055555557,440.73763888888965,2677678.0000000005,1269324.4000000022
2018,412371194,CHN,KIR,tuna_purse_seines,75.34,"[75,80)",1792,2648,332.0398611111112,234.54722222222222,879241.5522222224,621081.0444444445
2018,412371197,CHN,KIR,drifting_longlines,45.34,"[45,50)",411,599.002,1958.495972222223,11.614166666666666,1173143.004353056,6956.909061666665
2018,412371198,CHN,KIR,drifting_longlines,45.34,"[45,50)",411,599.002,3703.353750000004,1.094861111111111,2218316.302957502,655.8239952777777
2018,412371206,CHN,KIR,drifting_longlines,44.875,"[40,45)",560,674.366,5770.228611111112,6.790277777777778,3891245.987560556,4579.132463888889
2018,412371207,CHN,KIR,drifting_longlines,44.875,"[40,45)",560,674.366,5474.897500000004,7.137361111111111,3692084.7274850025,4813.193663055556
2018,412371208,CHN,KIR,drifting_longlines,44.875,"[40,45)",560,674.366,6569.595694444445,38.239444444444466,4430311.970079723,25787.381192222238
2018,412371222,CHN,KIR,tuna_purse_seines,75.94,"[75,80)",1782,2648,1648.6009722222223,1283.3548611111105,4365495.374444445,3398323.672222221
2018,412420847,CHN,KIR,drifting_longlines,42,"[40,45)",460,738.666666667,3724.3766666666693,4.663472222222222,2751072.897779021,3444.751481483035
2018,412420848,CHN,KIR,drifting_longlines,47.59,"[45,50)",460,735,4869.71527777778,0.6155555555555556,3579240.7291666684,452.4333333333334
2018,412420863,CHN,KIR,drifting_longlines,41.3625,"[40,45)",428,826.6769208342499,4124.432361111111,9.153194444444445,3409573.0444724686,7566.7345991304965
2018,412420892,CHN,KIR,drifting_longlines,44.52,"[40,45)",496,1034.13333333,6599.172083333331,3.118611111111111,6824423.823755777,3225.059703693308
2018,412420906,CHN,KIR,drifting_longlines,42.5,"[40,45)",461,802.0752046463501,3585.39486111111,2.5488888888888885,2875756.3169636657,2044.4005771763632
2018,412420915,CHN,KIR,drifting_longlines,42,"[40,45)",461,830.7850671267112,3303.471944444444,0.11680555555555557,2744475.1611164846,97.04031131299502
2018,412420918,CHN,KIR,tuna_purse_seines,75.34,"[75,80)",1813,2648,1652.7838888888898,1009.1137499999973,4376571.73777778,2672133.2099999925
2018,412420919,CHN,KIR,tuna_purse_seines,75.34,"[75,80)",1813,2648,711.397777777778,428.5524999999999,1883781.315555556,1134807.0199999998
2018,412421026,CHN,KIR,drifting_longlines,38.8575,"[35,40)",317,723.444666667,5159.056527777784,9.46263888888889,3732291.9300544094,6845.695636762413
2018,412421077,CHN,KIR,drifting_longlines,23.01,"[20,25)",107,379,2853.932916666667,2809.743194444437,1081640.575416667,1064892.6706944415
2018,412421081,CHN,KIR,drifting_longlines,23.01,"[20,25)",107,379,2415.4950000000013,2402.5448611111055,915472.6050000004,910564.502361109
2018,412421109,CHN,KIR,drifting_longlines,31.2011172232,"[30,35)",217.0357905446,526.983364696,2455.659861111111,1995.3595833333316,1294091.8961572452,1051521.3070034075
2018,412421111,CHN,KIR,squid_jigger,44.98,"[40,45)",542,735,4536.455694444446,42.70152777777778,3334294.9354166677,31385.622916666667
2018,412421188,CHN,KIR,drifting_longlines,44.2093320758,"[40,45)",227.6489949545,484.7833024568,1249.3609722222227,10.151805555555555,605669.3380745276,4921.425823121512
2018,412439605,CHN,KIR,tuna_purse_seines,65.054,"[65,70)",1280,2353.3896,1471.0766666666668,239.74222222222284,3462016.5281360005,564206.852458668
2018,412439607,CHN,KIR,tuna_purse_seines,66.265,"[65,70)",1284,2353.3896,2058.236944444447,733.053472222221,4843833.41939134,1725160.4177716637
2018,412460013,CHN,KIR,drifting_longlines,38.5339772727,"[35,40)",317,723.444666667,4093.977638888889,0.8644444444444445,2961766.288308124,625.3777229632511
2018,412460278,CHN,KIR,drifting_longlines,41.3866666667,"[40,45)",362,540,1887.5616666666688,21.533472222222237,1019283.3000000011,11628.075000000008
2018,412460279,CHN,KIR,drifting_longlines,41.3866666667,"[40,45)",362,540,2069.228055555557,273.2012500000009,1117383.1500000008,147528.6750000005
2018,412676580,CHN,KIR,drifting_longlines,40.580845049271424,"[40,45)",295.6430857799714,727.3483754822286,5477.486944444446,1.017638888888889,3984041.2307667835,740.1779926608735
2018,412691520,CHN,KIR,drifting_longlines,30.8625,"[30,35)",164,420.292,4069.62375,3101.6915277777775,1710430.305135,1303616.1355927775
2018,412691530,CHN,KIR,drifting_longlines,31.975,"[30,35)",164,420.292,4707.749027777777,3179.9398611111114,1978629.2543827773,1336503.2841061112
2018,412694640,CHN,KIR,drifting_longlines,50.25,"[50,55)",523,882,1023.615,0.24083333333333334,902828.43,212.41500000000002
2018,412694830,CHN,KIR,drifting_longlines,48.57079258327143,"[45,50)",499.36187149689994,836.9294877252429,6124.378055555557,10.915833333333333,5125672.588671831,9135.782799760796
2018,412694840,CHN,KIR,drifting_longlines,48.24,"[45,50)",579,883,4131.865138888889,1.8022222222222222,3648436.917638889,1591.3622222222223
2018,412695120,CHN,KIR,drifting_longlines,46.9,"[45,50)",577,1036.7,4640.348055555556,2.8701388888888886,4810648.829194445,2975.472986111111
2018,412695580,CHN,KIR,drifting_longlines,55.26081960878,"[55,60)",765.07865241477,1101.56093985799,4521.236527777776,4.789027777777778,4980417.558859162,5275.40593989491
2018,412695620,CHN,KIR,drifting_longlines,50.087326007799994,"[50,55)",634,922.9853794859999,3693.513750000002,22.582361111111112,3409059.1901805103,20843.189139828777
2018,412695760,CHN,KIR,drifting_longlines,50.584,"[50,55)",622,1036.7,2408.886944444445,0.33847222222222223,2497293.095305556,350.8941527777778
2018,412695770,CHN,KIR,drifting_longlines,52.6567289036,"[50,55)",619,922.3613876544857,4794.2416666666695,5.028472222222222,4422023.396417623,4638.068616670924
2018,412699450,CHN,KIR,fishing,30.545496595962497,"[30,35)",174.2479382436625,426.531944057025,1611.7677777777778,0.2923611111111111,687470.4436240266,124.70135308889412
2018,412699530,CHN,KIR,drifting_longlines,26.5,"[25,30)",107,596.1142155327625,3483.298194444444,7.241666666666666,2076443.5706479377,4316.860444149755
2018,412699540,CHN,KIR,drifting_longlines,26.5,"[25,30)",107,330,2670.9123611111113,1.9247222222222222,881401.0791666667,635.1583333333333
2018,412699550,CHN,KIR,drifting_longlines,26.4353070175,"[25,30)",100,221,4526.136388888888,4.696666666666667,1000276.1419444443,1037.9633333333334
