year,ssvid,flag,eez_iso3,vessel_class,length_m,length_class,tonnage_gt,engine_power_kw,fishing_hours_year_tot,fishing_hours_year_eez_fao,kwhr
2018,412321245,CHN,KOR,trawlers,30.84842468,"[30,35)",185.6834133,360.2432071,110.7873611,110.7873611,39910.39426880978
2018,412321246,CHN,KOR,drifting_longlines,23.53939013,"[20,25)",168.2257128,676.743619,99.32819444,99.32819444,67219.72177406128
2018,412321249,CHN,KOR,trawlers,28.35099842,"[25,30)",260.8245637,379.0393888,491.8918056,2.7825,186446.3693503524
2018,412321299,CHN,KOR,trawlers,36.85479164,"[35,40)",601.9923043,614.017033,1081.2125,5.706805556,663882.8912925125
2018,412321312,CHN,KOR,trawlers,30.90359904,"[30,35)",194.4847313,324.1111018,351.2427778,44.16388889,113841.68371205057
2018,412321315,CHN,KOR,trawlers,19.69576077,"[15,20)",86.24626288,294.8139925,22.81458333,15.11222222,6726.058398741245
2018,412321324,CHN,KOR,fishing,41.05040945,"[40,45)",612.5811345,420.6873866,164.8401389,20.81791667,69346.167240622
2018,412321332,CHN,KOR,fishing,27.94608306,"[25,30)",161.9336188,358.8937295,284.2791667,8.319861111,102026.01035611522
2018,412321339,CHN,KOR,trawlers,29.52384061,"[25,30)",533.1179048,510.9189667,250.89375,13.83944444,128186.37550148813
2018,412321357,CHN,KOR,trawlers,30.54489452,"[30,35)",251.0291539,282.9536111,420.7895833,2.610555556,119063.93210799925
2018,412321416,CHN,KOR,fishing,30.12721844,"[30,35)",239.7442071,255.790268,37.69805556,10.69583333,9642.79573477129
2018,412321455,CHN,KOR,set_gillnets,23.42658335,"[20,25)",103.8473666,265.6425258,1089.884861,16.89319444,289519.7673072219
2018,412321469,CHN,KOR,set_gillnets,26.34677371,"[25,30)",332.1064892,293.5299901,70.62680556,30.33361111,20731.085536821425
2018,412321533,CHN,KOR,fishing,21.83959363,"[20,25)",202.8461509,250.1787416,59.84902778,5.675555556,14972.954455983841
2018,412321562,CHN,KOR,trawlers,27.39928617,"[25,30)",191.7294997,274.5197752,492.41472220000003,12.20027778,135177.57884351446
2018,412321591,CHN,KOR,fishing,32.21920816,"[30,35)",279.1428861,340.2652618,462.9791667,16.37041667,157535.72736512136
2018,412321592,CHN,KOR,drifting_longlines,30.06884752,"[30,35)",418.2518819,394.4847154,472.1747222,13.62680556,186265.7109061411
2018,412321619,CHN,KOR,trawlers,32.34410047,"[30,35)",378.8825181,380.8318961,545.0818056,51.31402778,207584.5375562596
2018,412321621,CHN,KOR,trawlers,35.26485878,"[35,40)",439.116852,357.3442752,374.7059722,23.76291667,133899.03404892038
2018,412321627,CHN,KOR,fishing,32.38293542,"[30,35)",306.2603372,468.0991167,209.7477778,2.206388889,98182.74951796787
2018,412321636,CHN,KOR,drifting_longlines,22.86185604,"[20,25)",64.21359705,233.9884265,50.57527778,5.267777778,11834.029667542613
2018,412321656,CHN,KOR,fishing,23.07958742,"[20,25)",90.12598248,345.5037992,100.3836111,2.760416667,34682.91901246529
2018,412321666,CHN,KOR,trawlers,27.99902712,"[25,30)",286.8269237,306.4673617,285.2434722,25.93930556,87417.8143672813
2018,412321678,CHN,KOR,trawlers,31.33140929,"[30,35)",435.59736,338.3187294,48.31902778,9.292083333,16347.232084372903
2018,412321687,CHN,KOR,drifting_longlines,26.35882886,"[25,30)",187.3484438,309.3214556,7.133472222,4.470833333,2206.5360111912064
2018,412321711,CHN,KOR,trawlers,23.60820665,"[20,25)",154.7117933,377.2721118,173.2683333,3.374305556,65369.310012157264
2018,412321713,CHN,KOR,drifting_longlines,28.36928687,"[25,30)",315.448645,360.0403699,24.41083333,8.871944444,8788.885461700447
2018,412321714,CHN,KOR,drifting_longlines,32.43533985,"[30,35)",170.1406747,353.7277113,341.4815278,67.45347222,120791.47927992132
2018,412321843,CHN,KOR,fishing,25.20886908,"[25,30)",201.1640547,337.0255458,427.6672222,0.325,144134.77898272488
2018,412321921,CHN,KOR,set_gillnets,25.10141285,"[25,30)",151.1760114,268.7348235,17.65666667,7.959444444,4744.961201160782
2018,412321941,CHN,KOR,drifting_longlines,41.21224646,"[40,45)",623.7460609,409.0624587,79.15138889,79.15138889,32377.861748863266
2018,412322019,CHN,KOR,fishing,28.91672963,"[25,30)",216.0593701,301.6375004,99.41638889,44.37347222,29987.71104357393
2018,412322045,CHN,KOR,trawlers,25.31976684,"[25,30)",108.992273,296.3765696,370.8002778,2.881944444,109896.51434109102
2018,412322072,CHN,KOR,trawlers,28.95665842,"[25,30)",165.272197,412.2200869,787.9329167,4.385833333,324801.77539344446
2018,412322167,CHN,KOR,trawlers,25.5397739,"[25,30)",285.8111091,516.0722705,164.4179167,0.2475,84851.52758224886
2018,412322168,CHN,KOR,trawlers,30.03681512,"[30,35)",229.72949,395.2990404,217.3345833,4.3275,85912.15222422387
2018,412322174,CHN,KOR,trawlers,30.4394159,"[30,35)",397.7118655,583.4139456,792.7855556,11.1675,462522.1490072842
2018,412322183,CHN,KOR,fishing,33.68837935,"[30,35)",301.7094866,405.6903475,643.7440278,27.58194444,261160.73833923164
2018,412322789,CHN,KOR,drifting_longlines,30.79871808,"[30,35)",237.8264973,240.7182878,50.8925,10.02958333,12250.7554618615
2018,412323085,CHN,KOR,trawlers,33.86787287,"[30,35)",254.1365682,297.042923,397.9894444,1.395833333,118219.94788772198
2018,412323532,CHN,KOR,fishing,25.75437724,"[25,30)",145.5675034,387.9153219,306.7979167,0.085555556,119011.61261492987
2018,412324168,CHN,KOR,trawlers,29.0268263,"[25,30)",140.9841951,327.3546811,163.4797222,10.64083333,53515.852327097586
2018,412324235,CHN,KOR,trawlers,25.70345942,"[25,30)",108.2233402,342.6819195,119.5991667,119.5991667,40984.47201535648
2018,412324425,CHN,KOR,trawlers,26.26857238,"[25,30)",99.96987481,265.677338,325.22125,4.358333333,86403.9159610325
2018,412324471,CHN,KOR,set_gillnets,23.75124565,"[20,25)",84.7372689,225.5149144,291.365,61.67416667,65707.153034156
2018,412324579,CHN,KOR,set_gillnets,21.58756328,"[20,25)",64.01293721,173.2137461,299.625,76.51222222,51899.1686752125
2018,412324658,CHN,KOR,trawlers,29.32839077,"[25,30)",254.4931473,353.9753925,200.6416667,39.07347222,71022.21272198668
2018,412324726,CHN,KOR,fishing,29.35686276,"[25,30)",173.2344247,376.7565898,793.3376389,33.29958333,298895.1833919478
2018,412324735,CHN,KOR,trawlers,32.61835799,"[30,35)",260.753372,406.2131884,120.7529167,4.861666667,49051.427301306605
2018,412324736,CHN,KOR,fishing,28.31781049,"[25,30)",261.7996422,444.5589683,370.1127778,28.44888889,164536.95465341516
2018,412324781,CHN,KOR,fishing,33.01896995,"[30,35)",214.8040901,401.2431709,527.6013889,6.345694444,211696.45425348004
2018,412324808,CHN,KOR,trawlers,26.3262417,"[25,30)",228.6871534,298.2659831,54.82861111,54.82861111,16353.509594731733
2018,412324839,CHN,KOR,fishing,27.61157574,"[25,30)",182.7199342,360.1825272,91.66027778,5.579861111,33014.43049465441
2018,412324879,CHN,KOR,set_gillnets,26.99002563,"[25,30)",77.45389127,423.8223997,67.11875,0.679305556,28446.429689864377
2018,412324932,CHN,KOR,fishing,21.43512093,"[20,25)",109.8969796,167.9247878,194.6672222,5.5375,32689.451979550446
2018,412324933,CHN,KOR,trawlers,29.9490765,"[25,30)",319.1843356,530.294663,255.9673611,188.4380556,135738.1254935238
2018,412324934,CHN,KOR,trawlers,36.38457136,"[35,40)",444.4735062,713.7401571,191.7033333,191.7033333,136826.36722613566
2018,412324937,CHN,KOR,drifting_longlines,23.98687941,"[20,25)",166.1057472,376.3481155,555.8823611,6.908611111,209205.27903967552
2018,412324938,CHN,KOR,drifting_longlines,24.3962554,"[20,25)",177.5456583,293.2707478,537.5573611,12.60861111,157649.8492751916
2018,412324952,CHN,KOR,trawlers,38.04666813,"[35,40)",599.9989198,589.0838355,164.2679167,14.36555556,96767.5744192305
2018,412324954,CHN,KOR,trawlers,37.10340371,"[35,40)",549.2639755,587.2802828,81.52111111,2.746805556,47875.741186851024
2018,412324973,CHN,KOR,trawlers,26.49873893,"[25,30)",169.4603247,302.1903635,543.3331944,166.0175,164190.05551735216
2018,412324974,CHN,KOR,trawlers,26.88136115,"[25,30)",154.8137011,319.3498456,516.5691667,135.6416667,164966.28362736566
2018,412324984,CHN,KOR,drifting_longlines,26.23317275,"[25,30)",141.0539786,331.0848949,386.8656944,11.62236111,128085.38777083952
2018,412325009,CHN,KOR,trawlers,24.94825391,"[20,25)",203.1945236,294.0260887,194.615,35.01666667,57221.887252350505
2018,412325026,CHN,KOR,trawlers,25.17817286,"[25,30)",137.4202087,224.1089855,219.90125,25.31319444,49281.84604768187
2018,412325029,CHN,KOR,trawlers,29.89260453,"[25,30)",225.3699914,438.9087112,660.5379167,13.53930556,289915.84571752994
2018,412325056,CHN,KOR,fishing,29.01257032,"[25,30)",284.2359377,377.7731721,538.2063889,6.384166667,203319.93477923924
2018,412325113,CHN,KOR,trawlers,24.83512088,"[20,25)",184.878598,375.8383627,7.120833333,7.120833333,2676.282340934304
2018,412325186,CHN,KOR,trawlers,21.78467403,"[20,25)",101.7365136,308.5337158,640.5661111,57.05375,197636.24247323858
2018,412325192,CHN,KOR,fishing,23.8830497,"[20,25)",160.2013394,344.5524778,541.9345833,40.2425,186724.90348152551
2018,412325193,CHN,KOR,fishing,23.1471568,"[20,25)",122.7803154,331.6538736,579.6352778,42.58666667,192238.2851575821
2018,412325200,CHN,KOR,fishing,19.50211352,"[15,20)",105.1636379,180.5350269,103.97,6.445138889,18770.226746793
2018,412325218,CHN,KOR,trawlers,28.64323527,"[25,30)",246.0898406,375.4949843,72.22069444,37.05208333,27118.5085248829
2018,412325219,CHN,KOR,fishing,31.64631166,"[30,35)",336.3508878,328.6172383,122.5422222,10.81138889,40269.48663450895
2018,412325222,CHN,KOR,trawlers,30.07747623,"[30,35)",172.8881871,442.6649204,849.6406944,5.128055556,376106.13035517675
2018,412325226,CHN,KOR,trawlers,28.84800973,"[25,30)",309.8693613,306.9804974,311.0904167,11.53027778,95498.69085493925
2018,412325228,CHN,KOR,fishing,28.35672204,"[25,30)",435.2720839,401.7028533,330.02375,25.36333333,132571.4820317659
2018,412325229,CHN,KOR,drifting_longlines,33.49009006,"[30,35)",234.9513626,521.0214998,204.1023611,6.685694444,106341.71829304317
2018,412325235,CHN,KOR,fishing,44.53260432,"[40,45)",443.6714083,358.6071454,68.38125,14.14944444,24522.004861383746
2018,412325243,CHN,KOR,fishing,26.65613304,"[25,30)",265.340657,311.0313914,287.8080556,16.86375,89517.33998939657
2018,412325282,CHN,KOR,fishing,34.62059972,"[30,35)",567.1631946,518.5983692,229.2115278,6.304444444,118868.72451892046
2018,412325325,CHN,KOR,drifting_longlines,29.63115585,"[25,30)",721.9517395,344.8998515,46.73847222,46.73847222,16120.092128014876
2018,412325431,CHN,KOR,fishing,32.30040448,"[30,35)",467.6107833,384.9460108,28.43805556,26.61833333,10947.11604273076
2018,412325506,CHN,KOR,trawlers,29.62173532,"[25,30)",130.908378,373.590525,694.1931944,9.929305556,259343.9999473231
2018,412325528,CHN,KOR,trawlers,23.43623462,"[20,25)",96.31101264,313.343227,538.5993056,8.532777778,168766.44447666316
2018,412325568,CHN,KOR,trawlers,34.31670013,"[30,35)",373.1498703,625.7091424,43.33083333,2.311805556,27112.498562391636
2018,412325677,CHN,KOR,fixed_gear,25.61700331,"[25,30)",98.00620895,273.3981846,11.57680556,11.42736111,3165.0776235711865
2018,412325713,CHN,KOR,trawlers,28.0223142,"[25,30)",327.8543809,314.8168047,40.42430556,4.606388889,12726.250708615644
2018,412325867,CHN,KOR,squid_jigger,32.98250937,"[30,35)",413.0377802,340.7189778,26.02527778,11.89819444,8867.306042162654
2018,412325942,CHN,KOR,fishing,42.72979444,"[40,45)",657.8534238,406.6199878,95.59888889,13.24861111,38872.41903414535
2018,412326035,CHN,KOR,fishing,34.54999117,"[30,35)",226.6782823,465.865589,768.7540278,15.45444444,358136.04795716936
2018,412326043,CHN,KOR,fishing,22.25398647,"[20,25)",80.12387537,240.73742910000001,56.72166667,11.39944444,13655.028208402959
2018,412326046,CHN,KOR,fixed_gear,21.25432038,"[20,25)",71.61298525,272.5842606,114.8001389,27.19444444,31292.710978833795
2018,412326321,CHN,KOR,trawlers,39.50159228,"[35,40)",335.9225294,391.1244835,29.44611111,7.346527778,11517.094998982362
2018,412326366,CHN,KOR,trawlers,32.14364203,"[30,35)",257.1915235,387.9665291,93.62638889,3.686805556,36323.9051298201
2018,412326394,CHN,KOR,fishing,27.62752566,"[25,30)",173.9159599,262.3880192,156.1188889,3.991805556,40963.72601817586
2018,412326563,CHN,KOR,trawlers,26.87389698,"[25,30)",238.645608,319.9284034,153.33236110000001,14.07361111,49055.377476275266
2018,412326693,CHN,KOR,trawlers,29.33858943,"[25,30)",171.7835002,332.8869593,554.6129167,16.5725,184623.4074287672
2018,412326798,CHN,KOR,drifting_longlines,42.44662722,"[40,45)",293.128171,643.8396214,3027.348889,8.432222222,1949127.1625394707
2018,412326799,CHN,KOR,drifting_longlines,36.20259671,"[35,40)",271,553.5924258,3311.312778,29.09527778,1833117.6733555568
2018,412326856,CHN,KOR,trawlers,27.3464683,"[25,30)",192.8532902,417.3134665,212.89125,78.73111111,88842.38552501814
2018,412326857,CHN,KOR,drifting_longlines,33.37046842,"[30,35)",310.3969844,448.922426,455.9669444,99.71736111,204693.78685585508
2018,412326863,CHN,KOR,drifting_longlines,38.22857143,"[35,40)",392,574.0993349,5864.128333,16.66722222,3366592.175743546
2018,412326864,CHN,KOR,drifting_longlines,38.22857143,"[35,40)",392,642.3550498,7189.869722,9.237638889,4618449.123330822
2018,412326873,CHN,KOR,drifting_longlines,35.81636171,"[35,40)",255,511.5949497,3158.30125,18.87013889,1615770.969131197
2018,412326901,CHN,KOR,drifting_longlines,34.82350877,"[30,35)",223,447,3754.320972,16.23388889,1678181.474484
2018,412327632,CHN,KOR,trawlers,29.50271606,"[25,30)",127.4613822,375.1265668,287.2302778,9.583194444,107747.70799212425
2018,412327661,CHN,KOR,trawlers,29.36658268,"[25,30)",190.7632869,290.8848223,343.5248611,4.309444444,99926.16817670569
2018,412327735,CHN,KOR,fishing,35.53006997,"[35,40)",304.6330823,567.1353094,1065.931528,4.287916667,604527.4069314948
2018,412327736,CHN,KOR,trawlers,34.67904607,"[30,35)",293.9732,425.3549651,574.4229167,8.23,244333.6396855687
2018,412327743,CHN,KOR,trawlers,30.21791855,"[30,35)",288.8512322,371.5509938,169.1359722,27.37833333,62842.638558239174
2018,412327744,CHN,KOR,trawlers,29.90889307,"[25,30)",337.1016982,404.4465213,144.1177778,50.61722222,58287.93388869636
2018,412327752,CHN,KOR,trawlers,28.5596531,"[25,30)",396.9922022,451.7875666,234.1494444,110.5784722,105785.807706218
2018,412327753,CHN,KOR,fishing,27.00064179,"[25,30)",158.0863429,400.6595573,181.7766667,110.1254167,72830.55880749164
2018,412327763,CHN,KOR,trawlers,33.28374437,"[30,35)",281.9836336,607.097253,853.4155556,28.74027778,518106.23947222874
2018,412327764,CHN,KOR,trawlers,32.79891984,"[30,35)",378.4416011,396.4991876,1017.969722,23.08111111,403624.1677743979
2018,412327771,CHN,KOR,fishing,27.41016774,"[25,30)",310.6817909,342.9947865,506.4893056,16.87277778,173723.19123880524
2018,412327773,CHN,KOR,trawlers,30.51380744,"[30,35)",392.6410506,369.8836329,700.6815278,20.49055556,259170.62900858637
2018,412327774,CHN,KOR,trawlers,35.94395466,"[35,40)",370.5564202,481.7492886,604.4529167,37.84597222,291194.76261242
2018,412327775,CHN,KOR,trawlers,32.67687749,"[30,35)",299.8888386,501.2452342,217.2433333,0.976805556,108892.18547834716
2018,412327776,CHN,KOR,trawlers,42.56046776,"[40,45)",1520.140709,634.8767155,180.6072222,6.385138889,114663.32002591468
2018,412327791,CHN,KOR,drifting_longlines,23.29651982,"[20,25)",176.7218026,352.8044255,154.8381944,2.93625,54627.600220749315
2018,412327796,CHN,KOR,trawlers,21.05703099,"[20,25)",114.0819777,264.9750619,31.60527778,24.03986111,8374.610436122195
2018,412327804,CHN,KOR,fishing,22.53211353,"[20,25)",74.68229381,274.9246946,40.73430556,39.9,11198.866515826083
2018,412327806,CHN,KOR,fishing,21.50070656,"[20,25)",78.63237117,222.092342,11.01611111,11.01611111,2446.5939161521196
2018,412327811,CHN,KOR,trawlers,22.34205176,"[20,25)",84.28632729,214.8722762,57.59319444,29.72013889,12375.180782951984
2018,412327815,CHN,KOR,trawlers,21.75229857,"[20,25)",64.52378665,248.0366076,56.60861111,6.502916667,14041.007860672069
2018,412327819,CHN,KOR,trawlers,35.07304178,"[35,40)",278.7112699,374.6111211,88.97875,23.23833333,33332.42929157663
2018,412327821,CHN,KOR,fishing,35.28946252,"[35,40)",447.6061672,507.9400558,248.1661111,184.0763889,126053.50831980299
2018,412327826,CHN,KOR,trawlers,28.43598421,"[25,30)",499.0606515,349.2526999,95.52180556,17.61847222,33361.24849115283
2018,412327835,CHN,KOR,trawlers,31.58071874,"[30,35)",232.2165344,316.4488989,531.79625,6.190416667,168286.33775164912
2018,412327845,CHN,KOR,trawlers,30.39339622,"[30,35)",301.6117653,289.3308035,114.2859722,23.05222222,33066.45216540466
2018,412327846,CHN,KOR,trawlers,33.15756105,"[30,35)",256.5095308,441.3937049,52.39888889,4.250277778,23128.53969980055
2018,412327861,CHN,KOR,fishing,29.03980041,"[25,30)",318.1648899,386.5172328,141.7441667,8.54125,54786.563078425905
2018,412327863,CHN,KOR,trawlers,27.92068169,"[25,30)",323.4160173,388.3106529,50.97777778,13.03958333,19795.21417314291
2018,412327864,CHN,KOR,trawlers,30.12279854,"[30,35)",245.3408825,406.5435588,71.85347222,0.541527778,29211.566308455738
2018,412327865,CHN,KOR,trawlers,33.15352785,"[30,35)",392.8208145,427.2937929,326.5925,62.20777778,139550.94805769325
2018,412327868,CHN,KOR,trawlers,32.905567,"[30,35)",179.4409239,382.5773616,201.3295833,201.3295833,77024.14079094143
2018,412327882,CHN,KOR,tuna_purse_seines,35.07135602,"[35,40)",359.0299048,278.991346,58.51361111,5.359444444,16324.791122899454
2018,412327893,CHN,KOR,trawlers,30.88997949,"[30,35)",446.6522888,576.5053474,309.3448611,1.516944444,178338.96661486026
2018,412327894,CHN,KOR,fishing,34.64819423,"[30,35)",870.342749,627.0078563,428.4468056,0.379027778,268639.5131178388
2018,412327898,CHN,KOR,trawlers,29.13433536,"[25,30)",384.9033252,277.2275099,104.2906944,104.2906944,28912.249514253872
2018,412327923,CHN,KOR,trawlers,26.60607635,"[25,30)",152.1960455,308.9354995,310.7634722,4.774861111,96005.86851046137
2018,412327931,CHN,KOR,trawlers,29.37637004,"[25,30)",348.3771961,550.7600999,673.8377778,11.00666667,371122.961817522
2018,412327932,CHN,KOR,trawlers,34.57929494,"[30,35)",416.9097685,566.0514843,493.4255556,30.1,279304.2681389322
2018,412327934,CHN,KOR,trawlers,31.62735999,"[30,35)",323.7926263,479.5956633,286.1484722,0.016666667,137235.5663270406
2018,412327941,CHN,KOR,fishing,30.31257794,"[30,35)",261.2099275,410.5121396,456.8202778,9.806666667,187530.26965234437
2018,412327953,CHN,KOR,trawlers,36.21209355,"[35,40)",429.1666489,310.6719658,90.68222222,36.49069444,28172.42424019984
2018,412327954,CHN,KOR,trawlers,35.08799967,"[35,40)",601.1808116,367.3509694,22.54819444,20.32958333,8283.10108575369
2018,412327971,CHN,KOR,fishing,26.97892619,"[25,30)",248.278071,300.3313027,383.0072222,1.915,115029.05798683435
2018,412328116,CHN,KOR,trawlers,29.81982114,"[25,30)",409.4986416,472.9426675,39.04916667,5.404166667,18468.01704856189
2018,412328285,CHN,KOR,trawlers,30.08954024,"[30,35)",258.7784343,360.7671798,436.8780556,66.83055556,157611.2640353196
2018,412328287,CHN,KOR,trawlers,30.10102232,"[30,35)",273.3541803,470.5306243,731.4581944,20.21152778,344173.4808603828
2018,412328294,CHN,KOR,fishing,25.45104136,"[25,30)",159.4410349,291.4584744,380.99625,93.00611111,111044.585777121
2018,412328295,CHN,KOR,trawlers,28.35393052,"[25,30)",383.1977513,533.3809196,94.86083333,75.46041667,50596.95851557773
2018,412328296,CHN,KOR,trawlers,42.5165795,"[40,45)",566.590886,569.7042637,122.4995833,9.373888889,69788.5349074833
2018,412328305,CHN,KOR,fishing,36.27111208,"[35,40)",578.0078946,478.5453919,48.84777778,19.14166667,23375.878961174214
2018,412328309,CHN,KOR,other_seines,36.94952752,"[35,40)",461.6141576,452.1541713,21.67125,21.45763889,9798.746084785125
2018,412328345,CHN,KOR,drifting_longlines,28.11641418,"[25,30)",226.0818286,338.7100023,110.1709722,109.4494444,37316.01024725523
2018,412328364,CHN,KOR,fishing,24.32361631,"[20,25)",148.1156365,242.9362807,62.56208333,10.48361111,15198.599837033671
2018,412328367,CHN,KOR,fishing,32.91625582,"[30,35)",266.1007422,431.705409,294.8213889,5.190833333,127275.98827702255
2018,412328369,CHN,KOR,trawlers,28.81976786,"[25,30)",378.7769593,320.2270087,319.5327778,21.33763889,102323.02561649577
2018,412328372,CHN,KOR,trawlers,25.45922263,"[25,30)",236.1572376,286.3068634,336.0309722,79.67486111,96207.9736558346
2018,412328373,CHN,KOR,trawlers,25.19590672,"[25,30)",273.8953994,294.6657978,192.5255556,59.52180556,56730.69643776226
2018,412328409,CHN,KOR,trawlers,32.53492739,"[30,35)",396.2527764,474.4587976,310.3043056,8.759861111,147226.60772507897
2018,412328411,CHN,KOR,trawlers,30.36156597,"[30,35)",341.1726072,448.9488173,168.1193056,0.730972222,75476.96341441726
2018,412328446,CHN,KOR,trawlers,30.04480464,"[30,35)",260.7811895,362.278817,740.4244444,1.724305556,268240.0917951143
2018,412328457,CHN,KOR,trawlers,27.47560024,"[25,30)",123.3916605,333.5690322,559.0923611,15.38541667,186495.8978025399
2018,412328458,CHN,KOR,trawlers,33.9607908,"[30,35)",351.4776656,439.6954568,458.81125,11.63652778,201737.22215372897
2018,412328459,CHN,KOR,trawlers,31.59841998,"[30,35)",807.494584,649.5065874,292.3129167,4.071805556,189859.16497875747
2018,412328466,CHN,KOR,trawlers,27.23700993,"[25,30)",162.1069417,308.4665379,226.0463889,225.7376389,69727.74698878
2018,412328467,CHN,KOR,fishing,33.50924827,"[30,35)",834.0001781,421.4822069,194.295,22.09777778,81891.8853896355
2018,412328501,CHN,KOR,fishing,28.41454163,"[25,30)",200.3236344,359.8531559,292.0491667,262.4109722,105094.81431496018
2018,412328502,CHN,KOR,fishing,28.37472012,"[25,30)",320.2325641,438.3580754,95.73722222,57.13708333,41967.18447650132
2018,412328588,CHN,KOR,trawlers,27.30804932,"[25,30)",145.1086087,363.6618368,556.3525,12.85347222,202324.172058272
2018,412328793,CHN,KOR,drifting_longlines,39.9,"[35,40)",286.0425423,480,2342.144861,11.12986111,1124229.53328
2018,412328801,CHN,KOR,trawlers,29.30560825,"[25,30)",243.3936318,361.8085946,307.4240278,7.617222222,111228.65544458931
2018,412328864,CHN,KOR,fishing,16.68387774,"[15,20)",60.65442353,212.1932027,273.6436111,8.009305556,58065.31423770227
2018,412328867,CHN,KOR,trawlers,30.47577338,"[30,35)",200.7565574,385.6431076,633.1715278,18.565,244178.2356246318
2018,412328868,CHN,KOR,trawlers,32.49112787,"[30,35)",167.43475,372.9640387,709.5883333,21.05152778,264650.9306019697
2018,412328871,CHN,KOR,drifting_longlines,30.1009075,"[30,35)",641.034799,341.3780951,36.09097222,35.49125,12320.667346770617
2018,412328872,CHN,KOR,fishing,32.68072125,"[30,35)",432.681674,532.1365402,47.95763889,47.22333333,25520.01203508557
2018,412328873,CHN,KOR,dredge_fishing,30.31871917,"[30,35)",322.0752249,411.9345193,50.995,50.995,21006.600811703498
2018,412328874,CHN,KOR,fishing,31.72470761,"[30,35)",354.0825439,411.9315652,72.32569444,72.32569444,29793.236514846143
2018,412328876,CHN,KOR,trawlers,28.78101414,"[25,30)",290.2311464,279.2004198,255.4366667,12.00347222,71318.02457495268
2018,412328881,CHN,KOR,trawlers,37.73822284,"[35,40)",214.2127093,284.5155074,237.8595833,92.38319444,67674.74003255206
2018,412328884,CHN,KOR,set_gillnets,21.22469517,"[20,25)",80.18465391,183.4943008,776.0654167,0.993194444,142403.58101242714
2018,412328897,CHN,KOR,fishing,32.63618003,"[30,35)",323.8131315,307.8977902,37.88611111,37.88611111,11665.04989004067
2018,412328899,CHN,KOR,fishing,30.61203542,"[30,35)",263.9285134,471.7347296,243.4872222,56.32347222,114861.3789255721
2018,412328901,CHN,KOR,trawlers,27.39127503,"[25,30)",618.9165253,473.6429635,426.9027778,10.36194444,202199.49680357403
2018,412328907,CHN,KOR,trawlers,26.16160703,"[25,30)",341.3634451,411.3343217,177.2981944,149.92875,72928.83253215873
2018,412328908,CHN,KOR,trawlers,30.15329927,"[30,35)",361.360605,371.4211017,142.0125,142.0125,52746.43920517125
2018,412328937,CHN,KOR,fishing,22.83906161,"[20,25)",95.75582222,204.0147664,57.93708333,3.424166667,11820.020521467284
2018,412328965,CHN,KOR,trawlers,30.37313178,"[30,35)",261.1007687,374.491262,75.40458333,3.09375,28238.357571835862
2018,412328966,CHN,KOR,drifting_longlines,27.71457099,"[25,30)",141.8490427,309.6855897,20.41513889,19.81097222,6322.274325957053
2018,412328989,CHN,KOR,trawlers,31.43754299,"[30,35)",400.6245987,391.5789625,159.4961111,90.02111111,62455.321707322735
2018,412328991,CHN,KOR,trawlers,35.19002437,"[35,40)",173.5262141,280.4669837,87.93819444,87.93819444,24663.76014661091
2018,412328996,CHN,KOR,trawlers,39.48714186,"[35,40)",315.1830065,491.9153656,135.7736111,94.68791667,66789.12554308872
2018,412328999,CHN,KOR,trawlers,30.14376569,"[30,35)",334.5692977,372.013459,575.2859722,4.106527778,214014.12443229984
2018,412329004,CHN,KOR,trawlers,27.15488275,"[25,30)",339.4174296,349.6203593,151.8820833,57.65055556,53101.06853457853
2018,412329009,CHN,KOR,set_gillnets,19.75050271,"[15,20)",81.41184453,120.0171209,31.96666667,1.437222222,3836.5472985033903
2018,412329027,CHN,KOR,trawlers,35.62111009,"[35,40)",597.7954019,647.0570849,131.8534722,131.8534722,85316.72335567519
2018,412329028,CHN,KOR,trawlers,37.91398147,"[35,40)",552.8711588,590.6691835,127.4779167,127.4779167,75297.27697147001
2018,412329078,CHN,KOR,trawlers,32.44512365,"[30,35)",603.0661024,507.1861106,854.2597222,4.867638889,433268.6659448545
2018,412329096,CHN,KOR,trawlers,25.57813392,"[25,30)",356.49148279999997,407.1703171,46.33972222,38.78152778,18868.159390643315
2018,412329105,CHN,KOR,trawlers,28.76005734,"[25,30)",196.2608505,392.9986616,243.2591667,2.836666667,95600.52693503129
2018,412329112,CHN,KOR,trawlers,30.72726947,"[30,35)",270.8881225,440.0401258,337.1281944,125.0806944,148349.93307450286
2018,412329113,CHN,KOR,trawlers,27.63993244,"[25,30)",203.7955732,321.8559788,343.2779167,17.71388889,110486.04987990337
2018,412329124,CHN,KOR,set_gillnets,26.51183197,"[25,30)",110.6055243,242.7439627,200.6643056,2.065,48710.0487137878
2018,412329134,CHN,KOR,trawlers,32.90292325,"[30,35)",374.9194048,749.2626604,814.0326389,4.660833333,609924.2606746466
2018,412329135,CHN,KOR,trawlers,32.44258793,"[30,35)",280.4961819,558.886347,693.0302778,7.676944444,387325.1603200372
2018,412329139,CHN,KOR,drifting_longlines,32.67897057,"[30,35)",332.1116951,329.3051878,75.87597222,11.13569444,24986.35128141468
2018,412329141,CHN,KOR,trawlers,34.10583014,"[30,35)",472.0928193,301.4465907,82.24875,2.749583333,24793.605276836624
2018,412329144,CHN,KOR,trawlers,29.09776651,"[25,30)",347.7430492,428.4682044,267.0893056,2.201527778,114439.27518487486
