flag,eez_code,flag_lon,flag_lat,flag_lon_edit,flag_lat_edit,eez_name,eez_lon,eez_lat,eez,eez_lon_edit,eez_lat_edit,geometry
TUR,5670,35.16895346488069,39.06160290125561,NA,NA,Albanian Exclusive Economic Zone,19.113269791987893,40.92702814166233,NA,NA,NA,"c(35.1689534648807, 34.0556197784767, 32.9359057171087, 31.8100770661981, 30.6784155019339, 29.5412181971629, 28.3987973397013, 27.2514795627239, 26.099605287763, 24.9435279817608, 23.7836133305636, 22.6202383321941, 21.4537903141876, 20.2846658802009, 19.1132697919879, 39.0616029012556, 39.2671921810574, 39.4621193106911, 39.6462499862192, 39.8194554926814, 39.9816130814459, 40.1326063395647, 40.2723255486909, 40.4006680310937, 40.5175384803145, 40.62284927404, 40.7165207668357, 40.7984815604763, 
40.8686687497373, 40.9270281416623)"
TUR,5672,35.16895346488069,39.06160290125561,NA,NA,Bulgarian Exclusive Economic Zone,29.20166915118069,42.93387019835999,NA,NA,NA,"c(35.1689534648807, 34.358569282352, 33.5347530211143, 32.697147089517, 31.8453931222062, 30.9791329590477, 30.0980097438682, 29.2016691511807, 39.0616029012556, 39.6330593534032, 40.198791627839, 40.7585864387269, 41.3122232986796, 41.8594743672215, 42.4001043138266, 42.93387019836)"
TUR,5678,35.16895346488069,39.06160290125561,NA,NA,Georgian Exclusive Economic Zone,40.560074899150536,42.44653744298067,NA,NA,NA,"c(35.1689534648807, 36.0299394972069, 36.9054373334661, 37.7958248417008, 38.7014784841069, 39.6227719933145, 40.5600748991505, 39.0616029012556, 39.6427539124829, 40.2174413577156, 40.7854204760021, 41.3464383702819, 41.9002338743661, 42.4465374429807)"
TUR,5679,35.16895346488069,39.06160290125561,NA,NA,Greek Exclusive Economic Zone,23.972530528871797,36.54058517301206,NA,NA,NA,"c(35.1689534648807, 34.1206458412844, 33.0779005437757, 32.0409185421181, 31.0098883695471, 29.9849860229425, 28.9663749148411, 27.9542058749971, 26.9486171989306, 25.9497347406908, 24.957672046882, 23.9725305288718, 39.0616029012556, 38.8772165727266, 38.6835076803459, 38.4805906956178, 38.2685837616455, 38.047608417723, 37.8177893246056, 37.5792539917016, 37.3321325073474, 37.0765572732451, 36.8126627440506, 36.5405851730121)"
TUR,5682,35.16895346488069,39.06160290125561,NA,NA,Italian Exclusive Economic Zone,12.92424128781176,39.658555041474145,NA,NA,NA,"c(35.1689534648807, 34.0753781066593, 32.9779034861668, 31.8768230758656, 30.7724396809906, 29.6650647651788, 28.5550177247042, 27.44262511476, 26.3282198317566, 25.2121402561023, 24.094729360391, 22.9763337883244, 21.8573029100445, 20.737987859835, 19.6187405623656, 18.4999127537885, 17.3818550040642, 16.2649157468742, 15.1494403233897, 14.035770045993, 12.9242412878118, 39.0616029012556, 39.1917984835024, 39.3117346812757, 39.421332279412, 39.5205182561617, 39.6092259982645, 39.6873955000394, 39.754973545096, 
39.8119138693714, 39.8581773043129, 39.8937318991542, 39.9185530213759, 39.9326234345963, 39.9359333533036, 39.9284804740123, 39.9102699826061, 39.8813145378111, 39.8416342309263, 39.7912565221171, 39.7302161537577, 39.6585550414741)"
TUR,5685,35.16895346488069,39.06160290125561,NA,NA,Maltese Exclusive Economic Zone,15.106839153482351,35.3172693402714,NA,NA,NA,"c(35.1689534648807, 34.068610911901, 32.9718201631597, 31.8788697574875, 30.7900385072876, 29.7055949472752, 28.6257968396717, 27.5508907370022, 26.4811116031107, 25.4166824924856, 24.3578142874921, 23.3047054926463, 22.2575420846309, 21.2164974163661, 20.1817321730947, 19.1533943781391, 18.131619445723, 17.1165302780373, 16.1082374035563, 15.1068391534824, 39.0616029012556, 38.9521708388133, 38.8324404430288, 38.7024901562789, 38.5624043206124, 38.4122729402145, 38.2521914326881, 38.0822603707155, 
37.9025852156759, 37.7132760447919, 37.5144472733549, 37.3062173735526, 37.0887085913706, 36.8620466629864, 36.6263605320065, 36.3817820688216, 36.1284457932733, 35.866488601736, 35.5960494996285, 35.3172693402714)"
TUR,5691,35.16895346488069,39.06160290125561,NA,NA,Montenegrin Exclusive economic Zone,18.68024346689645,41.870201908280634,NA,NA,NA,"c(35.1689534648807, 34.1166046962162, 33.0565989591478, 31.9891080158541, 30.9143201193187, 29.8324400868017, 28.7436893022037, 27.6483056431832, 26.5465433293483, 25.4386726883886, 24.3249798376358, 23.2057662792405, 22.0813484079199, 20.9520569310598, 19.8182362018311, 18.6802434668965, 39.0616029012556, 39.3199533911482, 39.5687596767196, 39.8078678863651, 40.0371273578186, 40.2563910057399, 40.4655156938127, 40.6643626095334, 40.8527976397358, 41.0306917447801, 41.1979213292301, 41.354368606755, 
41.499921956931, 41.6344762715709, 41.7579332881969, 41.8702019082806)"
TUR,5693,35.16895346488069,39.06160290125561,NA,NA,Spanish Exclusive Economic Zone,-4.096851856165786,41.703290788227285,NA,NA,NA,"c(35.1689534648807, 34.0917191704531, 33.0064880106266, 31.9134454592786, 30.812795056935, 29.7047584838945, 28.5895755512607, 27.4675041051027, 26.3388198395324, 25.2038160151549, 24.0628030801153, 22.9161081918205, 21.7640746383525, 20.6070611596017, 19.4454411692112, 18.2796018795357, 17.1099433329472, 15.9368773439554, 14.7608263577315, 13.5822222317008, 12.4015049478909, 11.2191212646628, 10.0355233172841, 8.85116717752751, 7.66651138305517, 6.48201544778388, 5.2981383647016, 4.11533711271321, 
2.93406517903662, 1.75477110844471, 0.577897090263207, -0.596122406502957, -1.76686194022096, -2.93390633696671, -4.09685185616578, 39.0616029012556, 39.3252539508325, 39.5789022089092, 39.8223832324103, 40.0555361359142, 40.2782040041334, 40.4902343093011, 40.6914793313096, 40.881796578285, 41.0610492051466, 41.2291064275759, 41.3858439287245, 41.5311442559178, 41.6648972045694, 41.7870001865093, 41.8973585799511, 41.995886058382, 42.0825048957504, 42.1571462454559, 42.219750390811, 42.2702669648406, 
42.3086551375177, 42.3348837687904, 42.3489315260435, 42.3507869649414, 42.3404485729235, 42.3179247749604, 42.2832339015154, 42.2364041190051, 42.1774733233842, 42.1064889978108, 42.0235080356589, 41.9285965304384, 41.8218295344478, 41.7032907882273)"
TUR,8356,35.16895346488069,39.06160290125561,NA,NA,Saudi Arabian Exclusive Economic Zone,40.492136238052296,22.443038937993425,NA,NA,NA,"c(35.1689534648807, 35.4864474591047, 35.7968143985805, 36.1004096837894, 36.3975689025497, 36.6886092490656, 36.973830829142, 37.2535178619183, 37.5279397874575, 37.7973522886143, 38.0619982347923, 38.3221085544661, 38.5779030426918, 38.8295911092396, 39.0773724724564, 39.3214378034899, 39.5619693250843, 39.7991413687696, 40.0331208939274, 40.2640679719028, 40.4921362380523, 39.0616029012556, 38.2366719909438, 37.410905010499, 36.5843444354086, 35.7570303001988, 34.9290003793042, 34.1002903527507, 
33.2709339581137, 32.4409631300557, 31.6104081286136, 30.7792976572838, 29.9476589718462, 29.1155179807722, 28.2828993379796, 27.449826528617, 26.6163219484994, 25.7824069777523, 24.9481020491699, 24.1134267117448, 23.2783996897849, 22.4430389379934)"
TUR,8364,35.16895346488069,39.06160290125561,NA,NA,Spanish Exclusive Economic Zone (Canary Islands),-17.58144342723952,28.366777048389217,NA,NA,NA,"c(35.1689534648807, 34.0227719594714, 32.8755807007802, 31.7277442706903, 30.5796291078871, 29.4316024545415, 28.284031297599, 27.1372813117837, 25.9917158114015, 24.8476947179206, 23.7055735501054, 22.5657024432013, 21.428425203311, 20.2940784026723, 19.1629905210589, 18.0354811379821, 16.9118601797859, 15.7924272251095, 14.6774708715525, 13.5672681657294, 12.4620840982473, 11.3621711645047, 10.2677689915842, 9.17910403092213, 8.09638931587565, 7.01982428279274, 5.94959465371639, 4.88587237843322, 
3.82881563320555, 2.77856887321065, 1.73526293544833, 0.699015188670643, -0.330070273269428, -1.35190239835813, -2.3664029074173, -3.37350599293791, -4.3731579895076, -5.36531701952617, -6.34995261781054, -7.32704533856958, -8.29658634808428, -9.25857700626599, -10.2130284400865, -11.1599611116824, -12.0994043837404, -13.0313960845642, -13.955982075021, -14.8732158193598, -15.7831579616943, -16.6858759097441, -17.5814434272395, 39.0616029012556, 39.098264772255, 39.1236941787124, 39.1378728186379, 
39.1407904720939, 39.1324450346784, 39.1128425244274, 39.0819970620829, 39.0399308248803, 38.986673974221, 38.9222645577947, 38.8467483869142, 38.7601788900079, 38.6626169433866, 38.5541306805591, 38.4347952815078, 38.3046927434597, 38.1639116347861, 38.0125468337491, 37.8506992538705, 37.6784755577423, 37.495987861115, 37.3033534291018, 37.10069436632, 36.8881373027544, 36.6658130770763, 36.4338564190884, 36.1924056328868, 35.941602282243, 35.6815908796135, 35.4125185800772, 35.1345348813957, 34.8477913312745, 
34.552441242792, 34.2486394188447, 33.9365418863477, 33.616305640812, 33.2880884018168, 32.9520483797883, 32.6083440543982, 32.2571339648009, 31.898576511843, 31.5328297722969, 31.1600513250948, 30.7803980894764, 30.3940261748991, 30.0010907425078, 29.6017458779154, 29.196144475003, 28.7844381304138, 28.3667770483892)"
