flag,eez_code,flag_lon,flag_lat,eez_name,eez_lon,eez_lat,geometry
ISL,5690,-18.573961670805186,64.99575386067318,Russian Exclusive economic Zone,93.61507074751181,71.34167471024053,"c(-18.5739616708052, -17.4957738737191, -16.3526468274248, -15.1389370191985, -13.8484658251242, -12.4744838429667, -11.0096415184228, -9.44597073101116, -7.77488381786694, -5.98719881644897, -4.07320252347253, -2.02276622752146, 0.174467567288445, 2.52880598706673, 5.05011096308311, 7.74726660252537, 10.6274929047493, 13.695504229031, 16.9525358486804, 20.3952987750307, 24.014969458401, 27.7963686215579, 31.7175167772799, 35.7497523770865, 39.8585440537838, 44.0050173102131, 48.1480685648513, 52.2467991832548, 
56.2629195759095, 60.1627813347758, 63.9187905049437, 67.5101001436521, 70.9226242539426, 74.1485176225532, 77.1853110473594, 80.0348858383794, 82.7024344624667, 85.1955058721088, 87.5231888287042, 89.695451616648, 91.7226335264946, 93.6150707475118, 64.9957538606732, 65.7541793425022, 66.5045493595424, 67.2460645140374, 67.9778279281823, 68.6988322131301, 69.4079448756901, 70.1038921307616, 70.785241180345, 71.4503811665156, 72.097503226287, 72.7245803947972, 73.3293485450752, 73.9092901389621, 
74.4616233007507, 74.9832995859478, 75.4710147159905, 75.9212373078719, 76.3302609479082, 76.6942844226782, 77.009523047806, 77.2723504447893, 77.4794647882654, 77.6280671261034, 77.7160333316949, 77.7420576558561, 77.7057466633172, 77.6076483951624, 77.4492118557381, 77.232683608588, 76.9609579829697, 76.6374026008058, 76.2656809231874, 75.8495893684607, 75.3929203155533, 74.8993559872955, 74.3723931443477, 73.8152952286285, 73.2310669752533, 72.622446150097, 71.9919074886529, 71.3416747102405)"
ISL,5697,-18.573961670805186,64.99575386067318,Turkish Exclusive Economic Zone,33.204622655384675,40.52057276964018,"c(-18.5739616708052, -16.5626530496947, -14.5874549849244, -12.6510509668686, -10.7557028126919, -8.9032571699303, -7.09515994806836, -5.33247719185624, -3.6159208772016, -1.94587816466495, -0.322442765318186, 1.25455276288312, 2.78550478302989, 4.27100721242513, 5.71182163415691, 7.1088493277106, 8.46310550752858, 9.7756959301968, 11.0477959266366, 12.2806318341433, 13.4754647421678, 14.633576422663, 15.756257287704, 16.8447962010858, 17.9004719640847, 18.9245462962112, 19.9182581376076, 20.8828191091395, 
21.8194099778699, 22.7291779884986, 23.6132349347096, 24.4726558576538, 25.3084782715959, 26.1217018288277, 26.9132883471264, 27.6841621332441, 28.4352105451213, 29.1672847437522, 29.8812005929146, 30.5777396713983, 31.257650367967, 31.9216490341622, 32.5704211742689, 33.2046226553847, 64.9957538606732, 64.7644668900458, 64.5064293413688, 64.2224475111955, 63.9133719601111, 63.580086927453, 63.2235002547217, 62.844534001829, 62.4441158893518, 62.0231716515773, 61.5826183416666, 61.1233585931865, 
60.6462758122469, 60.1522302515626, 59.6420559015077, 59.1165581228894, 58.5765119408289, 58.0226609178319, 57.4557165259159, 56.8763579416956, 56.2852321938628, 55.6829545989394, 55.0701094280315, 54.4472507542279, 53.8149034369742, 53.1735642060625, 52.5237028136723, 51.8657632281371, 51.200164847763, 50.5273037171072, 49.8475537316572, 49.161267819877, 48.4687790941559, 47.770401964344, 47.0664332093564, 46.3571530037948, 45.6428258977433, 44.9237017488583, 44.2000166066438, 43.4719935494094, 
42.7398434748698, 42.0037658456977, 41.2639493915969, 40.5205727696402)"
ISL,8362,-18.573961670805186,64.99575386067318,Cape Verdean Exclusive Economic Zone,-24.170552232398478,16.09115077036928,"c(-18.5739616708052, -18.8273511440984, -19.0651020359706, -19.2887163931849, -19.49951158271, -19.6986477693764, -19.8871506470455, -20.065930349975, -20.2357972705761, -20.3974753566243, -20.5516133431417, -20.6987942828295, -20.8395436676454, -20.9743363781378, -21.1036026529009, -21.2277332353478, -21.3470838268829, -21.4619789529648, -21.5727153303026, -21.6795648086197, -21.7827769483422, -21.8825812856795, -21.9791893284286, -22.072796319117, -22.1635827965254, -22.2517159819984, -22.3373510130779, 
-22.4206320437466, -22.5016932278427, -22.5806595999008, -22.6576478657263, -22.7327671133566, -22.8061194536528, -22.8778005985637, -22.9479003840743, -23.0165032439687, -23.0836886397753, -23.1495314516086, -23.2141023340538, -23.277468040751, -23.3396917209069, -23.4008331905936, -23.4609491813686, -23.5200935684687, -23.5783175805819, -23.6356699929847, -23.6921973056435, -23.7479439077071, -23.802952229673, -23.8572628843785, -23.9109147978515, -23.9639453309539, -24.0163903926621, -24.068284545745, 
-24.1196611055319, -24.1705522323985, 64.9957538606732, 64.1105748112999, 63.2249827354185, 62.3390174690795, 61.4527139254598, 60.5661028316347, 59.6792113372278, 58.7920635201395, 57.9046808090584, 57.0170823382714, 56.129285247076, 55.2413049336119, 54.3531552709935, 53.4648487921079, 52.5763968482458, 51.6878097457832, 50.7990968643725, 49.9102667594949, 49.0213272517339, 48.1322855047312, 47.2431480934653, 46.353921064223, 45.4646099874223, 44.5752200042584, 43.6857558680032, 42.7962219806572, 
41.9066224255558, 41.0169609964409, 40.1272412234391, 39.2374663963236, 38.3476395853876, 37.4577636602108, 36.5678413065658, 35.6778750416747, 34.7878672280052, 33.8978200857656, 33.0077357042425, 32.1176160521059, 31.2274629867901, 30.3372782630494, 29.447063540772, 28.5568203921281, 27.6665503081203, 26.7762547045946, 25.8859349277657, 24.9955922593031, 24.105227921021, 23.2148430792095, 22.3244388486403, 21.4340162962783, 20.5435764447257, 19.6531202754235, 18.7626487316325, 17.8721627212139, 
16.9816631192285, 16.0911507703693)"
ISL,8368,-18.573961670805186,64.99575386067318,Overlapping claim Western Saharan Exclusive Economic Zone,-17.69532112174315,23.34235813483117,"c(-18.5739616708052, -18.5309664389235, -18.4906268570309, -18.4526866759687, -18.4169214126674, -18.383133569261, -18.3511486901626, -18.3208120906234, -18.2919861270458, -18.2645479071938, -18.2383873597589, -18.213405599156, -18.1895135341825, -18.166630679131, -18.1446841337989, -18.1236077050403, -18.1033411474589, -18.0838295047982, -18.0650225367814, -18.0468742187307, -18.0293423034036, -18.012387936194, -17.9959753162605, -17.9800713973028, -17.9646456226703, -17.9496696902858, -17.9351173435321, 
-17.9209641848096, -17.9071875089388, -17.8937661539783, -17.8806803673627, -17.8679116855445, -17.8554428255712, -17.8432575872272, -17.8313407645506, -17.8196780656836, -17.8082560401448, -17.7970620127236, -17.786084023294, -17.7753107719259, -17.7647315687499, -17.7543362880875, -17.7441153264193, -17.7340595638107, -17.7241603284531, -17.7144093640194, -17.7047987995647, -17.6953211217431, 64.9957538606732, 64.1096202035189, 63.2234746551067, 62.3373183629861, 61.4511523324294, 60.564977447848, 
59.6787944904553, 58.79260415292, 57.9064070515929, 57.0202037367629, 56.1339947013034, 55.2477803879958, 54.3615611957611, 53.4753374849844, 52.5891095820828, 51.7028777834398, 50.8166423588051, 49.9304035542448, 49.0441615947076, 48.157916686266, 47.2716690180779, 46.3854187641102, 45.4991660846562, 44.6129111276753, 43.7266540299794, 42.8403949182852, 41.954133910151, 41.0678711148113, 40.1816066339229, 39.2953405622325, 38.4090729881768, 37.5228039944209, 36.6365336583437, 35.7502620524766, 34.8639892448992, 
33.9777152995983, 33.0914402767937, 32.205164233234, 31.3188872224661, 30.4326092950812, 29.5463304989389, 28.6600508793729, 27.7737704793789, 26.8874893397876, 26.0012074994233, 25.1149249952502, 24.2286418625069, 23.3423581348312)"
ISL,8369,-18.573961670805186,64.99575386067318,Mauritanian Exclusive Economic Zone,-17.91517727926911,18.250641967789708,"c(-18.5739616708052, -18.5436746209176, -18.5152500072234, -18.4885088819287, -18.4632943907012, -18.4394684604545, -18.4169090655161, -18.395507957678, -18.3751687708247, -18.3558054299511, -18.3373408090235, -18.3197055934262, -18.3028373115065, -18.2866795065975, -18.271181026303, -18.2562954101107, -18.2419803598151, -18.2281972799707, -18.2149108777978, -18.2020888137514, -18.1897013954206, -18.1777213086089, -18.166123380427, -18.154884370034, -18.1439827833274, -18.1333987084391, -18.1231136693578, 
-18.1131104953812, -18.103373204434, -18.0938868985539, -18.0846376700868, -18.0756125173264, -18.0667992684992, -18.0581865131426, -18.0497635400442, -18.0415202810131, -18.0334472598504, -18.0255355459559, -18.0177767120829, -18.010162795805, -18.002686264314, -17.9953399822095, -17.988117181979, -17.9810114369033, -17.9740166361485, -17.9671269618324, -17.9603368678773, -17.9536410604793, -17.9470344800412, -17.9405122844354, -17.9340698334711, -17.9277026744571, -17.9214065287596, -17.9151772792691, 
64.9957538606732, 64.1138272014596, 63.2318946405426, 62.3499567450074, 61.4680140119201, 60.5860668788256, 59.7041157324123, 58.8221609157065, 57.9402027340792, 57.0582414602887, 56.1762773387337, 55.2943105890591, 54.4123414092243, 53.530369978128, 52.6483964578599, 51.7664209956419, 50.8844437255057, 50.0024647697498, 49.1204842402072, 48.2385022393522, 47.3565188612711, 46.4745341925142, 45.5925483128463, 44.7105612959101, 43.8285732098131, 42.9465841176494, 42.0645940779629, 41.1826031451616, 
40.300611369887, 39.4186187993452, 38.5366254776045, 37.6546314458624, 36.7726367426868, 35.8906414042328, 35.0086454644403, 34.1266489552114, 33.2446519065724, 32.3626543468209, 31.4806563026593, 30.5986577993174, 29.7166588606636, 28.834659509307, 27.952659766691, 27.0706596531793, 26.1886591881345, 25.3066583899909, 24.4246572763218, 23.542655863901, 22.6606541687601, 21.7786522062418, 20.8966499910487, 20.0146475372896, 19.1326448585215, 18.2506419677897)"
ISL,8382,-18.573961670805186,64.99575386067318,Tristan Da Cunha Exclusive Economic Zone,-11.209920618648335,-38.76177961221179,"c(-18.5739616708052, -18.3627591517675, -18.1646736526307, -17.9784360191684, -17.8029344496087, -17.6371908650576, -17.4803414033037, -17.3316202220762, -17.1903459760185, -17.0559104671984, -16.9277690729282, -16.8054326349721, -16.6884605566969, -16.5764549036585, -16.4690553416906, -16.3659347771496, -16.2667955883677, -16.171366356931, -16.0793990231701, -15.9906664030314, -15.9049600138969, -15.8220881654264, -15.7418742784823, -15.6641554009598, -15.5887808941126, -15.5156112669347, -15.4445171394624, 
-15.3753783186348, -15.3080829726755, -15.2425268919208, -15.1786128256788, -15.1162498861082, -15.0553530113054, -14.9958424808059, -14.9376434775814, -14.8806856913604, -14.8249029587464, -14.7702329361611, -14.7166168021175, -14.6639989857487, -14.6123269188703, -14.5615508091748, -14.5116234324263, -14.4624999417603, -14.4141376924068, -14.3664960803332, -14.3195363934676, -14.2732216743003, -14.227516592791, -14.1823873286138, -14.1378014618726, -14.0937278715035, -14.0501366406579, -14.0069989684271, 
-13.9642870873282, -13.9219741860264, -13.8800343368141, -13.8384424274099, -13.7971740966789, -13.7562056739087, -13.7155141213034, -13.6750769793888, -13.6348723150388, -13.5948786718618, -13.5550750226965, -13.5154407239898, -13.475955471837, -13.4365992594847, -13.3973523360996, -13.3581951666221, -13.3191083925291, -13.2800727933351, -13.2410692486704, -13.2020787007748, -13.1630821172521, -13.1240604539287, -13.0849946176643, -13.0458654289586, -13.0066535842001, -12.967339617397, -12.9279038612294, 
-12.8883264072546, -12.8485870650947, -12.8086653204231, -12.7685402915635, -12.7281906844994, -12.6875947460848, -12.6467302152292, -12.6055742718171, -12.5641034831036, -12.5222937473079, -12.4801202341034, -12.4375573216792, -12.3945785300178, -12.3511564500021, -12.3072626679309, -12.2628676849778, -12.2179408310873, -12.1724501727476, -12.1263624140241, -12.0796427901727, -12.0322549530783, -11.984160847683, -11.935320578476, -11.8856922650094, -11.8352318852897, -11.7838931057564, -11.731627096408, 
-11.6783823294591, -11.6241043597175, -11.5687355846386, -11.5122149817577, -11.4544778209019, -11.3954553482415, -11.3350744388455, -11.2732572139538, -11.2099206186483, 64.9957538606732, 64.1045173561521, 63.2129939780874, 62.3212115627125, 61.4291944830824, 60.5369641712186, 59.6445395487293, 58.7519373840589, 57.8591725905296, 56.9662584762985, 56.0732069550334, 55.1800287243165, 54.2867334173945, 53.3933297328028, 52.499825545535, 51.6062280027499, 50.7125436064664, 49.8187782852634, 48.9249374566526, 
48.0310260815094, 47.1370487117168, 46.2430095319896, 45.3489123966925, 44.4547608623371, 43.5605582163392, 42.6663075025291, 41.7720115438356, 40.8776729625038, 39.983294198153, 39.0888775239421, 38.1944250610688, 37.2999387918022, 36.4054205712186, 35.5108721377908, 34.6162951229587, 33.7216910597975, 32.827061390879, 31.9324074754167, 31.0377305957682, 30.1430319633639, 29.2483127241218, 28.3535739633992, 27.4588167105298, 26.5640419429872, 25.6692505902107, 24.7744435371274, 23.8796216273992, 
22.9847856664215, 22.0899364240966, 21.1950746374029, 20.3002010127798, 19.405316228344, 18.5104209359538, 17.6155157631349, 16.72060131488, 15.8256781753345, 14.9307469093785, 14.0358080641139, 13.1408621702664, 12.2459097435098, 11.3509512857198, 10.4559872861645, 9.56101822263794, 8.66604456254133, 7.77106676391915, 6.87608527645368, 5.98110054242333, 5.08611299762914, 4.19112307229356, 3.2961311919356, 2.40113777822623, 1.50614324982745, 0.61114802321903, -0.283847486484007, -1.17884286471948, 
-2.07383769666853, -2.96883156644495, -3.86382405628005, -4.75881474569987, -5.65380321069088, -6.54878902285108, -7.44377174852241, -8.33875094790116, -9.23372617412204, -10.128696972312, -11.0236628786093, -11.9186234191436, -12.8135781089716, -13.7085264509628, -14.6034679346316, -15.4984020349065, -16.3933282108326, -17.2882459041991, -18.1831545380844, -19.0780535153092, -19.9729422167908, -20.8678199997858, -21.7626861960119, -22.6575401096363, -23.5523810151158, -24.4472081548763, -25.3420207368129, 
-26.236817931593, -27.1315988697433, -28.0263626384959, -28.9211082783705, -29.815834779463, -30.7105410774095, -31.6052260489907, -32.4998885073366, -33.3945271966869, -34.2891407866569, -35.1837278659523, -36.0782869354673, -36.9728164006946, -37.8673145633636, -38.7617796122118)"
ISL,8423,-18.573961670805186,64.99575386067318,Panamanian Exclusive Economic Zone,-80.34887194319525,8.288317783189195,"c(-18.5739616708052, -20.5063615339567, -22.3868730768397, -24.2145548985826, -25.9888969719465, -27.7097767468663, -29.377413765054, -30.9923243928931, -32.5552779462352, -34.0672551592051, -35.5294096570883, -36.9430328409208, -38.3095223827406, -39.6303543654259, -40.9070589765205, -42.1411995766001, -43.3343549039496, -44.4881041428737, -45.6040145675147, -46.68363147181, -47.7284701051665, -48.7400093492403, -49.7196868912652, -50.6688956716791, -51.5889814068546, -52.4812410105032, -53.346921759077, 
-54.1872210667742, -55.0032867543287, -55.7962177125109, -56.5670648761837, -57.3168324379085, -58.0464792415911, -58.7569203066204, -59.4490284415433, -60.1236359136623, -60.7815361472074, -61.423485428028, -62.05020459722, -62.6623807198492, -63.2606687180586, -63.8456929604419, -64.418048801716, -64.9783040684811, -65.527000488304, -66.0646550605212, -66.5917613681033, -67.1087908306672, -67.6161938993148, -68.1144011944355, -68.6038245879581, -69.0848582318014, -69.5578795344556, -70.0232500877595, 
-70.4813165460145, -70.9324114596184, -71.3768540654121, -71.8149510359195, -72.2469971896251, -72.67327616439, -73.0940610560455, -73.5096150241408, -73.9201918667484, -74.3260365661574, -74.7273858072087, -75.1244684699499, -75.5175060982113, -75.9067133456309, -76.2922984005832, -76.6744633913963, -77.0534047731754, -77.4293136974857, -77.802376366087, -78.1727743698544, -78.5406850139645, -78.906281630378, -79.2697338785963, -79.631208035632, -79.9908672760871, -80.3488719431952, 64.9957538606732, 
64.6383733520367, 64.2564360232845, 63.8510219798158, 63.4232099138131, 62.9740680577863, 62.5046465048896, 62.0159708574875, 61.5090371281176, 60.98480779127, 60.4442088688406, 59.8881279249915, 59.3174128456456, 58.7328712822545, 58.1352706472707, 57.5253385586715, 56.9037636418849, 56.2711966087963, 55.6282515446037, 54.9755073437544, 54.3135092458131, 53.6427704307457, 52.9637736407228, 52.2769728021569, 51.5827946273527, 50.8816401799373, 50.1738863922391, 49.4598875260903, 48.7399765712352, 
48.0144665777052, 47.2836519202688, 46.5478094944367, 45.8071998445628, 45.0620682253947, 44.3126455990241, 43.5591495696183, 42.8017852586094, 42.0407461231992, 41.2762147211432, 40.5083634248032, 39.737355087445, 38.9633436646979, 38.1864747940084, 37.4068863348155, 36.6247088720543, 35.8400661854695, 35.053075687086, 34.2638488290518, 33.4724914839357, 32.6791042994322, 31.8837830292997, 31.0866188422397, 30.2876986103056, 29.4871051783244, 28.6849176157079, 27.8812114519344, 27.0760588968911, 
26.2695290471811, 25.4616880794193, 24.6525994314703, 23.842323972507, 23.0309201627122, 22.2184442033792, 21.404950178118, 20.5904901858214, 19.7751144659969, 18.9588715170308, 18.1418082079078, 17.3239698838755, 16.5054004665083, 15.6861425485939, 14.8662374842383, 14.0457254745586, 13.2246456493097, 12.4030361447668, 11.580934178169, 10.7583761190092, 9.93539755743751, 9.11203337003413, 8.2883177831892)"
ISL,8429,-18.573961670805186,64.99575386067318,Mexican Exclusive Economic Zone,-105.33925055992324,21.360010119629674,"c(-18.5739616708052, -20.6716263801473, -22.7806078004774, -24.8962719498283, -27.0138893063617, -29.1287022418987, -31.2359934576077, -33.3311529830338, -35.4097413943569, -37.4675471533847, -39.5006363400463, -41.5053935111661, -43.4785529238293, -45.4172198688485, -47.3188823294515, -49.1814135816387, -51.0030666656855, -52.7824618741573, -54.5185685217077, -56.2106822949614, -57.8583994413413, -59.4615889609087, -61.0203638326901, -62.5350521528334, -64.0061689001383, -65.4343888859458, -66.8205212979308, 
-68.1654861160675, -69.4702925665897, -70.7360196869174, -71.9637990006498, -73.1547992453149, -74.310213054538, -75.4312454683606, -76.5191041282923, -77.5749910051251, -78.6000955056237, -79.5955888072315, -80.5626192764577, -81.5023088354891, -82.4157501518671, -83.3040045370691, -84.1681004510165, -85.0090325204863, -85.8277609898908, -86.6252115327097, -87.4022753609333, -88.1598095781361, -88.8986377292555, -89.6195505068097, -90.323306579196, -91.0106335119127, -91.6822287571028, -92.338760690787, 
-92.9808696805869, -93.6091691697101, -94.2242467655102, -94.82666532312, -95.4169640165052, -95.9956593908694, -96.5632463916634, -97.1201993665801, -97.6669730378493, -98.2040034429317, -98.7317088423609, -99.2504905940142, -99.7607339935357, -100.262809080987, -100.757071414093, -101.243862808664, -101.723512046982, -102.196335555044, -102.662638049678, -103.122713156623, -103.576844000702, -104.025303769271, -104.46835625011, -104.906256344967, -105.339250559923, 64.9957538606732, 65.082134234983, 
65.138998828878, 65.1661441786356, 65.1634725013348, 65.1309934397914, 65.0688238899203, 64.9771859176939, 64.8564028516392, 64.7068937092799, 64.5291661770073, 64.3238084087697, 64.0914799374942, 63.8329020038165, 63.5488476005938, 63.2401315111879, 62.9076005878648, 62.5521244774784, 62.1745869585125, 61.7758780097768, 61.3568866892679, 60.9184948638891, 60.4615717981416, 59.9869695832014, 59.495519367072, 58.9880283314619, 58.4652773510985, 57.9280192656354, 57.3769776923452, 56.8128463086248, 
56.2362885362726, 55.6479375638711, 55.0483966489087, 54.4382396470522, 53.8180117219224, 53.1882301945614, 52.549385497349, 51.9019422023094, 51.2463400984777, 50.5829952972448, 49.9123013483534, 49.2346303525112, 48.5503340594239, 47.8597449424869, 47.1631772434367, 46.4609279819927, 45.7532779269654, 45.0404925264916, 44.322822796028, 43.6005061635184, 42.8737672717703, 42.1428187385684, 41.4078618754324, 40.669087366207, 39.926675906885, 39.1807988082073, 38.4316185626815, 37.6792893777098, 36.9239576765457, 
36.1657625687869, 35.4048362920943, 34.6413046267839, 33.8752872848893, 33.1068982752348, 32.3362462459942, 31.5634348061428, 30.788562827143, 30.0117247261315, 29.2330107318108, 28.4525071341742, 27.6702965191354, 26.8864579890625, 26.1010673701604, 25.3141974075845, 24.5259179491162, 23.7362961181731, 22.9453964768844, 22.1532811799082, 21.3600101196297)"
ISL,8435,-18.573961670805186,64.99575386067318,Faeroe Exclusive Economic Zone,-6.9898114619853,62.60330139251473,"c(-18.5739616708052, -16.8003174951089, -15.0647296940744, -13.3684043068972, -11.7122488213701, -10.0968910579799, -8.52270054053906, -6.98981146198531, 64.9957538606732, 64.7125435776845, 64.4085762016051, 64.0845848469813, 63.74131361375, 63.3795114286844, 62.9999264969013, 62.6033013925147)"
ISL,8438,-18.573961670805186,64.99575386067318,Greenlandic Exclusive Economic Zone,-32.02545459669918,75.44778242833256,"c(-18.5739616708052, -19.2071586568825, -19.8825821644645, -20.6047398346931, -21.3787719973106, -22.2105602268239, -23.1068571866529, -24.0754421459814, -25.1253073310003, -26.2668810419117, -27.5122940808962, -28.8756962022604, -30.3736284689602, -32.0254545966992, 64.9957538606732, 65.8269548483686, 66.6553671319065, 67.4806820209387, 68.302545142863, 69.1205479732473, 69.9342174951443, 70.7430035150303, 71.5462630331384, 72.3432408997642, 73.1330457782984, 73.9146201720305, 74.6867029497708, 
75.4477824283326)"
