year,flag,vessels_total,fishing_hours_total,fishing_KWh_total,fishing_days_total
2016,MAR,50,135233.0454166666,76786644.66209748,8551
2016,MDV,5,8622.396111111115,9764229.411833087,570
2016,MEX,44,49557.28402777774,147776425.97998893,5286
2016,MHL,13,23643.684583333325,40136422.240811,2152
2016,MLT,64,30157.047777777767,9580647.305415,3882
2016,MNE,2,650.716388888889,196015.46873549247,34
2016,MNG,1,13.709722222222222,2438.2330650305903,5
2016,MOZ,16,24636.44055555569,14323645.949974252,1353
2016,MRT,3,6023.98513888889,3746695.3419379885,463
2016,MUS,23,14525.187916666666,8870893.166575857,1045
2016,MYS,96,59792.12125000004,25573791.49429394,3549
2016,NAM,38,90844.71888888892,155476197.2929828,5417
2016,NCL,17,42375.29416666668,15608999.181233587,2899
2016,NGA,1,1841.7179166666676,2334736.7299366863,105
2016,NIC,1,1823.9647222222216,4729237.587915575,181
2016,NLD,458,640479.6929166664,372685124.66997916,57059
2016,NOR,2006,932812.8544444432,1268579629.0017996,100081
2016,NRU,1,665.8809722222222,354663.71172022645,34
2016,NZL,80,167915.23041666823,253073865.24731085,11499
2016,OMN,1,1231.8676388888885,925348.5448505012,75
2016,PAN,17,6501.7354166666655,13453640.82390381,787
2016,PER,87,28443.974861111114,32529447.723049026,5120
2016,PHL,16,14296.31444444444,35711519.44673082,1429
2016,PNG,24,37052.351527777784,97154918.17336099,3663
2016,POL,159,106706.87236111115,57544610.90228632,10973
2016,PRK,1,39.061388888888885,10626.334227091844,4
2016,PRT,416,605334.5580555563,243807060.30788365,58330
2016,PYF,2,7378.9805555555595,3613877.593375001,384
2016,QAT,43,29642.880833333333,5938885.67740949,2225
2016,REU,13,13004.19208333333,5221560.671261463,1035
2016,ROU,4,1418.53111111111,404602.5142418894,148
2016,RUS,533,1217563.4118055573,2696029083.538625,70448
2016,SAU,1,17.34986111111111,3936.2147503769434,3
2016,SEN,19,54592.418194444435,33611875.13358664,3411
2016,SGP,5,1888.4943055555548,561428.3755992595,350
2016,SHN,3,3548.087638888874,4184255.408068929,234
2016,SLB,4,4997.044027777773,13964964.778326306,500
2016,SLE,2,24.62847222222222,73468.39997286213,5
2016,SLV,5,2554.834999999999,8800943.226642916,368
2016,SPM,1,697.350972222222,219127.28430152585,87
2016,SVN,4,3303.2729166666663,487402.76186207496,781
2016,SWE,236,154540.49277777778,68794893.18153152,18695
2016,SYC,41,90286.40444444444,81220305.39254647,4886
2016,TCA,1,65.5313888888889,31947.37734313916,16
2016,THA,17,5320.355416666666,2957712.1327788862,446
2016,TON,1,159.83972222222212,200829.8313539657,18
2016,TUN,3,473.50694444444457,249048.07060922385,158
2016,TUR,747,221385.01708333363,61080332.626813665,32825
2016,TWN,1392,2123188.020972224,1610738825.8287034,134710
2016,TZA,2,716.2190277777778,396791.04557922104,38
2016,UKR,8,11283.111666666622,24365722.412712205,813
2016,UNK,129,47753.52500000003,45580776.3629446,3539
2016,URY,47,115004.73541666668,65640568.7251014,7996
2016,USA,2007,1253563.038750001,984937672.2646202,93183
2016,VCT,4,8246.393611111145,52040861.67648976,500
2016,VEN,14,9795.910833333324,20662123.721780676,966
2016,VGB,1,34.562916666666666,1397.89459509719,29
2016,VUT,59,238055.56500000122,219498114.1928918,12871
2016,ZAF,232,348020.91375000076,248428403.1187379,22869
2015,AGO,9,17314.65888888889,8652327.778175762,906
2015,ALB,2,1009.8790277777775,261531.4514243281,137
2015,ARG,250,457874.074583334,478008758.5824911,29547
2015,AUS,129,143823.90166666676,72450522.37201671,9977
2015,BEL,78,172422.7843055555,112940105.93913716,14027
2015,BES,1,486.091111111111,453768.75698283175,46
2015,BGR,38,16762.49805555556,4428064.9398926105,2201
2015,BLZ,17,15938.367222222243,19335118.849523406,1051
2015,BMU,2,28.52736111111111,52100.51778597811,12
2015,BRA,38,21554.96111111111,8241218.370099607,1506
2015,BRN,1,19.44236111111111,31226.33092543484,2
2015,CAN,452,218615.65680555569,296485107.07962805,15843
2015,CHL,75,71540.44833333345,145508719.03803077,6472
2015,CHN,31780,13436998.079027692,4741243851.416655,1159540
2015,CIV,1,144.4740277777778,184427.5582254352,17
2015,CMR,3,4877.133888888886,2445215.6320309015,331
2015,COK,2,2012.617499999999,1307042.5112830093,98
2015,COL,12,19266.065972222223,48314363.57892643,1901
2015,COM,8,11433.680972222224,31926623.033712566,746
2015,CPV,4,682.446388888889,2031297.131076322,101
2015,CUW,8,862.3675,3078915.8563288306,132
2015,CYP,22,21830.465277777806,20014603.348579653,1796
2015,DEU,238,202212.00263888916,167560252.80810997,19545
2015,DMA,1,3282.9437500000004,15374688.589400146,209
2015,DNK,441,446796.6743055554,353245188.6815468,43170
2015,DZA,2,73.72013888888891,29810.39298892014,11
2015,ECU,20,26190.461805555577,44698305.17101553,1964
2015,ESP,1751,2183203.579166663,793264350.7571462,214216
2015,EST,31,38743.71513888892,75671390.82019104,3464
2015,FIN,45,57422.81638888889,42346349.90879276,5150
2015,FJI,25,69284.71472222223,30993944.188093707,3758
2015,FLK,16,43050.30194444442,85265435.36041504,2452
2015,FRA,953,1536793.0081944414,691533051.7607062,130487
2015,FRO,92,275364.605,368688062.203397,15307
2015,FSM,23,30390.11541666666,36956504.48670245,2285
2015,GBR,1041,1152133.7391666684,509878180.30922204,94679
2015,GEO,3,750.3318055555557,900871.7276905286,167
2015,GHA,74,40578.5465277778,20493328.486578412,3313
2015,GIN,1,2743.048750000003,5753450.976574192,264
2015,GNQ,1,5100.57041666662,5329050.576408697,246
2015,GRC,383,278724.76569444453,75793348.68997344,29154
2015,GRL,29,56917.42972222237,81636225.57982786,3492
2015,GTM,1,330.5854166666665,1154489.4916354828,36
2015,GUF,9,16194.962499999996,9072191.028638614,829
2015,HKG,4,1966.345694444444,895642.6543910059,141
2015,HND,3,2249.236249999997,1839894.9458462195,137
2015,HRV,236,255357.85236111097,111162004.8680698,25965
2015,IDN,6,348.5627777777781,219291.27744113255,75
2015,IND,20,14344.048611111106,9154977.333828207,978
2015,IRL,225,300406.6923611108,130941981.91041611,21355
2015,IRN,10,6193.376250000003,4718266.407991225,470
2015,ISL,1142,612146.1225000008,759902709.1364201,60637
2015,ISR,15,37181.54194444444,7134601.481260499,2475
2015,ITA,1474,2018053.3998611097,598930014.4405832,189785
2015,JPN,515,980950.5311111126,786508881.1321038,58858
2015,KHM,2,3905.836944444445,5140551.071664009,345
2015,KIR,14,15651.557222222225,38963386.25314749,1591
2015,KNA,8,5875.3488888888805,26137816.972144555,505
2015,KOR,885,1110575.9130555568,985464385.040809,78948
2015,LBY,8,277.3122222222222,190469.60799104744,34
2015,LTU,33,39303.33888888898,64361352.97808074,2798
2015,LVA,69,80873.01597222229,48415470.28966999,7062
2015,MAR,43,63296.58680555555,37840983.32986469,4534
2015,MDV,6,4540.13888888889,4766436.81216628,245
2015,MEX,45,38708.90624999997,120779614.57423075,3929
2015,MHL,13,23487.410694444414,46279882.02308439,2002
2015,MLT,58,23625.835833333334,8548320.832788043,2935
2015,MNG,1,54.70958333333334,9729.935654068839,20
2015,MNP,1,51.454166666666666,13235.90794133159,13
2015,MOZ,10,6041.311111111109,2814939.692480544,411
2015,MRT,2,4899.328472222229,2979426.5812658817,343
2015,MUS,10,4486.19263888889,3875095.5646803053,330
2015,MYS,38,37296.32347222221,18908904.267321985,2016
2015,NAM,25,40266.30694444446,57643695.45164157,2243
2015,NCL,18,45269.35083333334,16414477.289425196,2756
2015,NGA,2,2174.1754166666606,2564346.9216865795,115
2015,NIC,1,1316.2849999999985,3412908.387189204,126
2015,NLD,429,542221.871944445,324299341.63229847,50007
2015,NOR,1626,855918.4741666667,1323326610.831565,86472
2015,NZL,64,104124.66000000022,161027059.65695426,7194
2015,OMN,1,875.2413888888894,657459.714041824,48
2015,PAN,16,7060.11111111111,15825251.548321322,746
2015,PER,116,28236.707222222212,29503559.513295993,5121
2015,PHL,5,10178.908611111106,26365875.232811797,948
2015,PNG,21,25678.121527777785,70966413.63991946,2571
2015,POL,152,108244.71791666666,55352431.50766736,10590
2015,PRT,394,562090.8638888887,221400841.41255274,50961
2015,PYF,1,3477.836250000001,1167509.6291250004,184
2015,QAT,24,9503.437499999996,1888915.5321262653,743
2015,REU,11,13972.333194444442,8874547.353793584,1075
2015,ROU,4,1161.3525000000009,343162.2210728569,132
2015,RUS,459,1046648.156944445,2178747039.6965537,58105
2015,SEN,11,33145.60555555554,20122433.599617627,1892
2015,SGP,1,1876.8929166666667,484731.95739321894,276
2015,SHN,2,2454.5288888888876,3399051.946554956,139
2015,SLB,1,148.62597222222234,393412.94847222255,16
2015,SLE,2,17.565555555555555,34374.35437934249,5
2015,SLV,3,848.5163888888891,3117643.9189455817,121
2015,SPM,1,1058.4605555555552,332598.06943419954,95
2015,STP,1,1057.0773611111113,350583.3480657234,66
2015,SVN,4,1855.8077777777778,242377.3748417403,405
2015,SWE,207,134594.85347222222,62340715.11838486,16257
2015,SYC,26,31891.55902777781,28626137.59226989,1729
2015,THA,11,12831.58374999999,8480121.153787091,802
2015,TUN,3,203.89958333333334,98265.6635262075,93
2015,TUR,707,189351.7774999996,51801492.06983052,29679
2015,TWN,1029,1362737.8340277753,1064582988.8757455,89386
2015,UKR,16,23083.331944444537,75499024.03576872,1581
2015,UNK,99,39125.911527777804,36842779.77255405,3302
2015,URY,51,122175.3144444444,66211249.982559495,8607
2015,USA,1285,777213.9540277775,603514238.3111889,61786
2015,VCT,8,13876.516666666674,94322992.1404258,898
2015,VEN,14,9356.056388888888,16870102.908019036,1142
2015,VGB,1,94.39388888888891,3817.75381865388,16
2015,VNM,1,3.2609722222222226,2234.432024764231,1
2015,VUT,47,134069.52416666696,143529454.29989475,7211
2015,ZAF,151,177407.79666666675,114957820.84745198,11786
2014,ALB,2,122.23097222222222,37210.896613235374,18
2014,ARE,1,1.0602777777777777,409.03362742225596,2
2014,ARG,234,435267.582638889,473452274.9449137,27537
2014,AUS,92,77660.52916666666,42430504.822773546,5329
2014,AZE,1,47.602083333333326,27846.78681883983,3
2014,BEL,79,174979.78263888872,112344125.28621583,14407
2014,BES,1,424.7745833333333,396529.4371182364,38
2014,BGR,31,13069.830555555558,3700835.923512834,1744
2014,BLZ,16,11710.170000000006,13556798.793967787,809
2014,BRA,18,5858.146666666667,2697401.811602004,503
2014,CAN,344,171957.51611111106,239261541.96216014,12504
2014,CHL,73,62295.90361111114,111046145.09177066,5530
2014,CHN,28534,12380785.968333313,3995886838.809401,1095693
2014,CIV,1,191.95902777777775,245044.28454668907,19
2014,CMR,2,3132.1918055555548,1752656.7828458732,191
2014,COL,12,9310.744166666664,22163893.782659322,1021
2014,COM,5,6009.87777777777,15187543.647434507,458
2014,CPV,3,497.90833333333336,961213.6219780828,67
2014,CUW,4,242.86597222222218,727877.2964546814,46
2014,CYP,11,18509.350972222215,19139365.37558935,1353
2014,DEU,211,186745.57069444424,161302247.826926,16898
2014,DNK,428,492324.5745833341,350503170.1602226,45506
2014,DZA,1,55.84166666666667,34050.36833962015,9
2014,ECU,19,10182.100694444442,19611963.897557326,863
2014,ESP,1613,1935237.4168055507,740447735.7838607,178056
2014,EST,32,36628.99097222222,74318566.82087778,2996
2014,FIN,42,44827.819583333345,35795604.00896067,3864
2014,FJI,11,35890.00847222231,19454848.689574886,1987
2014,FLK,17,46179.27541666668,86197624.34614526,2638
2014,FRA,899,1403653.305138889,635828880.5570709,120868
2014,FRO,94,227877.5855555557,308988921.3308687,12916
2014,FSM,6,4150.605694444444,11098679.144472513,483
2014,GBR,804,974801.0926388892,446638431.00246024,77135
2014,GEO,3,275.5423611111111,413092.4248607714,54
2014,GHA,56,26689.028472222224,10901607.506564377,1817
2014,GRC,365,291321.793611111,81825559.11392066,30028
2014,GRL,26,52579.55305555557,72157690.79403698,3259
2014,GTM,1,37.432361111111106,130723.45412458706,8
2014,GUF,10,20391.31625,11199975.79327307,1041
2014,HKG,2,772.6541666666665,360852.72178546345,54
2014,HND,3,8966.073055555584,9206126.245355207,528
2014,HRV,205,198107.62652777764,78279701.49881552,20584
2014,IDN,1,65.05986111111112,18817.752972722163,10
2014,IND,7,4735.617638888888,2105584.1234724023,380
2014,IRL,212,318028.5562499999,141387059.13812116,22223
2014,IRN,9,7979.466666666667,5386436.182517886,574
2014,ISL,1136,613106.9066666648,716603355.7710576,61194
2014,ISR,14,32438.98541666667,6253114.111446626,2190
2014,ITA,1354,1541492.5059722248,482936096.9465718,148594
2014,JPN,295,733922.194305555,597537103.6684577,40485
2014,KHM,2,2555.3836111111073,3737905.258112843,274
2014,KIR,14,10587.180833333336,18722066.62976475,958
2014,KNA,6,5703.964583333346,15919042.6617025,440
2014,KOR,686,1035857.4440277782,947279162.1317183,68170
2014,LBY,2,14.949722222222222,12053.415501268402,4
2014,LTU,32,35058.15180555554,57262462.1972371,2509
2014,LVA,66,46040.34097222226,19523962.013099935,4857
2014,MAR,33,47259.06611111112,27206959.34909449,3253
2014,MDV,1,2421.11597222222,1772169.144384721,112
2014,MEX,36,7386.025833333334,14434985.697645005,1061
2014,MHL,10,8284.194166666663,20265199.064023416,922
2014,MLT,52,23359.22805555556,6784134.173909208,2596
2014,MNG,3,122.38305555555557,33820.670334306255,30
2014,MNP,1,1.2222222222222223,314.4005989249278,1
2014,MOZ,1,63.31152777777778,44196.600747039214,4
2014,MRT,2,2637.3680555555575,1561420.0382413068,190
2014,MUS,4,895.041111111111,919557.2259519247,62
2014,MYS,9,20355.38430555555,12226738.585523017,1011
2014,NAM,15,21113.887638888882,27677242.103854373,1200
2014,NCL,18,41321.7286111111,14915882.849183386,2486
2014,NGA,1,1708.3804166666673,2165705.438059279,94
2014,NIC,1,633.4697222222222,1642481.7786441687,64
2014,NLD,419,525254.8066666666,336104841.5828727,48195
2014,NOR,1381,767741.0181944423,1146597223.221746,77692
2014,NZL,42,76462.8041666668,143750183.855741,5512
2014,OMN,1,180.3823611111111,135498.7744636417,13
2014,PAN,14,7538.935972222222,14298100.312680531,702
2014,PER,72,17780.96805555556,29431411.60602958,2995
2014,PHL,5,3441.505833333333,6600896.950949877,357
2014,PNG,8,5220.122222222216,15139371.427052591,618
2014,POL,142,89667.5952777778,47955909.34587703,8982
2014,PRT,230,337696.49902777775,156351804.42881787,25252
2014,PYF,1,1698.1186111111144,570058.4177500011,93
2014,QAT,2,756.5545833333333,200772.29240879428,56
2014,REU,9,7893.20513888889,3913653.2087693955,591
2014,ROU,4,1377.585,437195.1043194824,152
2014,RUS,416,933980.8484722221,1991489205.7195055,49289
2014,SEN,4,11405.542222222222,6328017.863373906,651
2014,SGP,2,1595.4738888888892,501384.97233449924,317
2014,SHN,1,537.9023611111112,753063.3055555556,39
2014,SLE,1,11.590416666666666,5983.181839165323,4
2014,SPM,1,1390.8688888888892,437050.114765712,98
2014,SVN,2,562.5431944444445,73053.99232748167,127
2014,SWE,190,130617.8419444445,58778728.02277389,15168
2014,SYC,10,5565.326111111109,5031648.032659,320
2014,THA,5,890.5386111111111,898130.7302289921,110
2014,TUR,671,176794.71388888912,48065630.77622767,29702
2014,TWN,666,800788.1979166678,600244730.2574459,53718
2014,TZA,1,52.098888888888894,19406.349725720716,13
2014,UKR,15,24597.69902777779,88030180.56800564,1723
2014,UNK,68,18561.21930555555,12563026.695639255,1779
2014,URY,48,140693.18597222213,73201101.77168722,10039
2014,USA,1028,614467.5676388897,457139151.6917022,46868
2014,VCT,6,12039.42055555556,88233668.93596068,814
2014,VEN,14,5621.010277777777,9096662.838160481,743
2014,VGB,1,28.98944444444444,1172.475925414063,7
2014,VNM,1,31.838611111111113,21815.95163733135,9
2014,VUT,20,28613.726666666716,54565872.02209982,1816
2014,ZAF,92,77667.60999999999,54694419.44994507,5216
2013,ARE,1,115.09097222222222,41879.99102983477,15
2013,ARG,235,416246.02180555573,450414291.7966568,26761
2013,AUS,63,36377.34402777776,20330248.803398166,2793
2013,AUT,1,1.8702777777777777,267.5337085274674,1
2013,BEL,76,132902.4738888888,94212348.26193985,10564
2013,BGR,15,8077.456249999998,2205575.69180884,1297
2013,BLZ,13,4937.675416666666,12312393.246689789,489
2013,BRA,7,1354.5509722222223,634668.4665216362,112
2013,BRN,1,5.976388888888889,9598.66428346938,2
2013,CAN,238,151998.35249999975,239580083.7587961,10663
2013,CHL,81,78673.15305555562,129171422.05433664,6501
2013,CHN,21208,8755092.148749921,2674985647.978533,773159
2013,CIV,1,72.91861111111112,93083.86845210417,7
2013,CMR,1,239.13069444444443,165147.8686779401,54
2013,COL,10,2143.2776388888897,5711284.558363752,346
2013,COM,5,4697.552083333333,9939231.415407596,397
2013,CPV,3,1168.993333333334,1110483.193135004,76
2013,CUB,1,21.08347222222222,111658.06888888887,2
2013,CUW,1,2.1334722222222227,5089.862145791592,1
2013,CYP,11,11737.86972222222,15958767.81803928,847
2013,DEU,170,151212.1779166668,139638085.90979326,13858
2013,DNK,409,446532.33791666647,291208430.1245329,44323
2013,DZA,1,42.31361111111112,25801.415504183446,7
2013,ECU,8,3770.5079166666665,14280906.134146934,533
2013,ESP,1280,1489782.824444444,619173789.3508266,120563
2013,EST,34,30895.465416666688,70477988.96081123,2141
2013,FIN,32,27758.490416666664,23523403.382553626,2547
2013,FJI,10,20844.363472222223,12867437.699406013,1161
2013,FLK,16,40903.65236111111,79684581.47817977,2524
2013,FRA,878,1334635.9305555557,602545226.5043185,114802
2013,FRO,82,158089.52305555553,258898007.9078868,9021
2013,FSM,5,1084.3320833333332,2619171.3004466197,206
2013,GAB,1,2.1508333333333334,10086.12013962374,1
2013,GBR,652,777370.5845833333,386200106.33101904,59091
2013,GEO,1,208.20277777777784,385759.17530254927,41
2013,GHA,4,6611.923333333331,4377855.116539958,402
2013,GRC,297,143896.19166666685,40686106.544817224,18044
2013,GRL,20,49094.32194444448,84656670.16895919,2684
2013,GTM,2,470.6806944444446,1675900.7279454106,67
2013,GUF,10,10606.240833333333,4807315.241686542,537
2013,HND,2,443.6683333333335,174262.00924577969,43
2013,HRV,106,45440.178472222244,20864381.301262986,4287
2013,IND,5,2150.167222222223,1141310.3560440629,200
2013,IRL,203,275542.3102777777,125443772.13032828,19218
2013,IRN,5,1029.5826388888888,1187603.0457993373,95
2013,ISL,953,593946.3599999998,761879909.6584736,54056
2013,ISR,8,15303.36208333333,2889283.7067023395,1031
2013,ITA,995,798519.4359722226,292278017.4321029,81814
2013,JPN,232,610090.5769444444,498260467.0080175,32800
2013,KHM,3,5712.546111111113,6847108.637975038,452
2013,KIR,8,9055.05624999999,10678147.517166266,688
2013,KNA,4,460.3388888888889,954158.0730281366,76
2013,KOR,471,985854.0977777756,908193823.5505954,57382
2013,LTU,31,22745.937222222223,39511886.78630915,1726
2013,LVA,56,37599.160833333306,18440614.28333558,3730
2013,MAR,27,35536.13236111109,21554519.39215256,2464
2013,MEX,6,3571.6723611111206,13318888.3824536,236
2013,MHL,10,5532.186111111112,13208799.172624227,725
2013,MLT,49,17083.041805555553,7445896.817115426,2001
2013,MRT,1,2.1170833333333334,6112.158239536875,2
2013,MYS,5,17687.30333333333,10327684.973717017,904
2013,NAM,5,4883.339305555555,5433690.065037541,298
2013,NCL,17,30138.538750000003,11120774.983611822,1929
2013,NGA,1,742.3188888888888,941033.998491722,42
2013,NIC,1,140.1580555555556,363406.5596262865,22
2013,NLD,402,384905.6359722227,258875349.95194912,38674
2013,NOR,1129,714131.2188888893,1019045003.4261308,67735
2013,NZL,32,56598.103472222225,108276521.90295693,3840
2013,PAN,16,4862.798055555556,7516166.744361308,637
2013,PER,51,7034.922361111112,7556266.498668424,1187
2013,PHL,3,5641.117916666659,7327879.314068357,373
2013,PNG,3,940.0220833333342,3100314.5948611135,106
2013,POL,103,68245.84680555559,39994510.23649182,7051
2013,PRT,203,271726.6979166667,134167880.88797124,19675
2013,REU,5,7702.910000000001,2773207.7118550055,534
2013,ROU,2,578.0247222222223,193769.5613573373,69
2013,RUS,428,963024.0722222235,2218493173.406687,52112
2013,SEN,1,4378.455833333335,2192439.1663628146,233
2013,SGP,2,951.6366666666665,311261.06352038484,181
2013,SHN,1,2551.178055555562,3571649.277777787,157
2013,SPM,1,848.6740277777778,266677.2434138381,70
2013,SRB,1,26.31791666666667,6303.1703302629185,8
2013,SWE,172,107979.12999999996,50526321.72267371,13430
2013,SYC,2,543.0826388888887,601365.3996244117,31
2013,THA,1,257.9290277777778,249611.25786073375,31
2013,TUR,583,129291.93263888893,35743929.0176001,22151
2013,TWN,469,418747.63333333284,333836834.84326434,32621
2013,TZA,1,528.9127777777778,197015.0718923876,51
2013,UKR,15,27275.50250000001,83156710.80502968,2011
2013,UNK,37,5411.675972222223,3456786.3108377177,782
2013,URY,46,105478.82833333328,55508997.96355934,7253
2013,USA,800,501324.4166666665,373803399.88405716,37080
2013,VCT,6,14882.934305555551,102972275.99345598,1043
2013,VEN,12,5658.223749999999,8202167.419347597,678
2013,VUT,11,7859.501388888892,28684228.121196754,715
2013,ZAF,37,43881.3263888889,38186051.24027052,2731
2012,ARG,213,282419.2519444444,325065446.6648502,18860
2012,AUS,2,1207.1327777777774,3696515.4824585114,69
2012,BEL,44,22943.893194444445,18217275.432820357,1911
2012,BGR,3,539.5893055555556,201200.46127182152,88
2012,BLZ,11,7708.827499999999,30565409.2769976,624
2012,CAN,74,83891.70625000008,155883988.86676326,5509
2012,CHL,83,86128.76958333334,143263861.09315562,6615
2012,CHN,3588,1046466.0712500019,399288334.4820456,86344
2012,CIV,1,5.895972222222222,7526.4722458073,1
2012,COL,7,800.3341666666668,2176350.571547922,142
2012,COM,5,10526.698749999998,30938935.058655173,699
2012,CPV,3,1525.7261111111106,935782.178027597,128
2012,CUB,1,146.92666666666668,778123.6266666667,15
2012,CUW,1,2.893194444444444,8664.645472082375,1
2012,CYP,3,6436.304583333332,10879927.288539808,359
2012,DEU,98,47376.875277777785,86930979.47766525,3951
2012,DNK,293,172377.8262500001,157099832.0554381,16628
2012,ECU,8,3829.891666666667,12394450.46614428,480
2012,ESP,495,467524.5204166671,248343684.05816656,28176
2012,EST,10,17753.160694444443,41128984.396162234,1018
2012,FIN,19,6177.905138888889,5981552.8532033535,509
2012,FJI,7,12618.451388888889,10218735.699475141,638
2012,FLK,16,32653.255138888886,62581257.980669275,2045
2012,FRA,548,280694.4459722224,148949931.96506134,22478
2012,FRO,53,78745.92736111114,143532871.17537287,4406
2012,FSM,3,529.9287499999999,1272743.672086407,91
2012,GBR,206,142145.44416666665,109319495.03628139,9111
2012,GHA,2,9272.883472222224,7484658.296982384,505
2012,GRC,89,38650.252361111125,13195672.871262522,3365
2012,GRL,9,32348.068333333333,59436869.57413037,1634
2012,GTM,2,480.25986111111115,1720187.7339378549,82
2012,GUF,8,10799.36861111111,4851720.800297524,535
2012,HRV,4,474.4483333333333,593060.4166666667,51
2012,IND,1,219.86458333333334,287834.60444244434,16
2012,IRL,148,40898.44361111109,23188616.71314909,3403
2012,ISL,238,285010.55958333326,447851947.3804509,18935
2012,ITA,258,78509.38555555553,33636763.78950784,7226
2012,JPN,169,457301.5959722222,380608933.9650235,23687
2012,KHM,5,7091.858749999996,8610384.023488196,545
2012,KIR,8,23274.608472222193,23934134.77961287,1379
2012,KNA,4,2810.702638888888,6706098.331950062,190
2012,KOR,285,894148.2001388913,873222246.1641037,48567
2012,LTU,6,7889.898055555556,18206482.486760035,487
2012,LVA,30,7916.498888888886,7509625.227426119,589
2012,MAR,8,6939.637222222221,5195282.104032529,688
2012,MEX,5,662.8526388888895,2441322.098444763,57
2012,MHL,10,7003.2705555555585,17329923.174365442,865
2012,MLT,7,782.7522222222223,675927.4022870541,111
2012,NAM,2,3988.4583333333344,4621499.5177374305,258
2012,NCL,7,6406.564166666667,2422145.924714351,433
2012,NIC,2,87.15916666666668,218300.57899458022,22
2012,NLD,289,113917.5808333332,86303706.40553083,12276
2012,NOR,541,333467.28583333304,625761546.9655505,22999
2012,NZL,12,24195.507222222226,47643569.481948115,1586
2012,PAN,9,2745.629861111111,4532393.91198214,270
2012,PER,5,3224.072499999998,12948841.792002985,281
2012,PHL,2,834.7563888888891,1786065.4013191743,126
2012,POL,59,24705.276805555535,33892867.85367909,2182
2012,PRT,84,91966.88750000011,61151488.07100921,5565
2012,REU,5,6028.506805555555,2270945.6411067867,386
2012,RUS,343,616742.9975000003,1411483023.6384175,33448
2012,SHN,1,2277.469722222221,3188457.61111111,137
2012,SWE,109,33905.31958333335,15561518.8555924,3626
2012,SYC,1,3184.6922222222206,2710169.1095737955,166
2012,THA,1,22.641805555555557,21911.64605881284,4
2012,TUR,110,12104.130000000008,3060083.1411809237,1729
2012,TWN,149,101869.35666666653,144815097.7255953,9114
2012,UKR,9,14204.490555555549,50464013.820089124,1040
2012,UNK,6,1186.2434722222224,713281.8854140306,174
2012,URY,46,81954.25180555551,46148769.691268936,5763
2012,USA,416,358640.24708333355,320027363.9564972,24221
2012,VCT,5,8535.908611111114,63853456.89966599,637
2012,VEN,9,4299.424027777779,6060856.390146859,431
2012,VUT,8,16668.886250000047,41898406.96148566,1177
2012,ZAF,5,6436.8604166666655,7484174.162867671,357
