fao_region,flag_iso3,flag_is_EU,n_vessels,mean_length,mean_tonnage,tot_tonnage,mean_engine_power,tot_engine_power,fishing_hours,fishing_KWh,bad_subs,ugly_subs
31,KOR,FALSE,1,49.97,429,429,997.4824920275502,997.4824920275502,934.999722222213,932645.8529672802,1286051.1278190662,39767.913527189026
31,PAN,FALSE,1,26.7,168,168,550.6949413210625,550.6949413210625,0.05694444444444445,31.35901749189384,53.24019086455977,0
31,PRT,TRUE,3,25.946666666666665,193.20347222200002,579.610416666,336.99666666666667,1010.99,556.6669444444447,243793.3012611112,95942.85377360754,990.4048381753852
31,TCA,FALSE,1,24.134041761099997,134.96925551583334,134.96925551583334,487.5125933513667,487.5125933513667,65.40805555555556,31887.250789959162,3609.73391528358,915.7991446703669
31,TWN,FALSE,5,43.164416174085,360.34373147115,1801.71865735575,702.4504423079467,3512.2522115397333,24266.312222222266,16712356.870462257,4961229.676322024,69499.94387994512
31,USA,FALSE,8,21.704057656539582,116.60743745074531,932.8594996059625,368.21711047584165,2945.736883806733,1865.0461111111113,759704.455676593,853770.5648325614,85004.3827120558
31,VCT,FALSE,2,39.039294367875,284.14262379216666,568.2852475843333,756.9852168560667,1513.9704337121334,4310.784722222232,3217320.7554078894,159051.67798787367,6644.593000003177
31,VEN,FALSE,6,25.135469096199998,97.7409989602,586.4459937612,356.8729122646667,2141.2374735880003,1474.9277777777772,518345.98950252816,1454699.8994851704,0
31,NA,FALSE,1,53.832626013950005,529.89413257615,529.89413257615,901.82725691105,901.82725691105,1441.549166666663,1300028.3306774066,0,0
34,AGO,FALSE,1,32.792702185850004,325.29781248995005,325.29781248995005,382.4657440272,382.4657440272,12.551111111111123,4800.370049479173,2769.0800841013947,41.49641316320116
34,BES,FALSE,1,39.165900046450005,471.79651302269997,471.79651302269997,948.40164222975,948.40164222975,33.49194444444446,31763.815112578675,9713.573373519896,977.3270499635951
34,BLZ,FALSE,7,66.20388918082143,1775.5714285714287,12429,2173.0479634832795,15211.335744382955,4874.542777777814,6695202.706867566,10255317.755804712,33583.277242582575
34,BRA,FALSE,5,23.02820756934,73.74656996610533,368.7328498305267,401.40610838167265,2007.0305419083634,3664.1897222222215,1344956.0710772714,4309165.499348041,0
34,CHN,FALSE,28,48.86947023280575,586.2727195924663,16415.636148589056,866.3901157582006,24258.92324122962,53902.633055555496,47428673.94236341,51494306.682633825,7559284.6288097575
34,CIV,FALSE,2,51.16350804515228,648,1296,1063.8240303355644,2127.648060671129,2738.7136111110904,2363950.2202849826,4451439.35881851,1329.7693555842868
34,CUW,FALSE,9,76.8815660362213,2173.5,19561.5,3587.692199515818,32289.229795642364,1234.3738888888893,2672251.7074856414,817191.2895594339,82221.35372532395
34,DNK,TRUE,1,20.64545915721667,103.39196232590834,103.39196232590834,295.5563395806167,295.5563395806167,8.465555555555557,2502.0486125163543,305.1486154027106,95.0750299728791
34,ESP,TRUE,80,35.87909211338644,459.00970351429055,36720.77628114324,713.9318513074153,57114.548104593225,39526.24083333345,16821374.06142173,15833147.025339028,143300.46048003138
34,FLK,FALSE,1,72.73115508036429,2156,2156,3200.289449084186,3200.289449084186,2.5605555555555553,8194.51892823834,927.6445024859124,235.3458902712577
34,FRA,TRUE,10,69.71705,1669.5059858282277,16695.05985828228,2983.3,29833,5415.024166666666,17612668.679444443,3188513.454766904,408883.4126443358
34,GBR,TRUE,1,46.8458333333,468,468,720,720,0.5625,405,45.84723359563486,11.631565732480434
34,GHA,FALSE,16,58.6020065674813,851.2822231248218,13620.51556999715,1735.3125640185897,27765.001024297435,9214.821388888882,19970914.593644988,11866479.429942615,0
34,GTM,FALSE,2,79.8,2109,4218,3428.9868549808416,6857.973709961683,74.3525,256510.22734117944,234126.93445083834,0
34,IRL,TRUE,1,50.66974890866667,1180.0943647152333,1180.0943647152333,2318.5417615437,2318.5417615437,0.9052777777777777,2098.924333575255,961.6872909754392,6.742441315027026
34,JPN,FALSE,43,50.77966805490775,485.50170789198137,20876.5734393552,829.609066224004,35673.189847632166,59290.58722222185,49419356.272047855,68506380.11432071,5897804.606844778
34,KEN,FALSE,1,35.9488142335,457.1985583855,457.1985583855,549.9434236251,549.9434236251,2.595555555555556,1427.4087084313708,71003.95197227933,0
34,KOR,FALSE,6,54.541075785016666,667.9524819693346,4007.714891816008,1144.8350979783527,6869.010587870116,9139.526388888835,7825518.805713852,10790824.034480195,333679.2354578109
34,LVA,TRUE,1,56.07,698,698,882,882,0.35805555555555557,315.805,512.9858009166505,15.054678702873586
34,PAN,FALSE,3,30.345793378561112,177.16666666666666,531.5,567.5316243663098,1702.5948730989292,1436.8388888888908,787339.5222166333,1336716.1917257288,0
34,PRT,TRUE,31,28.810468577377264,242.02048070502525,7502.634901855782,463.9161151347304,14381.399569176641,12020.642777777746,5747269.985676549,2261790.955620351,23348.155879056605
34,SEN,FALSE,6,62.767300574016666,1700.532254469504,10203.193526817025,2205.7942926175992,13234.765755705595,490.4961111111113,569650.5870709326,1342979.8288226847,45248.2543140462
34,SLV,FALSE,3,77.65375,1996.6666666666667,5990,3260.9746485174833,9782.92394555245,718.6047222222227,2350265.611106052,286193.64255334914,28928.460096603074
34,TWN,FALSE,45,50.21389222845377,520.1991842515932,23408.9632913217,896.9483452487339,40362.67553619302,122830.42750000022,108780702.1828592,32292635.44716429,452375.0154169981
34,VCT,FALSE,2,39.039294367875,284.14262379216666,568.2852475843333,756.9852168560667,1513.9704337121334,1884.5586111111072,1434833.8317083032,70932.53856749616,2963.30007454542
34,NA,FALSE,1,53.832626013950005,529.89413257615,529.89413257615,901.82725691105,901.82725691105,1.2391666666666667,1117.5142758556094,0,0
37,RUS,FALSE,1,23.3919937855,67.6291973019,67.6291973019,211.6358230021,211.6358230021,1.716388888888889,363.24937509166,137.76699349219152,6.536988435700572
41,ARG,FALSE,26,50.29518544120133,795.8846153846154,20693,1250.2931276978532,32507.621320144186,512.7305555555595,813002.6437367828,375344.1441409165,37817.98992801298
41,BLZ,FALSE,3,73.09572475525,2156.3333333333335,6469,1957.5833148316847,5872.749944495054,2558.476388888855,4633540.889117206,7097385.431462602,23241.938311210528
41,BRA,FALSE,12,23.919558559687083,121.86345203350639,1462.3614244020766,401.2289081121111,4814.746897345333,11736.325555555557,4912553.417109262,15739551.762278592,0
41,CHL,FALSE,4,66.18,1553.50875,6214.035,1614.97,6459.88,3054.5488888888444,5226690.270077703,7497515.838455649,204113.6929431118
41,CHN,FALSE,283,61.26656874972981,1115.1925998679246,315599.5057626227,1337.2445015778521,378440.19394653215,215736.28777777884,294854529.3615247,320129750.6263237,46994552.58323509
41,CIV,FALSE,1,53.793750286450006,536,536,851.1033345206833,851.1033345206833,441.41305555555607,375688.1234842974,707439.9812518312,211.33209556593718
41,CUW,FALSE,1,91.13076637422223,2863,2863,5343.105939269878,5343.105939269878,100.14527777777785,535086.8284842765,163632.89961437255,16463.854537102525
41,ESP,TRUE,55,46.77524064561597,748.8034276968733,41184.188523328034,907.9235105797609,49935.79308188685,73080.19694444574,58226378.417240106,54805677.99437372,496027.66152207257
41,FLK,FALSE,11,72.24167598160909,2175.817826508809,23933.9960915969,2489.216803409033,27381.384837499365,3818.969444444448,8692611.346362747,984030.0813648367,249651.06237561366
41,FRA,TRUE,1,61,1576.0503584095786,1576.0503584095786,2458,2458,1.4091666666666667,3463.7316666666666,627.05744506273345,80.41157476628312
41,GBR,TRUE,2,53.83291666665,1169.5,2339,1590.9,3181.8,1008.3355555555562,1756669.1726666666,198860.30101110938,50451.39000517124
41,GHA,FALSE,8,64.42231541182187,1108.6639068173813,8869.31125453905,2238.852348993309,17910.818791946473,1566.724166666669,3580687.589536836,2127601.889590505,0
41,JPN,FALSE,3,50.158506944466666,610.3089927159333,1830.9269781478001,862.1666666666666,2586.5,1351.0858333333285,1406261.469722217,1949395.7439385606,167826.05036171016
41,KNA,FALSE,1,23.3355215651,65.1805568564,65.1805568564,368.9639307752,368.9639307752,86.37527777777777,31869.36201068867,0,0
41,KOR,FALSE,33,57.41181100042944,756.4995970020167,24964.48670106655,1347.0999835156872,44454.29945601768,37687.396111111666,51786360.053177185,71409642.29899307,2208164.5266854335
41,PAN,FALSE,2,30.21869006784167,180.5,361,585.1494630887396,1170.2989261774792,177.2405555555556,98072.01070751455,166503.06629947587,0
41,PRT,TRUE,12,40.20939450533409,529.3981551734372,6352.777862081246,809.9378214318546,9719.253857182255,20515.588055555825,17981777.053979315,7076580.847608173,73050.56743203095
41,RUS,FALSE,1,68.64927249368183,987,987,2004.252668530982,2004.252668530982,280.85277777777867,562899.9293254517,213487.03182370611,10129.873802339353
41,SLV,FALSE,1,79.42625,2157,2157,3270.605,3270.605,59.84472222222221,195728.44772361108,23834.00290615297,2409.141572333992
41,TWN,FALSE,111,61.51397085329446,772.0338866676535,85695.76142010954,1476.9299071898952,163939.21969807838,87093.59472222217,83970816.3701489,24927573.61212614,349200.718397363
41,URY,FALSE,1,42.19,577,577,750,750,1.7683333333333333,1326.25,3.6094373456750732,0
41,VCT,FALSE,2,39.039294367875,284.14262379216666,568.2852475843333,756.9852168560667,1513.9704337121334,4107.583888888889,2999152.2828178727,148266.28719612022,6194.0191169495965
41,VUT,FALSE,3,76.07,998,2994,2248.6922432467636,6746.076729740291,286.2655555555564,632655.8391071477,36266.31940513048,0
41,NA,FALSE,15,58.22470177456159,799.6284502574167,11994.42675386125,1176.4413462446087,17646.62019366913,20488.086666666673,24853600.228527073,0,0
47,BLZ,FALSE,3,82.6,2352.3333333333335,7057,3101.94141270501,9305.82423811503,53.42694444444445,196418.40351993113,300862.1589781851,985.2388329018196
47,CHL,FALSE,1,64.56,1438.035,1438.035,1491.2,1491.2,21.697777777777777,32355.726222222223,46413.228502296435,1263.5619150579348
47,CHN,FALSE,37,53.78400858730098,955.454505155771,35351.81669076353,1123.7025731633769,41576.99520704494,17534.583611111113,14667441.778408486,15924749.36374757,2337728.592501322
47,COK,FALSE,1,61.06126473306,1418,1418,1740.95059300906,1740.95059300906,0.7055555555555556,1228.3373628452812,0,0
47,CUW,FALSE,4,83.54230390218612,2611.5,10446,3975.856091627723,15903.424366510892,59.44583333333335,238906.92967846972,73059.23367987321,7350.82369579891
47,ESP,TRUE,33,40.03011138167576,569.3935560199686,18789.987348658964,849.5979496639529,28036.73233891045,27306.65305555538,11419594.53392804,10748712.831974132,97282.96566213018
47,FRA,TRUE,7,73.20206249665,1706.721518248744,11947.050627741206,3115.1986079441276,21806.390255608894,72.67805555555556,264291.55103937385,47846.080671111486,6135.608026747513
47,GBR,TRUE,1,46.8458333333,468,468,720,720,56.06416666666666,40366.2,4569.576792020039,1159.3138485690165
47,GHA,FALSE,6,61.23975388242917,921.468542423175,5528.81125453905,2018.6381540900572,12111.828924540343,422.3450000000005,879283.6243847576,522459.8499443463,0
47,GTM,FALSE,1,79.8,2109,2109,3492.2577749386,3492.2577749386,9.590277777777784,33491.72213326534,30569.206981798507,0
47,JPN,FALSE,37,50.01146596342522,451.05005561683436,16688.85205782287,764.8256225204927,28298.548033258234,82568.91166666805,60596143.36345505,83999929.25579046,7231664.684555035
47,KEN,FALSE,1,35.9488142335,457.1985583855,457.1985583855,549.9434236251,549.9434236251,56.54166666666669,31094.717744135876,1546752.3998242146,0
47,KOR,FALSE,9,51.34806635801111,469.89223402877127,4229.0301062589415,825.4436371819392,7428.992734637452,15735.931388888936,12753069.134288996,17585559.289333247,543789.4233112093
47,LVA,TRUE,1,56.07,704,704,882,882,0.4155555555555555,366.52,595.3659877201777,17.47230359930092
47,NAM,FALSE,5,30.5785896508625,277.9406630482641,1389.7033152413208,504.4432173736668,2522.216086868334,1277.6241666666788,567489.795383762,151143.3231872284,0
47,PAN,FALSE,2,32.168690067841666,181.75,363.5,575.9499658889333,1151.8999317778666,191.83944444444438,108099.71843206338,183527.74104660418,0
47,PRT,TRUE,5,42.52955555556,561.8,2809,837.5169333332,4187.584666666,4808.545000000214,2869022.9674888966,1129080.4530682869,11655.341689614203
47,RUS,FALSE,1,94,3840,3840,3825,3825,2.525833333333333,9661.312499999998,3664.176919719875,173.8637212252685
47,SEN,FALSE,2,60.05,1309.5,2619,1648.265156580473,3296.530313160946,1005.3922222222054,608817.1756941588,1435317.0258319087,48359.31889092987
47,SLV,FALSE,1,79.42625,2157,2157,3270.605,3270.605,1.3947222222222222,4561.585473611111,555.4677549389118,56.146693687315675
47,SYC,FALSE,5,51.688,519,2595,940.300930514919,4701.504652574595,7480.411111111058,6958759.068317603,1401284.6876144654,0
47,TWN,FALSE,77,50.239750770846165,507.7654644783925,39097.940764836225,890.4928511266884,68567.94953675501,70045.59222222208,59099794.97135361,17544363.069140032,245772.18316136452
47,VUT,FALSE,2,76.07,998,1996,2292.2184571588823,4584.436914317765,11.793333333333333,26526.1067152196,1520.5807000317654,0
47,ZAF,FALSE,6,23.71030555555,159.5273057037119,957.1638342222714,358.13341443806354,2148.8004866283813,301.2969444444443,141920.70175578384,35326.62581787229,0
48,CHL,FALSE,2,68.255,1789.0175,7156.07,1701.46,6805.84,471.57694444445076,747321.6629444539,1072008.424992009,29184.546349197048
48,CHN,FALSE,1,110.8825,7765,15530,5296,10592,1782.818611111019,9441807.364443958,10251168.41035594,1504855.6779166698
48,KOR,FALSE,1,93.5,3123.08333333,6246.16666666,3602.5,7205,1124.819444444432,4052162.0486110663,5587638.175993376,172783.73075334472
48,NOR,FALSE,1,99.5,5500,11000,6015.55,12031.1,51.09500000000007,307364.52725000045,126311.563908143,12577.963280048574
48,ZAF,FALSE,1,62.6,707.0355831768214,707.0355831768214,998,998,491.28972222222734,490307.14277778286,122046.30300198557,0
51,ATF,FALSE,1,77.3252501482,2004.3632398425,2004.3632398425,2656.2553366279,2656.2553366279,1.3483333333333336,3581.5176122199523,648.3808503350649,83.14601099828782
51,AUS,FALSE,1,49.9,1362,1362,1200,1200,124.13944444444421,148967.33333333305,24106.53781681088,9063.92755643178
51,CHN,FALSE,101,50.409232826414026,758.5042368032548,76608.92791712873,997.4991410894035,100747.41325002974,134112.3447222223,117963313.16977853,128075244.7990845,18801247.976939403
51,COK,FALSE,1,61.06126473306,1418,1418,1740.95059300906,1740.95059300906,229.01444444444448,398702.83286319603,0,0
51,COM,FALSE,2,51.70357841005,393.92508172297505,787.8501634459501,1141.853155077375,2283.70631015475,137.82055555555556,121435.40689130378,245410.41236491213,0
51,ESP,TRUE,17,49.427046862877376,972.6650524577683,16535.30589178206,1413.4181382781805,24028.10835072907,15592.145833334323,7078446.753403011,6662600.0794248525,60300.940668832794
51,FRA,TRUE,15,41.43928872424714,753.3407053243943,11300.110579865914,1384.9239497491274,20773.85924623691,1382.5502777777797,2136268.4227770967,386739.8367044796,49594.11540221993
51,GBR,TRUE,1,39.24,481,481,882,882,2923.785555555854,2578778.8600002634,291925.6216936223,74062.31066573833
51,IND,FALSE,2,29.4470186669,90.572092187425,181.14418437485,328.2041452525,656.408290505,27.87361111111111,9248.997134717127,32444.622554272326,103.86680602245389
51,IRN,FALSE,2,82.35535714285001,1260.0977437824374,2520.195487564875,1525.934053525365,3051.86810705073,165.77388888888882,176883.5700969217,282596.03032191156,0
51,ITA,TRUE,1,80.900625,2137,2137,3690,3690,0.5641666666666667,2081.775,482.6846344255923,200.97227515599184
51,JPN,FALSE,21,52.65750623582857,589.9181498678024,12388.28114722385,998.6148090299735,20970.910989629443,10659.497499999918,8069359.309403206,11185952.991493737,963013.444515511
51,KAZ,FALSE,1,21.6132089483,65.0702833466,65.0702833466,420.5053390364,420.5053390364,1114.4577777777777,468635.4456861974,0,0
51,KEN,FALSE,1,35.9488142335,457.1985583855,457.1985583855,549.9434236251,549.9434236251,13.33333333333335,7332.578981668009,364746.328624723,0
51,KOR,FALSE,11,50.50977904039091,563.9932383839852,6203.925622223837,1046.44083409759,11510.84917507349,2876.2788888888763,2548556.4040008625,3514274.8206599266,108670.15638467198
51,LKA,FALSE,89,22.054094787261516,63.23635952370637,5628.035997609866,347.82027169003476,30956.004180413092,87851.20583333334,30860207.224724375,45054935.27496329,4199.380212111876
51,LTU,TRUE,1,81.7906458991,5006.2534882977,5006.2534882977,2172.3258562062,2172.3258562062,139.91444444444477,303939.7653233933,103328.09185286559,6994.399740045742
51,MOZ,FALSE,1,45.291861030099994,386.96705414894996,386.96705414894996,923.5721546088,923.5721546088,79.88083333333333,73775.71335361312,27039.538756936938,4.392752462256923
51,MUS,FALSE,7,45.42967462607595,909.2020354297852,6364.4142480084965,1442.9745604579825,10100.821923205878,3346.4461111111113,2404449.8585369387,343906.1591710428,24691.779159961057
51,MYS,FALSE,18,29.176050568846904,118.76622493436354,2137.7920488185437,608.2180062510304,10947.924112518547,60459.17916666707,35794956.19569615,161196067.57345766,11754962.144364398
51,PRT,TRUE,1,25,175.1245,175.1245,353.03,353.03,3030.671666666573,1069918.0184833002,421057.4591922375,4346.518039976649
51,REU,FALSE,9,65.66007837537032,1723.7756069934842,15513.980462941357,2693.9787381843726,24245.80864365935,634.3213888888889,1748156.9160631709,316477.98237507406,40583.98977958028
51,SYC,FALSE,54,50.773167824395,730.0820240214265,39424.42929715703,1323.7954810655756,71484.95597754107,100662.44472222241,88968256.93296245,17915529.895483334,0
51,TUV,FALSE,1,56.0341006399,2007.9648889713,2007.9648889713,1814.0909504006,1814.0909504006,0.17194444444444446,311.9228606383254,1765.1885831639997,0
51,TWN,FALSE,233,37.21199022218171,272.0367612585886,63384.56537325115,726.5856800021285,169294.46344049592,584412.8719444461,413383273.030178,122716943.98036885,1719094.1109738725
51,VUT,FALSE,1,76.07,998,998,2232.0931393910555,2232.0931393910555,3.9697222222222193,8860.789737510431,507.93529584073195,0
51,WSM,FALSE,1,31.2966566937,189.07130817945,189.07130817945,307.89615983839997,307.89615983839997,375.15916666666675,115510.06674484095,2206970.5785417827,452566.82838643994
51,ZAF,FALSE,2,44.75,428.7811249219107,857.5622498438214,672.7514285063166,1345.5028570126333,26.275555555555577,15942.981261434114,3968.49597328798,0
51,NA,FALSE,20,31.012358366349165,311.53139563251415,6230.627912650283,534.1573605093641,10683.147210187284,17310.49499999997,8804340.15119435,0,0
57,AUS,FALSE,2,29.82876352785,229.86122525205,459.7224505041,508.684098289825,1017.36819657965,261.9369444444507,100839.58719009119,16318.297895486274,6135.591559971588
57,CHN,FALSE,42,49.16513445380142,747.191001012084,31382.02204250753,981.4856898376956,41222.39897318321,23076.761388888794,19095327.71028295,20732198.047823127,3043454.6286881496
57,FRA,TRUE,2,60.213005152600005,905.9924703987,1811.9849407974,1276.295668549904,2552.591337099808,153.96749999999997,140669.44623791164,25466.124990340693,3265.6835985153225
57,JPN,FALSE,14,53.60041607142857,652.1592343919311,9130.229281487036,1051.0775187490515,14715.085262486722,18851.016388888835,12932949.943008434,17927987.161911774,1543444.057305753
57,KOR,FALSE,1,49.368,423.51140250773636,423.51140250773636,742.666666667,742.666666667,0.40527777777777774,300.98629629643136,415.0383176835818,12.834021580542325
57,LKA,FALSE,63,22.10017240003664,66.66896823818624,4200.144999005734,336.48868121852075,21198.786916766807,10969.788333333334,3486252.991896077,5089820.096093918,474.40063256785106
57,LTU,TRUE,1,81.7906458991,5006.2534882977,5006.2534882977,2172.3258562062,2172.3258562062,33.50722222222222,72788.6052029803,24745.38886431338,1675.0443982488418
57,MOZ,FALSE,1,51.351156472149995,696,696,1398.7278368754,1398.7278368754,0.7247222222222223,1013.689146224422,371.5272372283907,0.06035706454910707
57,MUS,FALSE,2,68.03833333335001,1658.708333335,3317.41666667,2259.563926559754,4519.127853119508,1173.5633333333333,935772.0380047216,133842.57788003233,9609.631252838331
57,MYS,FALSE,8,29.0884375,116.16367405069063,929.309392405525,562.0936329396104,4496.749063516883,3936.806944444445,2310054.913355148,10402911.6805112,758615.4850821611
57,SYC,FALSE,11,51.03971002034818,536.7927974906409,5904.72077239705,1051.5579445861933,11567.137390448126,6343.979166666662,6590196.72430129,1327067.3215537923,0
57,THA,FALSE,1,65.03,1178,1178,2446.2457746073164,2446.2457746073164,76.63166666666665,187459.8907844496,72618405.59397283,279609.24315263156
57,TUV,FALSE,1,56.0341006399,2007.9648889713,2007.9648889713,1814.0909504006,1814.0909504006,0.8683333333333333,1575.2356419311875,8914.344928870214,0
57,TWN,FALSE,63,45.21120574428006,415.2303964580535,26159.514976857372,844.0898650098733,53177.66149562202,43890.820277778024,39783516.58056566,11810133.341324009,165443.58112547305
57,NA,FALSE,8,33.32036123611667,354.8879341001479,2839.103472801183,563.4031306609292,4507.225045287433,866.4225,726038.0316544055,0,0
58,CHN,FALSE,1,110.8825,7765,7765,5296,5296,160.59972222222174,850536.1288888863,923444.9252974836,135560.2877105598
58,ESP,TRUE,1,49,675,675,1037.651,1037.651,0.22194444444444444,230.30087472222223,216.7710911264843,1.9619218546679855
58,FRA,TRUE,2,55.958446277760714,1277,2554,1312.7083512154252,2625.4167024308504,59.7713888888889,84176.11102273551,15238.841282422334,1954.17379186118
61,ALB,FALSE,1,20.74275726335,83.64419906145,83.64419906145,366.62295206595,366.62295206595,42.107499999999995,15437.575954116988,8693.628838437511,0
61,ATF,FALSE,1,56.0546514272,837.3289298596,837.3289298596,1027.228242011,1027.228242011,121.59722222222223,124908.10081675425,22612.76626002849,2899.7792133842727
61,AUS,FALSE,1,19.5755961333,15.7734846746,15.7734846746,225.3143822086,225.3143822086,79.90333333333334,18003.370186407836,2913.383186215458,1095.4162868451558
61,CHN,FALSE,183,52.70212916644287,890.9451957979967,163933.9160268314,1173.7099195943827,215962.6252053664,135425.39527777777,138579313.4236437,150458468.94175994,22087070.684442565
