year,eez_code,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8327,NA,32.25,125.25,10.68375,NA,NA
2018,8327,NA,32.25,126.05,5.450277777777778,NA,NA
2018,8327,NA,32.25,125.45,8.656111111111112,NA,NA
2018,8327,NA,32.25,126.85000000000001,8.080972222222222,NA,NA
2018,8327,NA,32.25,125.55,8.51888888888889,NA,NA
2018,8327,NA,32.25,125.65,4.142083333333334,NA,NA
2018,8327,NA,32.25,125.75,8.380833333333333,NA,NA
2018,8327,NA,32.25,126.55,1.3743055555555554,NA,NA
2018,8327,NA,32.25,124.55,5.612083333333333,1565.225978341518,NA
2018,8327,CHN,32.25,125.05,11.687777777777779,3929.8025147551834,32958.66422087451
2018,8327,CHN,32.25,126.85000000000001,26.841805555555556,10342.750577352468,86743.09767966854
2018,8327,CHN,32.25,124.95,37.602777777777774,10697.515393819414,89718.45698065436
2018,8327,CHN,32.25,125.15,17.941805555555554,5615.802097575789,47098.88982205352
2018,8327,CHN,32.25,124.75,19.896250000000002,7036.754138481121,59016.201446320396
2018,8327,CHN,32.25,124.55,70.64166666666668,22489.158306188525,188613.1973402572
2018,8327,CHN,32.25,124.85000000000001,11.585694444444444,4285.4543644016085,35941.46293608163
2018,8327,CHN,32.25,124.65,72.77583333333334,25228.967536853343,211591.56638645846
2018,8327,CHN,32.25,124.45,2.965416666666666,1124.637670725255,9432.167448722106
2018,8327,CHN,32.25,126.75,4.88125,2935.186815365406,24616.971542447358
2018,8327,CHN,32.25,125.25,66.69361111111112,32363.136998390655,271424.77553495276
2018,8327,CHN,32.25,125.35000000000001,36.84652777777778,22041.959952719506,184862.6118294656
2018,8327,KOR,32.25,126.75,5.5368055555555555,2864.2118073947317,23257.02752851026
2018,8327,KOR,32.25,126.25,32.70513888888889,17098.042988836853,138833.8863237667
2018,8327,KOR,32.25,125.55,11.0025,4243.0745659747045,34453.21387602103
2018,8327,KOR,32.25,125.65,13.687083333333334,6522.25075130555,52959.8282080034
2018,8327,KOR,32.25,126.95,11.525277777777777,3874.5729946518286,31461.029022083552
2018,8327,KOR,32.25,126.05,59.82263888888889,26645.604779650537,216358.84688214105
2018,8327,KOR,32.25,126.55,35.07222222222222,18562.08465493923,150721.71432710142
2018,8327,KOR,32.25,124.75,1.6791666666666667,481.62774145272897,3910.754648989771
2018,8327,KOR,32.25,125.95,81.08333333333333,29475.22816908257,239335.0209532885
2018,8327,KOR,32.25,125.45,9.719027777777779,2632.56741824419,21376.10520237845
2018,8327,KOR,32.25,126.35000000000001,28.3,9551.44688191,77556.50699301457
2018,8327,KOR,32.25,126.15,26.969444444444445,8625.969660559824,70041.7522676899
2018,8327,KOR,32.25,124.85000000000001,20.846666666666668,5979.354630363012,48551.582282445714
2018,8327,KOR,32.25,126.65,35.72555555555556,14817.590621249588,120316.9095577659
2018,8327,KOR,32.25,125.85000000000001,56.370138888888896,18959.38972075095,153947.77981183404
2018,8327,KOR,32.25,126.45,23.881527777777777,10664.017051910145,86590.43213929364
2018,8327,KOR,32.25,124.95,6.096805555555556,1748.7190212200533,14199.371118834075
2018,8327,KOR,32.25,126.85000000000001,41.48513888888889,13080.281500013843,106210.18534351741
2018,8327,KOR,32.25,125.75,69.66777777777779,24242.403630508696,196845.16596725865
2018,8327,KOR,32.25,125.05,1.1004166666666666,269.4194888822953,2187.6512251906834
2018,8327,NA,34.25,128.85000000000002,122.81763888888885,NA,NA
2018,8327,NA,34.25,125.55,48.992777777777775,NA,NA
2018,8327,NA,34.25,123.55,8.100416666666668,NA,NA
2018,8327,NA,34.25,124.95,161.00027777777782,NA,NA
2018,8327,NA,34.25,127.45,163.10000000000008,NA,NA
2018,8327,NA,34.25,128.35000000000002,390.8636111111112,11435.87809639683,NA
2018,8327,NA,34.25,125.25,257.6295833333334,NA,NA
2018,8327,NA,34.25,124.35000000000001,69.66875000000002,NA,NA
2018,8327,NA,34.25,124.85000000000001,164.65430555555565,NA,NA
2018,8327,NA,34.25,123.25,5.345555555555555,NA,NA
2018,8327,NA,34.25,124.55,81.91944444444445,NA,NA
2018,8327,NA,34.25,126.55,84.3238888888889,NA,NA
2018,8327,NA,34.25,125.65,66.65305555555555,NA,NA
2018,8327,NA,34.25,128.15,398.93611111111113,NA,NA
2018,8327,NA,34.25,126.45,6.479444444444443,NA,NA
2018,8327,NA,34.25,127.75,190.00041666666664,NA,NA
2018,8327,NA,34.25,126.05,67.6701388888889,NA,NA
2018,8327,NA,34.25,123.35000000000001,1.057638888888889,NA,NA
2018,8327,NA,34.25,126.15,12.57402777777778,NA,NA
2018,8327,NA,34.25,123.85000000000001,3.833750000000001,NA,NA
2018,8327,NA,34.25,128.75000000000003,1082.2813888888888,NA,NA
2018,8327,NA,34.25,124.45,66.71208333333333,209.99521554325946,NA
2018,8327,NA,34.25,124.25,35.10944444444445,NA,NA
2018,8327,NA,34.25,128.65,1851.961111111111,NA,NA
2018,8327,NA,34.25,124.15,15.369166666666665,NA,NA
2018,8327,NA,34.25,126.35000000000001,1.8691666666666666,NA,NA
2018,8327,NA,34.25,125.45,108.11999999999999,NA,NA
2018,8327,NA,34.25,127.05,8.622777777777777,NA,NA
2018,8327,NA,34.25,125.95,16.914305555555558,NA,NA
2018,8327,NA,34.25,127.35000000000001,16.00722222222222,NA,NA
2018,8327,NA,34.25,128.05,321.7958333333334,NA,NA
2018,8327,NA,34.25,126.65,9.706666666666667,NA,NA
2018,8327,NA,34.25,128.55,1146.584861111111,NA,NA
2018,8327,NA,34.25,127.25,14.715,NA,NA
