year,eez_code,flag,lat_cen,lon_cen,fishing_hours,fishing_KWh,subs
2018,8318,NA,2.65,168.25000000000003,5.32763888888889,NA,NA
2018,8318,NA,3.25,168.25000000000003,3.6584722222222217,NA,NA
2018,8318,NA,2.85,168.25000000000003,6.892638888888889,NA,NA
2018,8318,NA,10.55,168.25000000000003,1.5158333333333336,NA,NA
2018,8318,NA,5.15,168.25000000000003,4.509444444444445,NA,NA
2018,8318,NA,3.35,168.25000000000003,19.37777777777778,NA,NA
2018,8318,NA,4.35,168.25000000000003,4.994861111111112,NA,NA
2018,8318,NA,3.65,168.25000000000003,2.8955555555555557,NA,NA
2018,8318,NA,6.55,168.25000000000003,6.063888888888889,NA,NA
2018,8318,NA,3.95,168.25000000000003,4.052083333333333,NA,NA
2018,8318,NA,7.15,168.25000000000003,2.4981944444444437,NA,NA
2018,8318,NA,3.15,168.25000000000003,13.358194444444443,NA,NA
2018,8318,NA,2.25,168.25000000000003,1.85125,NA,NA
2018,8318,NA,6.3500000000000005,168.25000000000003,1.6074999999999997,NA,NA
2018,8318,NA,6.15,168.25000000000003,3.4394444444444447,NA,NA
2018,8318,NA,3.75,168.25000000000003,9.387916666666667,NA,NA
2018,8318,NA,13.250000000000002,168.25000000000003,1.273194444444444,NA,NA
2018,8318,NA,10.650000000000002,168.25000000000003,9.317777777777778,NA,NA
2018,8318,NA,5.05,168.25000000000003,6.088611111111111,NA,NA
2018,8318,NA,5.25,168.75000000000003,1.0930555555555554,NA,NA
2018,8318,NA,2.25,168.75000000000003,6.4726388888888895,NA,NA
2018,8318,NA,2.75,168.75000000000003,2.659305555555555,NA,NA
2018,8318,NA,5.05,168.75000000000003,3.681111111111112,NA,NA
2018,8318,NA,2.65,168.75000000000003,20.221111111111114,NA,NA
2018,8318,NA,2.85,168.75000000000003,8.51,NA,NA
2018,8318,NA,10.55,168.75000000000003,4.226249999999999,NA,NA
2018,8318,NA,9.55,168.75000000000003,2.725416666666667,NA,NA
2018,8318,NA,3.15,168.75000000000003,7.034722222222223,NA,NA
2018,8318,NA,10.750000000000002,168.75000000000003,12.880416666666667,NA,NA
2018,8318,NA,3.75,168.75000000000003,4.782916666666667,NA,NA
2018,8318,NA,3.65,168.75000000000003,2.4233333333333333,NA,NA
2018,8318,NA,3.35,168.75000000000003,5.4151388888888885,NA,NA
2018,8318,NA,4.15,168.75000000000003,2.410277777777778,NA,NA
2018,8318,NA,3.85,168.75000000000003,4.503611111111112,NA,NA
2018,8318,NA,3.95,168.75000000000003,4.500694444444444,NA,NA
2018,8318,NA,3.45,168.75000000000003,8.207083333333333,NA,NA
2018,8318,NA,6.65,168.75000000000003,9.009305555555557,NA,NA
2018,8318,NA,6.75,168.75000000000003,3.510694444444445,NA,NA
2018,8318,NA,4.55,169.25000000000003,5.706666666666666,NA,NA
2018,8318,NA,2.75,169.25000000000003,2.7662500000000003,NA,NA
2018,8318,NA,7.15,169.25000000000003,1.9436111111111107,NA,NA
2018,8318,NA,9.05,169.25000000000003,3.192222222222222,NA,NA
2018,8318,NA,4.8500000000000005,169.25000000000003,6.871527777777777,NA,NA
2018,8318,NA,2.85,169.25000000000003,6.457777777777778,NA,NA
2018,8318,NA,3.85,169.25000000000003,5.495416666666667,NA,NA
2018,8318,NA,3.25,169.25000000000003,3.0372222222222223,NA,NA
2018,8318,NA,2.15,169.25000000000003,1.1506944444444445,NA,NA
2018,8318,NA,6.95,169.25000000000003,4.893055555555555,NA,NA
2018,8318,NA,3.45,169.25000000000003,4.792777777777777,NA,NA
2018,8318,NA,6.75,169.25000000000003,4.0431944444444445,NA,NA
2018,8318,NA,9.250000000000002,169.25000000000003,12.50527777777778,NA,NA
2018,8318,NA,4.95,169.25000000000003,3.9154166666666663,NA,NA
2018,8318,NA,2.65,169.25000000000003,11.584305555555556,NA,NA
2018,8318,NA,2.35,169.25000000000003,1.304166666666667,NA,NA
2018,8318,NA,6.8500000000000005,169.25000000000003,3.064722222222222,NA,NA
2018,8318,NA,2.25,169.25000000000003,18.064861111111114,NA,NA
2018,8318,NA,2.95,169.25000000000003,22.017222222222223,NA,NA
2018,8318,NA,3.05,169.25000000000003,6.976250000000001,NA,NA
2018,8318,NA,7.45,169.25000000000003,2.773055555555555,NA,NA
2018,8318,NA,4.45,169.25000000000003,1.3250000000000002,NA,NA
2018,8318,NA,3.15,169.25000000000003,20.487916666666667,NA,NA
2018,8318,NA,3.35,169.25000000000003,5.513888888888889,NA,NA
2018,8318,NA,7.65,169.75000000000003,6.4719444444444445,NA,NA
2018,8318,NA,3.95,169.75000000000003,11.473333333333333,NA,NA
2018,8318,NA,6.75,169.75000000000003,1.4649999999999999,NA,NA
2018,8318,NA,4.75,169.75000000000003,10.130694444444444,NA,NA
2018,8318,NA,3.75,169.75000000000003,4.9501388888888895,NA,NA
2018,8318,NA,6.8500000000000005,169.75000000000003,1.8373611111111108,NA,NA
2018,8318,NA,8.15,169.75000000000003,9.376527777777778,NA,NA
2018,8318,NA,2.65,169.75000000000003,1.534861111111111,NA,NA
2018,8318,NA,5.15,169.75000000000003,10.523055555555555,NA,NA
2018,8318,NA,8.250000000000002,169.75000000000003,5.370277777777779,NA,NA
2018,8318,NA,8.350000000000001,169.75000000000003,4.186944444444444,NA,NA
2018,8318,NA,4.15,169.75000000000003,10.47263888888889,NA,NA
2018,8318,NA,4.8500000000000005,169.75000000000003,16.44111111111111,NA,NA
2018,8318,NA,4.65,169.75000000000003,7.709166666666667,NA,NA
2018,8318,NA,5.25,169.75000000000003,9.236527777777777,NA,NA
